rec_time,UTC,Pupil X,Pupil Y,Left Eye_Pupil X,Left Eye_Pupil Y,Left Eye_Pupil Area,Left Eye_Pupil Height,Left Eye_Pupil Width,Left Eye_Fixations_Fixations,Left Eye_Fixations_Fixations Duration,Left Eye_Saccades_Saccades,Left Eye_Saccades_Saccades Duration,Left Eye_Saccades_Saccades Angle,Right Eye_Pupil X,Right Eye_Pupil Y,Right Eye_Pupil Area,Right Eye_Pupil Height,Right Eye_Pupil Width,Right Eye_Fixations_Fixations,Right Eye_Fixations_Fixations Duration,Right Eye_Saccades_Saccades,Right Eye_Saccades_Saccades Duration,Right Eye_Saccades_Saccades Angle
00:08:32.532,1705372941694,0.0,0.0,222.316,133.461,1883.012,53.202,45.087,1,0,0,0,0.0,221.672,151.815,1740.242,48.045,46.141,1.0,0.0,0.0,0.0,0.0
00:08:32.549,1705372941711,0.0,0.0,222.3,133.458,1870.611,52.885,45.059,1,0,0,0,0.0,221.545,151.864,1703.617,47.324,45.859,1.0,0.0,0.0,0.0,0.0
00:08:32.566,1705372941728,0.0,0.0,220.584,133.959,1803.737,51.076,44.987,1,0,0,0,0.0,221.126,151.947,1697.881,47.34,45.689,1.0,0.0,0.0,0.0,0.0
00:08:32.582,1705372941744,0.0,0.0,213.992,135.001,1796.575,51.644,44.315,0,966,1,0,0.0,215.064,152.842,1697.108,48.106,44.941,0.0,1800.0,1.0,0.0,0.0
00:08:32.599,1705372941761,0.0,0.0,213.661,134.943,1795.123,51.846,44.107,1,0,0,17,3.424,212.729,153.005,1683.143,47.025,45.596,1.0,0.0,0.0,16.0,2.281
00:08:32.616,1705372941778,0.0,0.0,213.768,134.958,1751.072,50.698,43.999,1,0,0,0,0.0,212.805,152.955,1644.584,46.339,45.21,1.0,0.0,0.0,0.0,0.0
00:08:32.632,1705372941794,0.0,0.0,213.798,134.731,1753.995,50.803,43.981,1,0,0,0,0.0,212.854,152.917,1632.382,46.164,45.045,1.0,0.0,0.0,0.0,0.0
00:08:32.649,1705372941811,0.0,0.0,213.85,134.619,1708.578,49.835,43.675,1,0,0,0,0.0,212.836,152.789,1608.376,45.635,44.897,1.0,0.0,0.0,0.0,0.0
00:08:32.666,1705372941828,0.0,0.0,213.836,134.58,1673.165,49.278,43.253,1,0,0,0,0.0,212.741,153.235,1541.053,45.102,43.526,1.0,0.0,0.0,0.0,0.0
00:08:32.682,1705372941844,0.0,0.0,213.917,134.7,1615.077,48.476,42.442,1,0,0,0,0.0,212.9,152.6,1569.486,45.276,44.159,1.0,0.0,0.0,0.0,0.0
00:08:32.699,1705372941861,0.0,0.0,213.842,134.562,1612.705,48.47,42.385,1,0,0,0,0.0,212.739,152.883,1524.677,44.846,43.31,1.0,0.0,0.0,0.0,0.0
00:08:32.716,1705372941878,0.0,0.0,213.772,134.424,1580.222,47.619,42.273,1,0,0,0,0.0,212.621,152.786,1504.391,44.373,43.189,1.0,0.0,0.0,0.0,0.0
00:08:32.732,1705372941894,0.0,0.0,213.776,134.502,1558.68,47.462,41.835,1,0,0,0,0.0,212.733,152.919,1476.762,44.113,42.645,1.0,0.0,0.0,0.0,0.0
00:08:32.749,1705372941911,0.0,0.0,213.699,134.5,1537.903,47.182,41.523,1,0,0,0,0.0,212.499,152.608,1472.525,43.951,42.68,1.0,0.0,0.0,0.0,0.0
00:08:32.766,1705372941928,0.0,0.0,213.712,134.905,1518.529,46.624,41.49,1,0,0,0,0.0,212.421,152.902,1445.659,43.447,42.387,1.0,0.0,0.0,0.0,0.0
00:08:32.782,1705372941944,0.0,0.0,212.952,136.621,1533.557,46.015,42.455,1,0,0,0,0.0,211.661,154.133,1466.158,44.185,42.27,1.0,0.0,0.0,0.0,0.0
00:08:32.799,1705372941961,0.0,0.0,212.553,138.615,1541.733,45.812,42.871,1,0,0,0,0.0,210.528,156.073,1476.016,44.665,42.097,1.0,0.0,0.0,0.0,0.0
00:08:32.816,1705372941978,0.0,0.0,212.352,138.613,1517.536,45.314,42.661,1,0,0,0,0.0,210.605,156.255,1478.299,44.72,42.11,1.0,0.0,0.0,0.0,0.0
00:08:32.832,1705372941994,0.0,0.0,212.471,138.693,1528.446,45.784,42.527,1,0,0,0,0.0,210.522,156.437,1467.019,44.363,42.125,1.0,0.0,0.0,0.0,0.0
00:08:32.849,1705372942011,0.0,0.0,212.416,138.58,1540.045,46.023,42.628,1,0,0,0,0.0,210.541,156.533,1448.388,43.922,42.008,1.0,0.0,0.0,0.0,0.0
