rec_time,UTC,Pupil X,Pupil Y,Left Eye_Pupil X,Left Eye_Pupil Y,Left Eye_Pupil Area,Left Eye_Pupil Height,Left Eye_Pupil Width,Left Eye_Fixations_Fixations,Left Eye_Fixations_Fixations Duration,Left Eye_Saccades_Saccades,Left Eye_Saccades_Saccades Duration,Left Eye_Saccades_Saccades Angle,Right Eye_Pupil X,Right Eye_Pupil Y,Right Eye_Pupil Area,Right Eye_Pupil Height,Right Eye_Pupil Width,Right Eye_Fixations_Fixations,Right Eye_Fixations_Fixations Duration,Right Eye_Saccades_Saccades,Right Eye_Saccades_Saccades Duration,Right Eye_Saccades_Saccades Angle
00:09:28.699,1705492849923,163.953,152.7,184.205,163.866,561.602,27.294,26.211,1,0,0,0,0.0,143.7,141.535,638.158,29.627,27.44,1,0,0,0,0.0
00:09:28.716,1705492849940,163.903,152.688,183.917,163.734,553.754,27.142,25.99,1,0,0,0,0.0,143.888,141.642,635.734,29.274,27.665,1,0,0,0,0.0
00:09:28.732,1705492849956,164.096,152.735,184.288,163.87,561.064,27.404,26.082,1,0,0,0,0.0,143.903,141.601,637.192,29.553,27.466,1,0,0,0,0.0
00:09:28.749,1705492849973,164.049,152.705,184.219,163.823,564.279,27.29,26.341,1,0,0,0,0.0,143.878,141.588,646.279,29.846,27.584,1,0,0,0,0.0
00:09:28.766,1705492849990,163.994,152.723,184.2,163.878,567.137,27.514,26.258,1,0,0,0,0.0,143.788,141.569,647.873,29.86,27.64,1,0,0,0,0.0
00:09:28.782,1705492850006,164.033,152.759,184.17,163.891,566.205,27.462,26.265,1,0,0,0,0.0,143.895,141.627,645.699,29.822,27.582,1,0,0,0,0.0
00:09:28.799,1705492850023,164.076,152.81,184.171,163.991,569.172,27.641,26.231,1,0,0,0,0.0,143.981,141.629,645.973,29.807,27.608,1,0,0,0,0.0
00:09:28.816,1705492850040,164.093,152.736,184.237,163.794,571.164,27.602,26.361,1,0,0,0,0.0,143.95,141.678,650.779,29.984,27.648,1,0,0,0,0.0
00:09:28.832,1705492850056,164.025,152.824,184.041,163.909,558.482,27.36,26.003,1,0,0,0,0.0,144.009,141.738,638.781,29.599,27.492,1,0,0,0,0.0
00:09:28.849,1705492850073,164.523,152.641,185.168,163.562,540.303,26.972,25.518,1,0,0,0,0.0,143.878,141.721,642.992,29.719,27.561,1,0,0,0,0.0
00:09:28.866,1705492850090,169.374,151.543,192.257,161.993,474.31,25.781,23.436,0,717,1,0,0.0,146.491,141.093,591.048,28.468,26.448,1,0,0,0,0.0
00:09:28.882,1705492850106,177.236,149.421,200.592,160.103,461.974,26.152,22.503,0,0,1,0,0.0,153.88,138.738,539.487,27.722,24.791,0,733,1,0,0.0
00:09:28.899,1705492850123,183.084,148.324,204.72,159.468,461.185,26.0,22.596,1,0,0,33,6.728,161.448,137.18,513.975,26.406,24.796,0,0,1,0,0.0
00:09:28.916,1705492850140,184.375,148.223,204.769,159.592,466.956,25.698,23.148,1,0,0,0,0.0,163.982,136.855,540.133,27.372,25.138,1,0,0,34,7.145
00:09:28.932,1705492850156,184.323,148.152,204.569,159.491,450.425,25.621,22.395,1,0,0,0,0.0,164.076,136.814,516.5,26.761,24.587,1,0,0,0,0.0
00:09:28.949,1705492850173,184.341,148.202,204.617,159.573,436.283,25.101,22.142,1,0,0,0,0.0,164.066,136.83,500.481,26.356,24.191,1,0,0,0,0.0
00:09:28.966,1705492850190,184.311,148.24,204.459,159.672,433.844,25.031,22.079,1,0,0,0,0.0,164.163,136.807,495.209,25.968,24.293,1,0,0,0,0.0
00:09:28.982,1705492850206,184.242,148.121,204.517,159.505,418.584,24.303,21.941,1,0,0,0,0.0,163.967,136.738,482.017,25.418,24.158,1,0,0,0,0.0
00:09:28.999,1705492850223,184.346,148.131,204.542,159.462,405.589,23.774,21.733,1,0,0,0,0.0,164.15,136.801,472.439,25.21,23.873,1,0,0,0,0.0
00:09:29.016,1705492850240,184.214,148.096,204.293,159.376,402.468,23.843,21.503,1,0,0,0,0.0,164.134,136.816,459.823,24.971,23.458,1,0,0,0,0.0
00:09:29.032,1705492850256,184.274,148.093,204.371,159.439,399.736,23.718,21.47,1,0,0,0,0.0,164.177,136.747,450.751,24.741,23.209,1,0,0,0,0.0
00:09:29.049,1705492850273,184.337,148.069,204.577,159.554,400.463,23.541,21.67,1,0,0,0,0.0,164.097,136.585,451.701,24.644,23.35,1,0,0,0,0.0
00:09:29.066,1705492850290,184.316,148.06,204.383,159.532,388.549,23.298,21.245,1,0,0,0,0.0,164.249,136.587,446.027,24.64,23.059,1,0,0,0,0.0
00:09:29.082,1705492850306,184.334,148.106,204.509,159.58,393.505,23.199,21.608,1,0,0,0,0.0,164.16,136.633,438.413,24.292,22.991,1,0,0,0,0.0
00:09:29.099,1705492850323,184.385,148.12,204.506,159.615,393.684,23.325,21.5,1,0,0,0,0.0,164.265,136.626,430.871,24.467,22.433,1,0,0,0,0.0
00:09:29.116,1705492850340,183.686,148.093,202.992,159.49,375.94,23.108,20.724,1,0,0,0,0.0,164.379,136.697,439.986,24.381,22.989,1,0,0,0,0.0
00:09:29.132,1705492850356,179.017,147.842,196.843,159.131,390.14,23.223,21.4,0,233,1,0,0.0,161.191,136.553,388.215,23.168,21.345,1,0,0,0,0.0
00:09:29.149,1705492850373,174.988,147.369,194.609,158.684,399.995,24.115,21.13,1,0,0,17,3.033,155.367,136.055,409.329,23.887,21.829,0,233,1,0,0.0
00:09:29.166,1705492850390,174.009,147.427,194.376,158.664,393.771,23.589,21.265,1,0,0,0,0.0,153.643,136.191,444.978,25.154,22.535,1,0,0,17,3.436
00:09:29.182,1705492850406,174.238,147.438,194.645,158.798,404.562,24.4,21.121,1,0,0,0,0.0,153.831,136.079,440.552,24.733,22.691,1,0,0,0,0.0
00:09:29.199,1705492850423,174.338,147.546,194.672,158.854,412.475,24.143,21.764,1,0,0,0,0.0,154.003,136.238,435.56,24.614,22.542,1,0,0,0,0.0
00:09:29.216,1705492850440,174.419,147.334,194.803,158.619,401.791,24.267,21.092,1,0,0,0,0.0,154.034,136.05,443.495,24.776,22.803,1,0,0,0,0.0
00:09:29.232,1705492850456,174.421,147.455,194.798,158.719,410.067,24.192,21.593,1,0,0,0,0.0,154.044,136.192,438.621,24.723,22.6,1,0,0,0,0.0
00:09:29.249,1705492850473,174.544,147.351,194.945,158.61,404.69,24.557,20.993,1,0,0,0,0.0,154.143,136.093,449.853,24.998,22.924,1,0,0,0,0.0
00:09:29.266,1705492850490,174.554,147.57,194.953,158.994,426.29,24.727,21.961,1,0,0,0,0.0,154.155,136.146,458.664,25.325,23.071,1,0,0,0,0.0
00:09:29.282,1705492850506,174.442,147.521,194.722,158.793,426.541,25.194,21.567,1,0,0,0,0.0,154.163,136.249,464.125,25.448,23.234,1,0,0,0,0.0
00:09:29.299,1705492850523,172.598,147.62,191.606,159.042,428.379,24.417,22.35,1,0,0,0,0.0,153.59,136.198,459.774,25.144,23.294,1,0,0,0,0.0
00:09:29.316,1705492850540,169.633,147.456,189.431,158.672,447.433,25.42,22.422,1,0,0,0,0.0,149.835,136.241,467.259,25.95,22.938,1,0,0,0,0.0
00:09:29.332,1705492850556,168.757,147.695,189.172,159.125,473.346,25.646,23.512,1,0,0,0,0.0,148.341,136.265,494.206,26.243,23.99,1,0,0,0,0.0
