Frame,Time(MS),Ego_Type,Ego_SizeX(M),Ego_SizeY(M),Ego_SizeZ(M),Ego_PosX(M),Ego_PosY(M),Ego_RotZ(R),Ego_Speed(M/S),Ego_LinearVelocityX(M/S),Ego_LinearVelocityY(M/S),Ego_LinearAccelerationX(M/S2),Ego_LinearAccelerationY(M/S2),Actor_11_Type,Actor_11_SizeX(M),Actor_11_SizeY(M),Actor_11_SizeZ(M),Actor_11_PosX(M),Actor_11_PosY(M),Actor_11_RotZ(R),Actor_12_Type,Actor_12_SizeX(M),Actor_12_SizeY(M),Actor_12_SizeZ(M),Actor_12_PosX(M),Actor_12_PosY(M),Actor_12_RotZ(R),Actor_13_Type,Actor_13_SizeX(M),Actor_13_SizeY(M),Actor_13_SizeZ(M),Actor_13_PosX(M),Actor_13_PosY(M),Actor_13_RotZ(R),Actor_14_Type,Actor_14_SizeX(M),Actor_14_SizeY(M),Actor_14_SizeZ(M),Actor_14_PosX(M),Actor_14_PosY(M),Actor_14_RotZ(R)
1,16.666666,Truck,5.53,2.69,3.17,-160.50589,6.406157,6.267766,1.3e-05,-1e-06,0.0,-3e-05,0.0,Car,4.940668,2.133547,1.419567,-162.991638,-1.575009,-0.057058,,,,,,,,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0
2,33.333332,Truck,5.53,2.69,3.17,-160.50589,6.406157,6.267766,1.3e-05,-1e-06,0.0,-3e-05,0.0,Car,4.940668,2.133547,1.419567,-162.991638,-1.575009,-0.057058,,,,,,,,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0
3,50.0,Truck,5.53,2.69,3.17,-160.50589,6.406157,-0.015419,1e-06,-0.0,0.0,2.6e-05,-0.0,Car,4.940668,2.133547,1.419567,-162.991638,-1.575009,-0.057064,Truck,13.465333,3.068987,4.177894,-142.120636,-1.624976,0.00553,Car,4.781913,2.083478,1.362305,-128.494629,6.405371,-0.015263,Car,0.0,0.0,0.0,0.0,0.0,0.0
4,66.666664,Truck,5.53,2.69,3.17,-160.50589,6.406157,-0.015419,1e-05,-0.0,0.0,-2.4e-05,0.0,Car,4.940668,2.133547,1.419567,-162.87648,-1.581594,-0.057146,Truck,13.465333,3.068987,4.177894,-141.99884,-1.624305,0.005504,Car,4.781913,2.083478,1.362305,-128.377838,6.403586,-0.015287,Car,0.0,0.0,0.0,0.0,0.0,0.0
5,83.333336,Truck,5.53,2.69,3.17,-160.50589,6.406157,-0.015419,4e-06,-0.0,-0.0,2.7e-05,-0.0,Car,4.940668,2.133547,1.419567,-162.755417,-1.588514,-0.057017,Truck,13.465333,3.068987,4.177894,-141.870956,-1.623598,0.005559,Car,4.781913,2.083478,1.362305,-128.254883,6.401708,-0.015255,Car,0.0,0.0,0.0,0.0,0.0,0.0
6,100.0,Truck,5.53,2.69,3.17,-160.50589,6.406157,-0.015421,0.0,0.0,0.0,0.0,0.0,Car,4.940668,2.133547,1.419567,-162.628448,-1.59574,-0.056646,Truck,13.465333,3.068987,4.177894,-141.736954,-1.622844,0.005706,Car,4.781913,2.083478,1.362305,-128.125793,6.399744,-0.015158,Car,0.0,0.0,0.0,0.0,0.0,0.0
7,116.666664,Truck,5.53,2.69,3.17,-160.367676,6.404154,-0.014496,8.130647,8.129792,-0.117855,478.223053,-6.932657,Car,4.940668,2.133547,1.419567,-162.49559,-1.603234,-0.055998,Truck,13.465333,3.068987,4.177894,-141.596863,-1.622028,0.005957,Car,4.781913,2.083478,1.362305,-127.99057,6.397705,-0.014988,Car,0.0,0.0,0.0,0.0,0.0,0.0
8,133.333328,Truck,5.53,2.69,3.17,-160.230331,6.402282,-0.013625,8.584928,8.58413,-0.116964,28.396128,0.055714,Car,4.940668,2.133547,1.419567,-162.356827,-1.610949,-0.055038,Truck,13.465333,3.068987,4.177894,-141.450668,-1.621132,0.006326,Car,4.781913,2.083478,1.362305,-127.849205,6.395603,-0.014736,Car,0.0,0.0,0.0,0.0,0.0,0.0
9,150.0,Truck,5.53,2.69,3.17,-160.076202,6.400325,-0.012699,9.067572,9.06684,-0.11515,28.394697,0.106709,Car,4.940668,2.133547,1.419567,-162.212158,-1.618828,-0.053729,Truck,13.465333,3.068987,4.177894,-141.29837,-1.620132,0.006825,Car,4.781913,2.083478,1.362305,-127.701691,6.393453,-0.01439,Car,0.0,0.0,0.0,0.0,0.0,0.0
10,166.666672,Truck,5.53,2.69,3.17,-159.913864,6.398413,-0.011774,9.550216,9.549554,-0.112442,28.394922,0.159252,Car,4.940668,2.133547,1.419567,-162.061584,-1.626803,-0.052034,Truck,13.465333,3.068987,4.177894,-141.139969,-1.619002,0.00747,Car,4.781913,2.083478,1.362305,-127.548035,6.391275,-0.01394,Car,0.0,0.0,0.0,0.0,0.0,0.0
