Frame,Time(MS),Ego_Type,Ego_SizeX(M),Ego_SizeY(M),Ego_SizeZ(M),Ego_PosX(M),Ego_PosY(M),Ego_RotZ(R),Ego_Speed(M/S),Ego_LinearVelocityX(M/S),Ego_LinearVelocityY(M/S),Ego_LinearAccelerationX(M/S2),Ego_LinearAccelerationY(M/S2),Actor_11_Type,Actor_11_SizeX(M),Actor_11_SizeY(M),Actor_11_SizeZ(M),Actor_11_PosX(M),Actor_11_PosY(M),Actor_11_RotZ(R),Actor_12_Type,Actor_12_SizeX(M),Actor_12_SizeY(M),Actor_12_SizeZ(M),Actor_12_PosX(M),Actor_12_PosY(M),Actor_12_RotZ(R),Actor_13_Type,Actor_13_SizeX(M),Actor_13_SizeY(M),Actor_13_SizeZ(M),Actor_13_PosX(M),Actor_13_PosY(M),Actor_13_RotZ(R),Actor_14_Type,Actor_14_SizeX(M),Actor_14_SizeY(M),Actor_14_SizeZ(M),Actor_14_PosX(M),Actor_14_PosY(M),Actor_14_RotZ(R)
1,16.666666,Sedan,4.93,1.86,1.48,-163.996902,6.263495,0.013327,2e-06,0.0,0.0,3e-06,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,33.333332,Sedan,4.93,1.86,1.48,-163.996902,6.263495,0.013327,2e-06,0.0,0.0,3e-06,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,50.0,Sedan,4.93,1.86,1.48,-163.996887,6.263495,0.013327,3e-06,0.0,0.0,3e-06,0.0,Car,4.940668,2.133547,1.419567,-113.863487,-0.355937,0.049068,Car,4.240737,2.075461,1.863113,-100.47393,0.222448,0.050758,Car,4.314137,2.037841,1.395466,-114.143456,6.654218,0.000267,Car,4.807965,2.239136,1.480145,-133.783752,-1.776799,0.041639
4,66.666664,Sedan,4.93,1.86,1.48,-163.996887,6.263495,0.013327,3e-06,0.0,0.0,-0.0,0.0,Car,4.940668,2.133547,1.419567,-113.622932,-0.344042,0.049616,Car,4.240737,2.075461,1.863113,-100.229942,0.234905,0.051152,Car,4.314137,2.037841,1.395466,-113.693413,6.654381,0.000451,Car,4.807965,2.239136,1.480145,-133.552719,-1.766894,0.043975
5,83.333336,Sedan,4.93,1.86,1.48,-163.996902,6.263495,0.013327,0.0,0.0,0.0,0.0,0.0,Car,4.940668,2.133547,1.419567,-113.382492,-0.332077,0.049825,Car,4.240737,2.075461,1.863113,-99.985954,0.247412,0.051283,Car,4.314137,2.037841,1.395466,-113.243408,6.65462,0.000604,Car,4.807965,2.239136,1.480145,-133.321777,-1.756507,0.045833
6,100.0,Sedan,4.93,1.86,1.48,-163.926453,6.264397,0.012802,4.144335,4.143996,0.053053,243.76445,3.12079,Car,4.940668,2.133547,1.419567,-113.142174,-0.320069,0.050019,Car,4.240737,2.075461,1.863113,-99.741974,0.25995,0.051401,Car,4.314137,2.037841,1.395466,-112.793434,6.65492,0.000727,Car,4.807965,2.239136,1.480145,-133.090912,-1.745749,0.047258
7,116.666664,Sedan,4.93,1.86,1.48,-163.838074,6.265484,0.012307,5.5244,5.523982,0.067989,86.249107,0.933489,Car,4.940668,2.133547,1.419567,-112.901962,-0.308023,0.050196,Car,4.240737,2.075461,1.863113,-99.497993,0.272515,0.051505,Car,4.314137,2.037841,1.395466,-112.343483,6.655273,0.000843,Car,4.807965,2.239136,1.480145,-132.860153,-1.734682,0.048574
8,133.333328,Sedan,4.93,1.86,1.48,-163.719238,6.266884,0.011782,6.990628,6.990143,0.082363,86.244774,0.845493,Car,4.940668,2.133547,1.419567,-112.661873,-0.295941,0.050357,Car,4.240737,2.075461,1.863113,-99.254028,0.285103,0.051597,Car,4.314137,2.037841,1.395466,-111.893555,6.655677,0.000953,Car,4.807965,2.239136,1.480145,-132.629471,-1.723324,0.049807
9,150.0,Sedan,4.93,1.86,1.48,-163.575485,6.268503,0.011257,8.456857,8.456321,0.095196,86.245758,0.754893,Car,4.940668,2.133547,1.419567,-112.421898,-0.283829,0.050503,Car,4.240737,2.075461,1.863113,-99.010056,0.297712,0.051674,Car,4.314137,2.037841,1.395466,-111.443642,6.65613,0.001056,Car,4.807965,2.239136,1.480145,-132.398895,-1.711695,0.050957
10,166.666672,Sedan,4.93,1.86,1.48,-163.418106,6.270196,0.010762,9.836921,9.836351,0.105868,86.251907,0.666994,Car,4.940668,2.133547,1.419567,-112.182037,-0.271689,0.050632,Car,4.240737,2.075461,1.863113,-98.766098,0.310338,0.051739,Car,4.314137,2.037841,1.395466,-110.993752,6.656627,0.001154,Car,4.807965,2.239136,1.480145,-132.168396,-1.699815,0.052024
11,183.333328,Sedan,4.93,1.86,1.48,-163.225967,6.272163,0.010237,11.30315,11.302558,0.115711,86.247437,0.579014,Car,4.940668,2.133547,1.419567,-111.942291,-0.259525,0.050757,Car,4.240737,2.075461,1.863113,-98.522141,0.322978,0.051797,Car,4.314137,2.037841,1.395466,-110.543884,6.657167,0.001244,Car,4.807965,2.239136,1.480145,-131.937988,-1.687701,0.053009
12,200.0,Sedan,4.93,1.86,1.48,-163.008896,6.274271,0.009712,12.769379,12.768777,0.124014,86.248169,0.488411,Car,4.940668,2.133547,1.419567,-111.702675,-0.247336,0.05089,Car,4.240737,2.075461,1.863113,-98.278198,0.335633,0.051858,Car,4.314137,2.037841,1.395466,-110.094032,6.657746,0.001329,Car,4.807965,2.239136,1.480145,-131.707657,-1.675375,0.053915
13,216.666672,Sedan,4.93,1.86,1.48,-162.782516,6.276358,0.009218,14.149443,14.148842,0.130422,86.254059,0.400494,Car,4.940668,2.133547,1.419567,-111.463181,-0.235121,0.051031,Car,4.240737,2.075461,1.863113,-98.034248,0.348302,0.051921,Car,4.314137,2.037841,1.395466,-109.644196,6.658363,0.001414,Car,4.807965,2.239136,1.480145,-131.477417,-1.662846,0.054811
14,233.333328,Sedan,4.93,1.86,1.48,-162.517059,6.278666,0.008692,15.61567,15.615081,0.135735,86.249344,0.312528,Car,4.940668,2.133547,1.419567,-111.223816,-0.222877,0.05118,Car,4.240737,2.075461,1.863113,-97.790314,0.360987,0.051985,Car,4.314137,2.037841,1.395466,-109.194382,6.659018,0.001499,Car,4.807965,2.239136,1.480145,-131.247269,-1.650114,0.055723
15,250.0,Sedan,4.93,1.86,1.48,-162.226669,6.281037,0.008167,17.0819,17.081329,0.139508,86.249908,0.221923,Car,4.940668,2.133547,1.419567,-110.984566,-0.210603,0.051338,Car,4.240737,2.075461,1.863113,-97.546379,0.373687,0.052051,Car,4.314137,2.037841,1.395466,-108.744568,6.659712,0.001586,Car,4.807965,2.239136,1.480145,-131.017212,-1.637174,0.056652
16,266.666656,Sedan,4.93,1.86,1.48,-161.93129,6.283304,0.007673,18.461964,18.46142,0.141651,86.255669,0.133988,Car,4.940668,2.133547,1.419567,-110.745445,-0.198297,0.051503,Car,4.240737,2.075461,1.863113,-97.302452,0.386403,0.052119,Car,4.314137,2.037841,1.395466,-108.294777,6.660445,0.001675,Car,4.807965,2.239136,1.480145,-130.787231,-1.624023,0.057596
17,283.333344,Sedan,4.93,1.86,1.48,-161.592514,6.285725,0.007147,19.928192,19.927683,0.142434,86.250748,0.046038,Car,4.940668,2.133547,1.419567,-110.506454,-0.185958,0.051668,Car,4.240737,2.075461,1.863113,-97.05854,0.399136,0.052183,Car,4.314137,2.037841,1.395466,-107.845001,6.661219,0.001764,Car,4.807965,2.239136,1.480145,-130.557343,-1.610657,0.058557
18,300.0,Sedan,4.93,1.86,1.48,-161.228821,6.288134,0.006622,21.394421,21.393951,0.141676,86.251083,-0.044568,Car,4.940668,2.133547,1.419567,-110.267601,-0.173586,0.051833,Car,4.240737,2.075461,1.863113,-96.814629,0.411883,0.052244,Car,4.314137,2.037841,1.395466,-107.395233,6.662033,0.001855,Car,4.807965,2.239136,1.480145,-130.327545,-1.597073,0.059529
19,316.666656,Sedan,4.93,1.86,1.48,-160.864441,6.290367,0.006128,22.774487,22.774059,0.139556,86.256737,-0.132519,Car,4.940668,2.133547,1.419567,-110.028877,-0.161181,0.051999,Car,4.240737,2.075461,1.863113,-96.570724,0.424644,0.052302,Car,4.314137,2.037841,1.395466,-106.945488,6.662887,0.001943,Car,4.807965,2.239136,1.480145,-130.097839,-1.583272,0.060484
20,333.333344,Sedan,4.93,1.86,1.48,-160.452362,6.292675,0.005603,24.240715,24.240335,0.135808,86.251534,-0.220455,Car,4.940668,2.133547,1.419567,-109.790291,-0.148744,0.052165,Car,4.240737,2.075461,1.863113,-96.326836,0.437418,0.052357,Car,4.314137,2.037841,1.395466,-106.495758,6.66378,0.002029,Car,4.807965,2.239136,1.480145,-129.86821,-1.569258,0.061422
21,350.0,Sedan,4.93,1.86,1.48,-160.01535,6.294894,0.005077,25.706944,25.706612,0.13052,86.251534,-0.311062,Car,4.940668,2.133547,1.419567,-109.551834,-0.136273,0.052331,Car,4.240737,2.075461,1.863113,-96.082954,0.450205,0.052408,Car,4.314137,2.037841,1.395466,-106.046051,6.664711,0.002113,Car,4.807965,2.239136,1.480145,-129.638672,-1.555035,0.062343
22,366.666656,Sedan,4.93,1.86,1.48,-159.58197,6.29688,0.004583,27.087008,27.086723,0.124136,86.256973,-0.399031,Car,4.940668,2.133547,1.419567,-109.313507,-0.12377,0.052497,Car,4.240737,2.075461,1.863113,-95.839081,0.463004,0.052456,Car,4.314137,2.037841,1.395466,-105.596352,6.66568,0.002194,Car,4.807965,2.239136,1.480145,-129.409225,-1.540608,0.063247
23,383.333344,Sedan,4.93,1.86,1.48,-159.097015,6.298852,0.004067,28.526831,28.526596,0.116008,84.698395,-0.47812,Car,4.940668,2.133547,1.419567,-109.075325,-0.111235,0.052665,Car,4.240737,2.075461,1.863113,-95.595215,0.475814,0.052502,Car,4.314137,2.037841,1.395466,-105.146675,6.666684,0.002273,Car,4.807965,2.239136,1.480145,-129.179871,-1.52598,0.064134
