Frame,Time(MS),Ego_Type,Ego_SizeX(M),Ego_SizeY(M),Ego_SizeZ(M),Ego_PosX(M),Ego_PosY(M),Ego_RotZ(R),Ego_Speed(M/S),Ego_LinearVelocityX(M/S),Ego_LinearVelocityY(M/S),Ego_LinearAccelerationX(M/S2),Ego_LinearAccelerationY(M/S2),Actor_11_Type,Actor_11_SizeX(M),Actor_11_SizeY(M),Actor_11_SizeZ(M),Actor_11_PosX(M),Actor_11_PosY(M),Actor_11_RotZ(R),Actor_12_Type,Actor_12_SizeX(M),Actor_12_SizeY(M),Actor_12_SizeZ(M),Actor_12_PosX(M),Actor_12_PosY(M),Actor_12_RotZ(R),Actor_13_Type,Actor_13_SizeX(M),Actor_13_SizeY(M),Actor_13_SizeZ(M),Actor_13_PosX(M),Actor_13_PosY(M),Actor_13_RotZ(R),Actor_14_Type,Actor_14_SizeX(M),Actor_14_SizeY(M),Actor_14_SizeZ(M),Actor_14_PosX(M),Actor_14_PosY(M),Actor_14_RotZ(R)
1,16.666666,Sedan,4.93,1.86,1.48,-153.110413,-2.612267,0.035466,2e-06,0.0,0.0,1e-05,0.0,,,,,,,,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
2,33.333332,Sedan,4.93,1.86,1.48,-153.110413,-2.612267,0.035466,2e-06,0.0,0.0,1e-05,0.0,,,,,,,,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
3,50.0,Sedan,4.93,1.86,1.48,-153.110413,-2.612267,0.035466,3e-06,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
4,66.666664,Sedan,4.93,1.86,1.48,-153.110413,-2.612267,0.035466,0.0,0.0,0.0,1e-06,0.0,,,,,,,,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
5,83.333336,Sedan,4.93,1.86,1.48,-153.110413,-2.612267,0.035466,5e-06,-0.0,-0.0,-2e-05,-1e-06,,,,,,,,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
6,100.0,Sedan,4.93,1.86,1.48,-152.930405,-2.606128,0.035278,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
7,116.666664,Sedan,4.93,1.86,1.48,-152.804123,-2.601693,0.035101,7.897196,7.892331,0.277144,493.27066,17.32152,,,,,,,,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
8,133.333328,Sedan,4.93,1.86,1.48,-152.661774,-2.596721,0.034913,8.378479,8.373373,0.29246,28.296581,0.900919,,,,,,,,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
9,150.0,Sedan,4.93,1.86,1.48,-152.511246,-2.591492,0.034725,8.859761,8.854421,0.307595,28.296917,0.890279,,,,,,,,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
10,166.666672,Sedan,4.93,1.86,1.48,-152.362335,-2.586346,0.034548,9.312763,9.307206,0.321675,28.299091,0.880007,,,,,,,,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
11,183.333328,Sedan,4.93,1.86,1.48,-152.195938,-2.580626,0.03436,9.794046,9.788265,0.336458,28.29759,0.869621,,,,,,,,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
12,200.0,Sedan,4.93,1.86,1.48,-152.021362,-2.574658,0.034172,10.27533,10.269331,0.351061,28.297983,0.85898,,,,,,,,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
13,216.666672,Sedan,4.93,1.86,1.48,-151.849808,-2.568823,0.033995,10.72833,10.722131,0.36464,28.299986,0.848703,,,,,,,,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
