Frame,Time(MS),Ego_Type,Ego_SizeX(M),Ego_SizeY(M),Ego_SizeZ(M),Ego_PosX(M),Ego_PosY(M),Ego_RotZ(R),Ego_Speed(M/S),Ego_LinearVelocityX(M/S),Ego_LinearVelocityY(M/S),Ego_LinearAccelerationX(M/S2),Ego_LinearAccelerationY(M/S2),Actor_11_Type,Actor_11_SizeX(M),Actor_11_SizeY(M),Actor_11_SizeZ(M),Actor_11_PosX(M),Actor_11_PosY(M),Actor_11_RotZ(R),Actor_12_Type,Actor_12_SizeX(M),Actor_12_SizeY(M),Actor_12_SizeZ(M),Actor_12_PosX(M),Actor_12_PosY(M),Actor_12_RotZ(R),Actor_13_Type,Actor_13_SizeX(M),Actor_13_SizeY(M),Actor_13_SizeZ(M),Actor_13_PosX(M),Actor_13_PosY(M),Actor_13_RotZ(R),Actor_14_Type,Actor_14_SizeX(M),Actor_14_SizeY(M),Actor_14_SizeZ(M),Actor_14_PosX(M),Actor_14_PosY(M),Actor_14_RotZ(R)
1,16.666666,Sedan,4.93,1.86,1.48,-124.201157,-1.229629,0.063213,1e-06,0.0,0.0,3e-06,0.0,,,,,,,,Car,5.003799,2.087749,1.423941,-162.505188,-1.879513,0.015,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0
2,33.333332,Sedan,4.93,1.86,1.48,-124.201157,-1.229629,0.063213,1e-06,0.0,0.0,3e-06,0.0,,,,,,,,Car,5.003799,2.087749,1.423941,-162.505188,-1.879513,0.015,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0
3,50.0,Sedan,4.93,1.86,1.48,-124.201149,-1.229629,0.063213,1e-06,0.0,0.0,-1e-06,0.0,Car,4.314137,2.037841,1.395466,-143.797592,-2.171175,0.043058,Car,5.003799,2.087749,1.423941,-162.505188,-1.879513,0.014988,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0
4,66.666664,Sedan,4.93,1.86,1.48,-124.201149,-1.229629,0.063213,2e-06,0.0,0.0,3e-06,0.0,Car,4.314137,2.037841,1.395466,-143.608566,-2.163043,0.042947,Car,5.003799,2.087749,1.423941,-162.350845,-1.877235,0.014524,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0
5,83.333336,Sedan,4.93,1.86,1.48,-124.201149,-1.229629,0.063213,3e-06,-0.0,-0.0,-1.7e-05,-1e-06,Car,4.314137,2.037841,1.395466,-143.41864,-2.154889,0.042864,Car,5.003799,2.087749,1.423941,-162.195221,-1.875009,0.01409,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0
6,100.0,Sedan,4.93,1.86,1.48,-124.201157,-1.229629,0.063213,0.0,0.0,0.0,0.0,0.0,Car,4.314137,2.037841,1.395466,-143.227783,-2.146708,0.042811,Car,5.003799,2.087749,1.423941,-162.038345,-1.872831,0.013686,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0
7,116.666664,Sedan,4.93,1.86,1.48,-123.989525,-1.216215,0.063298,12.474113,12.449131,0.789058,732.301758,46.415157,Car,4.314137,2.037841,1.395466,-143.036011,-2.138496,0.042786,Car,5.003799,2.087749,1.423941,-161.880219,-1.870696,0.013313,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0
8,133.333328,Sedan,4.93,1.86,1.48,-123.57486,-1.189864,0.063463,12.590917,12.565569,0.798527,3.528422,0.286937,Car,4.314137,2.037841,1.395466,-142.843323,-2.130247,0.04279,Car,5.003799,2.087749,1.423941,-161.720825,-1.868602,0.012973,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0
9,150.0,Sedan,4.93,1.86,1.48,-123.360222,-1.176205,0.063549,12.651086,12.625549,0.80342,3.528258,0.287817,Car,4.314137,2.037841,1.395466,-142.649719,-2.121955,0.042825,Car,5.003799,2.087749,1.423941,-161.560165,-1.866542,0.012666,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0
10,166.666672,Sedan,4.93,1.86,1.48,-123.15731,-1.163277,0.063629,12.70772,12.682004,0.808034,3.528416,0.288419,Car,4.314137,2.037841,1.395466,-142.4552,-2.113614,0.04289,Car,5.003799,2.087749,1.423941,-161.398239,-1.864514,0.012394,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0
11,183.333328,Sedan,4.93,1.86,1.48,-122.940697,-1.149457,0.063714,12.76789,12.741982,0.812947,3.528146,0.288981,Car,4.314137,2.037841,1.395466,-142.259766,-2.105217,0.042985,Car,5.003799,2.087749,1.423941,-161.235062,-1.862511,0.012155,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0
12,200.0,Sedan,4.93,1.86,1.48,-122.723061,-1.135553,0.0638,12.828059,12.80196,0.81787,3.52809,0.289587,Car,4.314137,2.037841,1.395466,-142.063416,-2.09676,0.043112,Car,5.003799,2.087749,1.423941,-161.070618,-1.86053,0.011953,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0
13,216.666672,Sedan,4.93,1.86,1.48,-122.517326,-1.122393,0.06388,12.884692,12.858413,0.822513,3.528297,0.290189,Car,4.314137,2.037841,1.395466,-141.86615,-2.088235,0.04327,Car,5.003799,2.087749,1.423941,-160.904922,-1.858563,0.011787,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0
14,233.333328,Sedan,4.93,1.86,1.48,-122.297714,-1.108326,0.063965,12.944863,12.91839,0.827456,3.52809,0.290758,Car,4.314137,2.037841,1.395466,-141.667969,-2.079636,0.04346,Car,5.003799,2.087749,1.423941,-160.737946,-1.856606,0.011659,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0
15,250.0,Sedan,4.93,1.86,1.48,-122.07708,-1.094175,0.06405,13.005033,12.978365,0.832409,3.527922,0.291355,Car,4.314137,2.037841,1.395466,-141.468857,-2.070956,0.043683,Car,5.003799,2.087749,1.423941,-160.569733,-1.854653,0.011569,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0
16,266.666656,Sedan,4.93,1.86,1.48,-121.868523,-1.080782,0.064131,13.061666,13.034816,0.83708,3.528177,0.291962,Car,4.314137,2.037841,1.395466,-141.268845,-2.062188,0.043938,Car,5.003799,2.087749,1.423941,-160.400238,-1.852697,0.011518,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0
17,283.333344,Sedan,4.93,1.86,1.48,-121.645912,-1.066467,0.064216,13.121837,13.09479,0.842053,3.527922,0.292529,Car,4.314137,2.037841,1.395466,-141.067917,-2.053326,0.044227,Car,5.003799,2.087749,1.423941,-160.229492,-1.850732,0.011507,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0
18,300.0,Sedan,4.93,1.86,1.48,-121.422279,-1.052067,0.064301,13.182006,13.154764,0.847036,3.527865,0.293125,Car,4.314137,2.037841,1.395466,-140.866089,-2.044361,0.04455,Car,5.003799,2.087749,1.423941,-160.057495,-1.84875,0.011537,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0
19,316.666656,Sedan,4.93,1.86,1.48,-121.210899,-1.03844,0.064382,13.23864,13.211212,0.851736,3.527999,0.293732,Car,4.314137,2.037841,1.395466,-140.66333,-2.035287,0.044907,Car,5.003799,2.087749,1.423941,-159.884232,-1.846746,0.01161,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0
20,333.333344,Sedan,4.93,1.86,1.48,-120.985291,-1.023875,0.064467,13.29881,13.271185,0.856739,3.527809,0.2943,Car,4.314137,2.037841,1.395466,-140.459656,-2.026095,0.045298,Car,5.003799,2.087749,1.423941,-159.709702,-1.84471,0.011725,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0
21,350.0,Sedan,4.93,1.86,1.48,-120.758659,-1.009225,0.064552,13.35898,13.331157,0.861752,3.527753,0.294899,Car,4.314137,2.037841,1.395466,-140.255081,-2.016778,0.045725,Car,5.003799,2.087749,1.423941,-159.53392,-1.842636,0.011883,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0
22,366.666656,Sedan,4.93,1.86,1.48,-120.544456,-0.995362,0.064632,13.415614,13.387603,0.866481,3.527879,0.295505,Car,4.314137,2.037841,1.395466,-140.049591,-2.007329,0.046187,Car,5.003799,2.087749,1.423941,-159.356873,-1.840514,0.012087,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0
23,383.333344,Sedan,4.93,1.86,1.48,-120.315849,-0.980546,0.06472,13.47563,13.447417,0.871534,3.518497,0.297245,Car,4.314137,2.037841,1.395466,-139.843185,-1.997738,0.046685,Car,5.003799,2.087749,1.423941,-159.178558,-1.838337,0.012336,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0
24,400.0,Sedan,4.93,1.86,1.48,-120.086372,-0.965624,0.064932,13.52707,13.498565,0.877717,3.008674,0.363739,Car,4.314137,2.037841,1.395466,-139.635864,-1.987997,0.04722,Car,5.003799,2.087749,1.423941,-158.998993,-1.836096,0.012631,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0
25,416.666656,Sedan,4.93,1.86,1.48,-119.869621,-0.951487,0.065131,13.575489,13.546706,0.883557,3.008842,0.365008,Car,4.314137,2.037841,1.395466,-139.427643,-1.978098,0.047791,Car,5.003799,2.087749,1.423941,-158.818176,-1.833782,0.012974,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0
26,433.333344,Sedan,4.93,1.86,1.48,-119.638458,-0.936361,0.065342,13.626932,13.597852,0.889783,3.008562,0.366221,Car,4.314137,2.037841,1.395466,-139.218506,-1.968032,0.0484,Car,5.003799,2.087749,1.423941,-158.636078,-1.831384,0.013366,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0
27,450.0,Sedan,4.93,1.86,1.48,-119.406425,-0.921129,0.065554,13.678373,13.648993,0.896031,3.008337,0.367494,Car,4.314137,2.037841,1.395466,-139.008453,-1.957791,0.049047,Car,5.003799,2.087749,1.423941,-158.452744,-1.828894,0.013807,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0
28,466.666656,Sedan,4.93,1.86,1.48,-119.187271,-0.906698,0.065753,13.726792,13.697129,0.901931,3.008485,0.368759,Car,4.314137,2.037841,1.395466,-138.797577,-1.947372,0.049687,Car,5.003799,2.087749,1.423941,-158.268127,-1.826301,0.014298,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0
29,483.333344,Sedan,4.93,1.86,1.48,-118.953552,-0.891258,0.065965,13.778234,13.748268,0.90822,3.008169,0.369973,Car,4.314137,2.037841,1.395466,-138.585968,-1.936782,0.050309,Car,5.003799,2.087749,1.423941,-158.082275,-1.823593,0.01484,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0
30,500.0,Sedan,4.93,1.86,1.48,-118.718964,-0.875711,0.066176,13.829676,13.799404,0.914531,3.008001,0.371246,Car,4.314137,2.037841,1.395466,-138.373611,-1.926026,0.050913,Car,5.003799,2.087749,1.423941,-157.895142,-1.820761,0.015435,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0
31,516.666687,Sedan,4.93,1.86,1.48,-118.497406,-0.860983,0.066376,13.878095,13.847534,0.920492,3.008127,0.37251,Car,4.314137,2.037841,1.395466,-138.160538,-1.915105,0.051499,Car,5.003799,2.087749,1.423941,-157.706772,-1.817793,0.016083,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0
32,533.333313,Sedan,4.93,1.86,1.48,-118.261131,-0.845227,0.066587,13.929536,13.898666,0.926845,3.007776,0.373721,Car,4.314137,2.037841,1.395466,-137.946701,-1.904022,0.052068,Car,5.003799,2.087749,1.423941,-157.517136,-1.814677,0.016786,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0
33,550.0,Sedan,4.93,1.86,1.48,-118.023987,-0.829362,0.066799,13.980978,13.949798,0.93322,3.00772,0.375001,Car,4.314137,2.037841,1.395466,-137.732147,-1.89278,0.052617,Car,5.003799,2.087749,1.423941,-157.326233,-1.811401,0.017544,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0
34,566.666687,Sedan,4.93,1.86,1.48,-117.800018,-0.814334,0.066998,14.029397,13.997922,0.93924,3.007769,0.376262,Car,4.314137,2.037841,1.395466,-137.516846,-1.881383,0.053149,Car,5.003799,2.087749,1.423941,-157.134338,-1.807964,0.018263,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0
35,583.333313,Sedan,4.93,1.86,1.48,-117.561188,-0.798258,0.06721,14.080838,14.049047,0.945657,3.007384,0.377476,Car,4.314137,2.037841,1.395466,-137.300797,-1.869834,0.053661,Car,5.003799,2.087749,1.423941,-156.941696,-1.804378,0.018963,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0
36,600.0,Sedan,4.93,1.86,1.48,-117.321487,-0.782072,0.067421,14.13228,14.100172,0.952096,3.007328,0.378752,Car,4.314137,2.037841,1.395466,-137.084015,-1.858137,0.054154,Car,5.003799,2.087749,1.423941,-156.748337,-1.800645,0.019643,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0
37,616.666687,Sedan,4.93,1.86,1.48,-117.095116,-0.766742,0.067621,14.180698,14.14829,0.958176,3.007352,0.380009,Car,4.314137,2.037841,1.395466,-136.866501,-1.846293,0.054628,Car,5.003799,2.087749,1.423941,-156.554214,-1.796767,0.020304,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0
38,633.333313,Sedan,4.93,1.86,1.48,-116.853729,-0.750342,0.067832,14.232141,14.19941,0.964657,3.007103,0.381228,Car,4.314137,2.037841,1.395466,-136.648239,-1.834308,0.055083,Car,5.003799,2.087749,1.423941,-156.359375,-1.792747,0.020945,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0
