Frame,Time(MS),Ego_Type,Ego_SizeX(M),Ego_SizeY(M),Ego_SizeZ(M),Ego_PosX(M),Ego_PosY(M),Ego_RotZ(R),Ego_Speed(M/S),Ego_LinearVelocityX(M/S),Ego_LinearVelocityY(M/S),Ego_LinearAccelerationX(M/S2),Ego_LinearAccelerationY(M/S2),Actor_11_Type,Actor_11_SizeX(M),Actor_11_SizeY(M),Actor_11_SizeZ(M),Actor_11_PosX(M),Actor_11_PosY(M),Actor_11_RotZ(R),Actor_12_Type,Actor_12_SizeX(M),Actor_12_SizeY(M),Actor_12_SizeZ(M),Actor_12_PosX(M),Actor_12_PosY(M),Actor_12_RotZ(R),Actor_13_Type,Actor_13_SizeX(M),Actor_13_SizeY(M),Actor_13_SizeZ(M),Actor_13_PosX(M),Actor_13_PosY(M),Actor_13_RotZ(R),Actor_14_Type,Actor_14_SizeX(M),Actor_14_SizeY(M),Actor_14_SizeZ(M),Actor_14_PosX(M),Actor_14_PosY(M),Actor_14_RotZ(R)
1,16.666666,Sedan,4.93,1.86,1.48,-140.066681,-1.173881,6.237743,2e-06,0.0,-0.0,3e-06,-0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,33.333332,Sedan,4.93,1.86,1.48,-140.066681,-1.173881,6.237743,2e-06,0.0,-0.0,3e-06,-0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,50.0,Sedan,4.93,1.86,1.48,-140.066681,-1.173881,-0.045442,3e-06,0.0,-0.0,3e-06,-0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,66.666664,Sedan,4.93,1.86,1.48,-140.066681,-1.173881,-0.045442,3e-06,0.0,-0.0,0.0,-0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,83.333336,Sedan,4.93,1.86,1.48,-140.066681,-1.173881,-0.045442,3e-06,0.0,-0.0,-0.0,-0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,100.0,Sedan,4.93,1.86,1.48,-140.066681,-1.173881,-0.045451,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,116.666664,Sedan,4.93,1.86,1.48,-139.956146,-1.178505,-0.041804,6.508037,6.502351,-0.271983,382.491241,-15.998973,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,133.333328,Sedan,4.93,1.86,1.48,-139.846176,-1.182727,-0.038371,6.877792,6.872729,-0.263846,23.148624,0.508534,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,150.0,Sedan,4.93,1.86,1.48,-139.722656,-1.187018,-0.034725,7.270633,7.26625,-0.252419,23.148254,0.672174,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,166.666672,Sedan,4.93,1.86,1.48,-139.592438,-1.191066,-0.031078,7.663474,7.659773,-0.238125,23.148424,0.840815,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,183.333328,Sedan,4.93,1.86,1.48,-139.463959,-1.194619,-0.027645,8.033229,8.030159,-0.222052,23.149132,1.004569,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,200.0,Sedan,4.93,1.86,1.48,-139.320755,-1.198056,-0.023998,8.426069,8.423643,-0.202193,23.146124,1.168206,,,,,,,,,,,,,,,,,,,,,,,,,,,,
