Frame,Time(MS),Ego_Type,Ego_SizeX(M),Ego_SizeY(M),Ego_SizeZ(M),Ego_PosX(M),Ego_PosY(M),Ego_RotZ(R),Ego_Speed(M/S),Ego_LinearVelocityX(M/S),Ego_LinearVelocityY(M/S),Ego_LinearAccelerationX(M/S2),Ego_LinearAccelerationY(M/S2),Actor_11_Type,Actor_11_SizeX(M),Actor_11_SizeY(M),Actor_11_SizeZ(M),Actor_11_PosX(M),Actor_11_PosY(M),Actor_11_RotZ(R),Actor_12_Type,Actor_12_SizeX(M),Actor_12_SizeY(M),Actor_12_SizeZ(M),Actor_12_PosX(M),Actor_12_PosY(M),Actor_12_RotZ(R),Actor_13_Type,Actor_13_SizeX(M),Actor_13_SizeY(M),Actor_13_SizeZ(M),Actor_13_PosX(M),Actor_13_PosY(M),Actor_13_RotZ(R),Actor_14_Type,Actor_14_SizeX(M),Actor_14_SizeY(M),Actor_14_SizeZ(M),Actor_14_PosX(M),Actor_14_PosY(M),Actor_14_RotZ(R)
1,16.666666,Sedan,4.93,1.86,1.48,-164.467743,-2.148869,6.278811,2e-06,0.0,-0.0,5e-06,-0.0,Car,4.522031,2.151849,1.86761,-118.522018,-0.535851,0.052284,,,,,,,,,,,,,,,,,,,,,
2,33.333332,Sedan,4.93,1.86,1.48,-164.467743,-2.148869,6.278811,2e-06,0.0,-0.0,5e-06,-0.0,Car,4.522031,2.151849,1.86761,-118.522018,-0.535851,0.052284,,,,,,,,,,,,,,,,,,,,,
3,50.0,Sedan,4.93,1.86,1.48,-164.467728,-2.148869,-0.004375,2e-06,0.0,-0.0,2e-06,-0.0,Car,4.522031,2.151849,1.86761,-118.522018,-0.535851,0.052284,Car,4.240737,2.075461,1.863113,-152.084091,-2.079952,0.023284,,,,,,,,,,,,,,
4,66.666664,Sedan,4.93,1.86,1.48,-164.467728,-2.148869,-0.004375,3e-06,0.0,-0.0,4e-06,-0.0,Car,4.522031,2.151849,1.86761,-118.289536,-0.523723,0.052015,Car,4.240737,2.075461,1.863113,-151.851044,-2.074751,0.021806,,,,,,,,,,,,,,
5,83.333336,Sedan,4.93,1.86,1.48,-164.467728,-2.148869,-0.004375,3e-06,0.0,-0.0,1e-06,-0.0,Car,4.522031,2.151849,1.86761,-118.056969,-0.511628,0.051912,Car,4.240737,2.075461,1.863113,-151.617798,-2.06971,0.021427,,,,,,,,,,,,,,
6,100.0,Sedan,4.93,1.86,1.48,-164.467743,-2.148869,-0.004378,0.0,0.0,0.0,0.0,0.0,Car,4.522031,2.151849,1.86761,-117.824326,-0.499552,0.051816,Car,4.240737,2.075461,1.863113,-151.384369,-2.064745,0.021113,,,,,,,,,,,,,,
7,116.666664,Sedan,4.93,1.86,1.48,-164.243729,-2.149273,-0.001808,6.788126,6.788116,-0.01227,205.70047,-0.37181,Car,4.522031,2.151849,1.86761,-117.591606,-0.487493,0.051729,Car,4.240737,2.075461,1.863113,-151.150772,-2.059842,0.020864,,,,,,,,,,,,,,
8,133.333328,Sedan,4.93,1.86,1.48,-164.121323,-2.149333,-0.000484,7.200409,7.200408,-0.003482,24.252525,0.516943,Car,4.522031,2.151849,1.86761,-117.358818,-0.475449,0.05165,Car,4.240737,2.075461,1.863113,-150.916977,-2.054987,0.020679,,,,,,,,,,,,,,
9,150.0,Sedan,4.93,1.86,1.48,-163.991913,-2.149224,0.00084,7.612692,7.612689,0.006398,24.251823,0.581162,Car,4.522031,2.151849,1.86761,-117.125946,-0.463419,0.051578,Car,4.240737,2.075461,1.863113,-150.682999,-2.050163,0.02056,,,,,,,,,,,,,,
10,166.666672,Sedan,4.93,1.86,1.48,-163.863907,-2.148957,0.002087,8.000747,8.00073,0.016695,24.252502,0.643532,Car,4.522031,2.151849,1.86761,-116.892998,-0.451401,0.051515,Car,4.240737,2.075461,1.863113,-150.448837,-2.045356,0.020505,,,,,,,,,,,,,,
11,183.333328,Sedan,4.93,1.86,1.48,-163.720886,-2.148469,0.003411,8.41303,8.412981,0.028694,24.250086,0.705823,Car,4.522031,2.151849,1.86761,-116.659981,-0.439393,0.051454,Car,4.240737,2.075461,1.863113,-150.214523,-2.040553,0.020488,,,,,,,,,,,,,,
12,200.0,Sedan,4.93,1.86,1.48,-163.570862,-2.147759,0.004735,8.825313,8.825213,0.041784,24.248962,0.770038,Car,4.522031,2.151849,1.86761,-116.42688,-0.427396,0.051389,Car,4.240737,2.075461,1.863113,-149.980057,-2.035749,0.020487,,,,,,,,,,,,,,
13,216.666672,Sedan,4.93,1.86,1.48,-163.423447,-2.146877,0.005981,9.213367,9.213202,0.055103,24.249313,0.832415,Car,4.522031,2.151849,1.86761,-116.193703,-0.415411,0.051321,Car,4.240737,2.075461,1.863113,-149.745453,-2.03094,0.020505,,,,,,,,,,,,,,
14,233.333328,Sedan,4.93,1.86,1.48,-163.259811,-2.145682,0.007305,9.62565,9.625394,0.070313,24.246552,0.89469,Car,4.522031,2.151849,1.86761,-115.960449,-0.403438,0.051249,Car,4.240737,2.075461,1.863113,-149.510696,-2.026122,0.02054,,,,,,,,,,,,,,
15,250.0,Sedan,4.93,1.86,1.48,-163.089172,-2.144209,0.008629,10.037932,10.037559,0.086614,24.24498,0.958898,Car,4.522031,2.151849,1.86761,-115.727112,-0.391478,0.051174,Car,4.240737,2.075461,1.863113,-149.275803,-2.021291,0.020592,,,,,,,,,,,,,,
16,266.666656,Sedan,4.93,1.86,1.48,-162.922363,-2.142562,0.009875,10.425987,10.425479,0.102954,24.245022,1.021282,Car,4.522031,2.151849,1.86761,-115.493706,-0.379532,0.051095,Car,4.240737,2.075461,1.863113,-149.040741,-2.016442,0.020663,,,,,,,,,,,,,,
17,283.333344,Sedan,4.93,1.86,1.48,-162.738129,-2.140499,0.011199,10.83827,10.83759,0.121375,24.241838,1.083538,Car,4.522031,2.151849,1.86761,-115.260216,-0.367601,0.051016,Car,4.240737,2.075461,1.863113,-148.805573,-2.01157,0.020765,,,,,,,,,,,,,,
