Frame,Time(MS),Ego_Type,Ego_SizeX(M),Ego_SizeY(M),Ego_SizeZ(M),Ego_PosX(M),Ego_PosY(M),Ego_RotZ(R),Ego_Speed(M/S),Ego_LinearVelocityX(M/S),Ego_LinearVelocityY(M/S),Ego_LinearAccelerationX(M/S2),Ego_LinearAccelerationY(M/S2),Actor_11_Type,Actor_11_SizeX(M),Actor_11_SizeY(M),Actor_11_SizeZ(M),Actor_11_PosX(M),Actor_11_PosY(M),Actor_11_RotZ(R),Actor_12_Type,Actor_12_SizeX(M),Actor_12_SizeY(M),Actor_12_SizeZ(M),Actor_12_PosX(M),Actor_12_PosY(M),Actor_12_RotZ(R),Actor_13_Type,Actor_13_SizeX(M),Actor_13_SizeY(M),Actor_13_SizeZ(M),Actor_13_PosX(M),Actor_13_PosY(M),Actor_13_RotZ(R),Actor_14_Type,Actor_14_SizeX(M),Actor_14_SizeY(M),Actor_14_SizeZ(M),Actor_14_PosX(M),Actor_14_PosY(M),Actor_14_RotZ(R)
1,16.666666,Sedan,4.93,1.86,1.48,-162.796265,-2.41622,0.020319,2e-06,0.0,0.0,2e-06,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,33.333332,Sedan,4.93,1.86,1.48,-162.796265,-2.41622,0.020319,2e-06,0.0,0.0,2e-06,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,50.0,Sedan,4.93,1.86,1.48,-162.796265,-2.41622,0.020319,3e-06,0.0,0.0,2e-06,0.0,Car,6.594506,2.412297,2.540091,-142.797897,-1.638776,0.024775,,,,,,,,,,,,,,,,,,,,,
4,66.666664,Sedan,4.93,1.86,1.48,-162.796265,-2.41622,0.020319,2e-06,0.0,0.0,-3e-06,-0.0,Car,6.594506,2.412297,2.540091,-142.507965,-1.631547,0.025103,,,,,,,,,,,,,,,,,,,,,
5,83.333336,Sedan,4.93,1.86,1.48,-162.796265,-2.41622,0.020319,3e-06,0.0,0.0,1e-06,0.0,Car,6.594506,2.412297,2.540091,-142.218124,-1.624208,0.02555,,,,,,,,,,,,,,,,,,,,,
6,100.0,Sedan,4.93,1.86,1.48,-162.796265,-2.41622,0.020318,0.0,0.0,0.0,0.0,0.0,Car,6.594506,2.412297,2.540091,-141.928345,-1.616723,0.026116,,,,,,,,,,,,,,,,,,,,,
7,116.666664,Sedan,4.93,1.86,1.48,-162.673019,-2.413664,0.020733,7.251303,7.249745,0.150333,426.455566,8.843093,Car,6.594506,2.412297,2.540091,-141.638641,-1.609059,0.026801,,,,,,,,,,,,,,,,,,,,,
8,133.333328,Sedan,4.93,1.86,1.48,-162.549545,-2.411056,0.021124,7.718415,7.716692,0.163031,29.184221,0.793634,Car,6.594506,2.412297,2.540091,-141.349045,-1.601184,0.027581,,,,,,,,,,,,,,,,,,,,,
9,150.0,Sedan,4.93,1.86,1.48,-162.409927,-2.408048,0.021539,8.214689,8.212784,0.176921,29.181843,0.817095,Car,6.594506,2.412297,2.540091,-141.059723,-1.593087,0.028379,,,,,,,,,,,,,,,,,,,,,
10,166.666672,Sedan,4.93,1.86,1.48,-162.261871,-2.404797,0.021954,8.710965,8.708866,0.191224,29.181311,0.841318,Car,6.594506,2.412297,2.540091,-140.770706,-1.584765,0.029197,,,,,,,,,,,,,,,,,,,,,
11,183.333328,Sedan,4.93,1.86,1.48,-162.115051,-2.401516,0.022344,9.178077,9.175786,0.205062,29.182493,0.86488,Car,6.594506,2.412297,2.540091,-140.48201,-1.576212,0.030036,,,,,,,,,,,,,,,,,,,,,
12,200.0,Sedan,4.93,1.86,1.48,-161.950623,-2.397774,0.022759,9.674352,9.671846,0.220164,29.180019,0.888334,Car,6.594506,2.412297,2.540091,-140.193619,-1.567425,0.030894,,,,,,,,,,,,,,,,,,,,,
13,216.666672,Sedan,4.93,1.86,1.48,-161.777771,-2.393767,0.023174,10.170626,10.167895,0.235677,29.179348,0.912555,Car,6.594506,2.412297,2.540091,-139.905548,-1.558396,0.031773,,,,,,,,,,,,,,,,,,,,,
14,233.333328,Sedan,4.93,1.86,1.48,-161.60762,-2.389757,0.023565,10.637738,10.634785,0.250655,29.180586,0.936122,Car,6.594506,2.412297,2.540091,-139.617798,-1.549121,0.032674,,,,,,,,,,,,,,,,,,,,,
15,250.0,Sedan,4.93,1.86,1.48,-161.418396,-2.385218,0.02398,11.134013,11.130812,0.266968,29.178057,0.95957,Car,6.594506,2.412297,2.540091,-139.330429,-1.539596,0.03359,,,,,,,,,,,,,,,,,,,,,
16,266.666656,Sedan,4.93,1.86,1.48,-161.220734,-2.380395,0.024395,11.630288,11.626828,0.283692,29.177441,0.983792,Car,6.594506,2.412297,2.540091,-139.043411,-1.529819,0.034516,,,,,,,,,,,,,,,,,,,,,
17,283.333344,Sedan,4.93,1.86,1.48,-161.027237,-2.375598,0.024786,12.097401,12.093684,0.29981,29.178499,1.007358,Car,6.594506,2.412297,2.540091,-138.75679,-1.519788,0.035452,,,,,,,,,,,,,,,,,,,,,
18,300.0,Sedan,4.93,1.86,1.48,-160.813217,-2.370204,0.025201,12.593677,12.589677,0.317333,29.176037,1.030804,Car,6.594506,2.412297,2.540091,-138.470535,-1.5095,0.036397,,,,,,,,,,,,,,,,,,,,,
19,316.666656,Sedan,4.93,1.86,1.48,-160.590759,-2.364504,0.025615,13.089951,13.085656,0.335269,29.175251,1.055021,Car,6.594506,2.412297,2.540091,-138.184662,-1.498955,0.037351,,,,,,,,,,,,,,,,,,,,,
20,333.333344,Sedan,4.93,1.86,1.48,-160.373917,-2.358864,0.026006,13.557062,13.552478,0.352526,29.176353,1.078593,Car,6.594506,2.412297,2.540091,-137.899155,-1.488148,0.038314,,,,,,,,,,,,,,,,,,,,,
21,350.0,Sedan,4.93,1.86,1.48,-159.87941,-2.34559,0.026836,14.549614,14.544374,0.390407,29.173429,1.114141,Car,6.594506,2.412297,2.540091,-137.614014,-1.477082,0.039265,,,,,,,,,,,,,,,,,,,,,
22,366.666656,Sedan,4.93,1.86,1.48,-159.639236,-2.339049,0.027227,15.016724,15.011158,0.408804,29.173969,1.149824,Car,6.594506,2.412297,2.540091,-137.329224,-1.46576,0.040196,,,,,,,,,,,,,,,,,,,,,
23,383.333344,Sedan,4.93,1.86,1.48,-159.375748,-2.331766,0.027633,15.505525,15.499605,0.428412,28.732185,1.153388,Car,6.594506,2.412297,2.540091,-137.044785,-1.45419,0.041108,,,,,,,,,,,,,,,,,,,,,
24,400.0,Sedan,4.93,1.86,1.48,-159.111023,-2.324466,0.027568,15.577808,15.571889,0.429395,4.251985,0.057815,Car,6.594506,2.412297,2.540091,-136.760681,-1.442378,0.041999,,,,,,,,,,,,,,,,,,,,,
25,416.666656,Sedan,4.93,1.86,1.48,-158.860779,-2.317581,0.027507,15.645844,15.639926,0.430311,4.252315,0.05728,Car,6.594506,2.412297,2.540091,-136.476944,-1.43033,0.04287,,,,,,,,,,,,,,,,,,,,,
26,433.333344,Sedan,4.93,1.86,1.48,-158.593674,-2.31025,0.027442,15.718129,15.712211,0.431276,4.252041,0.056738,Car,6.594506,2.412297,2.540091,-136.193558,-1.418052,0.043725,,,,,,,,,,,,,,,,,,,,,
27,450.0,Sedan,4.93,1.86,1.48,-158.325333,-2.302902,0.027376,15.790413,15.784495,0.432231,4.252041,0.056186,Car,6.594506,2.412297,2.540091,-135.910446,-1.405547,0.044554,,,,,,,,,,,,,,,,,,,,,
28,466.666656,Sedan,4.93,1.86,1.48,-158.071686,-2.295972,0.027315,15.858448,15.852532,0.433121,4.252315,0.055652,Car,6.594506,2.412297,2.540091,-135.627625,-1.392824,0.045351,,,,,,,,,,,,,,,,,,,,,
29,483.333344,Sedan,4.93,1.86,1.48,-157.800964,-2.288593,0.02725,15.930731,15.924817,0.434058,4.252041,0.05511,Car,6.594506,2.412297,2.540091,-135.345078,-1.379893,0.046114,,,,,,,,,,,,,,,,,,,,,
30,500.0,Sedan,4.93,1.86,1.48,-157.529007,-2.281198,0.027185,16.003016,15.997103,0.434986,4.252097,0.054556,Car,6.594506,2.412297,2.540091,-135.062805,-1.366763,0.046845,,,,,,,,,,,,,,,,,,,,,
31,516.666687,Sedan,4.93,1.86,1.48,-157.271957,-2.274225,0.027124,16.071051,16.06514,0.43585,4.252315,0.05402,Car,6.594506,2.412297,2.540091,-134.780823,-1.353444,0.047543,,,,,,,,,,,,,,,,,,,,,
32,533.333313,Sedan,4.93,1.86,1.48,-156.99762,-2.2668,0.027058,16.143335,16.137426,0.436759,4.252153,0.053483,Car,6.594506,2.412297,2.540091,-134.4991,-1.339946,0.048211,,,,,,,,,,,,,,,,,,,,,
33,550.0,Sedan,4.93,1.86,1.48,-156.722061,-2.25936,0.026993,16.215618,16.209711,0.437659,4.252041,0.052925,Car,6.594506,2.412297,2.540091,-134.21759,-1.326273,0.048845,,,,,,,,,,,,,,,,,,,,,
34,566.666687,Sedan,4.93,1.86,1.48,-156.461624,-2.252344,0.026932,16.283655,16.27775,0.438497,4.252434,0.052394,Car,6.594506,2.412297,2.540091,-133.936249,-1.312435,0.04944,,,,,,,,,,,,,,,,,,,,,
35,583.333313,Sedan,4.93,1.86,1.48,-156.18367,-2.244874,0.026867,16.355938,16.350035,0.439379,4.252041,0.051851,Car,6.594506,2.412297,2.540091,-133.655106,-1.298445,0.049997,,,,,,,,,,,,,,,,,,,,,
36,600.0,Sedan,4.93,1.86,1.48,-155.904495,-2.23739,0.026802,16.428223,16.422323,0.440251,4.252265,0.0513,Car,6.594506,2.412297,2.540091,-133.374146,-1.284311,0.050516,,,,,,,,,,,,,,,,,,,,,
37,616.666687,Sedan,4.93,1.86,1.48,-155.640656,-2.230333,0.02674,16.496258,16.49036,0.441063,4.252315,0.050763,Car,6.594506,2.412297,2.540091,-133.093369,-1.270047,0.050997,,,,,,,,,,,,,,,,,,,,,
38,633.333313,Sedan,4.93,1.86,1.48,-155.359085,-2.222821,0.026675,16.568542,16.562649,0.441917,4.252265,0.050224,Car,6.594506,2.412297,2.540091,-132.812759,-1.255661,0.051441,,,,,,,,,,,,,,,,,,,,,
39,650.0,Sedan,4.93,1.86,1.48,-155.076294,-2.215294,0.02661,16.640825,16.634933,0.442761,4.252041,0.049668,Car,6.594506,2.412297,2.540091,-132.532257,-1.241161,0.05185,,,,,,,,,,,,,,,,,,,,,
40,666.666687,Sedan,4.93,1.86,1.48,-154.809052,-2.208197,0.026549,16.708862,16.702974,0.443547,4.252553,0.049137,Car,6.594506,2.412297,2.540091,-132.251846,-1.226555,0.052221,,,,,,,,,,,,,,,,,,,,,
41,683.333313,Sedan,4.93,1.86,1.48,-154.523911,-2.200645,0.026479,16.778933,16.77305,0.444232,4.122117,0.040291,Car,6.594506,2.412297,2.540091,-131.971512,-1.211855,0.052554,,,,,,,,,,,,,,,,,,,,,
42,700.0,Sedan,4.93,1.86,1.48,-154.238602,-2.193147,0.026274,16.788473,16.782679,0.441049,0.56637,-0.187229,Car,6.594506,2.412297,2.540091,-131.691284,-1.197072,0.052849,,,,,,,,,,,,,,,,,,,,,
43,716.666687,Sedan,4.93,1.86,1.48,-153.96994,-2.186138,0.026081,16.797453,16.79174,0.43805,0.566363,-0.187464,Car,6.594506,2.412297,2.540091,-131.411133,-1.182215,0.053107,,,,,,,,,,,,,,,,,,,,,
44,733.333313,Sedan,4.93,1.86,1.48,-153.684311,-2.178746,0.025877,16.806993,16.801367,0.43486,0.566258,-0.187677,Car,6.594506,2.412297,2.540091,-131.131058,-1.167296,0.053328,,,,,,,,,,,,,,,,,,,,,
45,750.0,Sedan,4.93,1.86,1.48,-153.398529,-2.171407,0.025672,16.816534,16.810993,0.431665,0.566258,-0.187907,Car,6.594506,2.412297,2.540091,-130.851013,-1.15232,0.053516,,,,,,,,,,,,,,,,,,,,,
46,766.666687,Sedan,4.93,1.86,1.48,-153.12941,-2.164549,0.025479,16.825514,16.820053,0.428655,0.566244,-0.188144,Car,6.594506,2.412297,2.540091,-130.570953,-1.137296,0.053672,,,,,,,,,,,,,,,,,,,,,
47,783.333313,Sedan,4.93,1.86,1.48,-152.843307,-2.157316,0.025275,16.835054,16.829678,0.425453,0.566146,-0.188356,Car,6.594506,2.412297,2.540091,-130.290909,-1.122232,0.053795,,,,,,,,,,,,,,,,,,,,,
48,800.0,Sedan,4.93,1.86,1.48,-152.557037,-2.150138,0.02507,16.844595,16.839302,0.422247,0.566146,-0.188586,Car,6.594506,2.412297,2.540091,-130.010864,-1.107139,0.053885,,,,,,,,,,,,,,,,,,,,,
49,816.666687,Sedan,4.93,1.86,1.48,-152.28746,-2.14343,0.024877,16.853575,16.84836,0.419226,0.566125,-0.188824,Car,6.594506,2.412297,2.540091,-129.73082,-1.092026,0.053942,,,,,,,,,,,,,,,,,,,,,
50,833.333313,Sedan,4.93,1.86,1.48,-152.00087,-2.136358,0.024672,16.863115,16.857983,0.416012,0.566034,-0.189034,Car,6.594506,2.412297,2.540091,-129.450775,-1.0769,0.053967,,,,,,,,,,,,,,,,,,,,,
