Frame,Time(MS),Ego_Type,Ego_SizeX(M),Ego_SizeY(M),Ego_SizeZ(M),Ego_PosX(M),Ego_PosY(M),Ego_RotZ(R),Ego_Speed(M/S),Ego_LinearVelocityX(M/S),Ego_LinearVelocityY(M/S),Ego_LinearAccelerationX(M/S2),Ego_LinearAccelerationY(M/S2),Actor_11_Type,Actor_11_SizeX(M),Actor_11_SizeY(M),Actor_11_SizeZ(M),Actor_11_PosX(M),Actor_11_PosY(M),Actor_11_RotZ(R),Actor_12_Type,Actor_12_SizeX(M),Actor_12_SizeY(M),Actor_12_SizeZ(M),Actor_12_PosX(M),Actor_12_PosY(M),Actor_12_RotZ(R),Actor_13_Type,Actor_13_SizeX(M),Actor_13_SizeY(M),Actor_13_SizeZ(M),Actor_13_PosX(M),Actor_13_PosY(M),Actor_13_RotZ(R),Actor_14_Type,Actor_14_SizeX(M),Actor_14_SizeY(M),Actor_14_SizeZ(M),Actor_14_PosX(M),Actor_14_PosY(M),Actor_14_RotZ(R)
1,16.666666,Sedan,4.93,1.86,1.48,-162.436295,-1.161649,6.260638,2e-06,0.0,-0.0,3e-06,-0.0,,,,,,,,,,,,,,,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0
2,33.333332,Sedan,4.93,1.86,1.48,-162.436295,-1.161649,6.260638,2e-06,0.0,-0.0,3e-06,-0.0,,,,,,,,,,,,,,,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0
3,50.0,Sedan,4.93,1.86,1.48,-162.436295,-1.161649,-0.022547,2e-06,0.0,-0.0,0.0,-0.0,Truck,13.465333,3.068987,4.177894,-144.13858,-0.985211,0.030354,,,,,,,,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0
4,66.666664,Sedan,4.93,1.86,1.48,-162.436295,-1.161649,-0.022547,3e-06,-0.0,0.0,-1.8e-05,0.0,Truck,13.465333,3.068987,4.177894,-143.943268,-0.979251,0.030645,,,,,,,,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0
5,83.333336,Sedan,4.93,1.86,1.48,-162.436295,-1.161649,-0.022547,4e-06,-0.0,0.0,1e-05,-0.0,Truck,13.465333,3.068987,4.177894,-143.747971,-0.97324,0.030879,,,,,,,,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0
6,100.0,Sedan,4.93,1.86,1.48,-162.322388,-1.163143,-0.021262,0.0,0.0,0.0,0.0,0.0,Truck,13.465333,3.068987,4.177894,-143.552658,-0.967189,0.031058,,,,,,,,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0
7,116.666664,Sedan,4.93,1.86,1.48,-162.245422,-1.164686,-0.020049,4.810883,4.809916,-0.096446,300.619751,-6.027878,Truck,13.465333,3.068987,4.177894,-143.35733,-0.961104,0.031223,,,,,,,,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0
8,133.333328,Sedan,4.93,1.86,1.48,-162.157822,-1.16633,-0.01876,5.154055,5.153148,-0.096686,20.190126,-0.014125,Truck,13.465333,3.068987,4.177894,-143.162003,-0.954988,0.031376,,,,,,,,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0
9,150.0,Sedan,4.93,1.86,1.48,-162.064377,-1.167963,-0.017472,5.497227,5.496388,-0.096042,20.190575,0.037895,Truck,13.465333,3.068987,4.177894,-142.966644,-0.948843,0.031519,,,,,,,,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0
10,166.666672,Sedan,4.93,1.86,1.48,-161.971268,-1.169477,-0.016259,5.820232,5.819463,-0.094628,20.192205,0.088393,Truck,13.465333,3.068987,4.177894,-142.771271,-0.94267,0.031651,,,,,,,,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0
11,183.333328,Sedan,4.93,1.86,1.48,-161.866501,-1.171045,-0.014971,6.163404,6.162714,-0.092267,20.191219,0.138881,Truck,13.465333,3.068987,4.177894,-142.575897,-0.936472,0.031771,,,,,,,,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0
12,200.0,Sedan,4.93,1.86,1.48,-161.755905,-1.172559,-0.013682,6.506577,6.505968,-0.089021,20.191387,0.190904,Truck,13.465333,3.068987,4.177894,-142.380493,-0.930251,0.031881,,,,,,,,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0
13,216.666672,Sedan,4.93,1.86,1.48,-161.646637,-1.173921,-0.012469,6.829582,6.829051,-0.085159,20.192711,0.241413,Truck,13.465333,3.068987,4.177894,-142.185059,-0.924007,0.031989,,,,,,,,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0
14,233.333328,Sedan,4.93,1.86,1.48,-161.524704,-1.175285,-0.011181,7.172754,7.172306,-0.080197,20.191444,0.291894,Truck,13.465333,3.068987,4.177894,-141.989563,-0.917741,0.032097,,,,,,,,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0
15,250.0,Sedan,4.93,1.86,1.48,-161.396942,-1.176548,-0.009892,7.515926,7.515558,-0.07435,20.191332,0.343918,Truck,13.465333,3.068987,4.177894,-141.794037,-0.911452,0.032206,,,,,,,,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0
16,266.666656,Sedan,4.93,1.86,1.48,-161.27153,-1.177637,-0.00868,7.838932,7.838636,-0.068039,20.192354,0.394438,Truck,13.465333,3.068987,4.177894,-141.59845,-0.90514,0.032316,,,,,,,,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0
17,283.333344,Sedan,4.93,1.86,1.48,-161.132431,-1.178665,-0.007391,8.182103,8.18188,-0.060475,20.190826,0.444909,Truck,13.465333,3.068987,4.177894,-141.402817,-0.898805,0.032426,,,,,,,,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0
18,300.0,Sedan,4.93,1.86,1.48,-160.987503,-1.17955,-0.006103,8.525276,8.525117,-0.052028,20.190407,0.496934,Truck,13.465333,3.068987,4.177894,-141.207138,-0.892447,0.032537,,,,,,,,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0
19,316.666656,Sedan,4.93,1.86,1.48,-160.845932,-1.180242,-0.00489,8.84828,8.848174,-0.043268,20.191072,0.547463,Truck,13.465333,3.068987,4.177894,-141.011383,-0.886065,0.032645,,,,,,,,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0
20,333.333344,Sedan,4.93,1.86,1.48,-160.689682,-1.180805,-0.003602,9.191452,9.191392,-0.033103,20.189283,0.597924,Truck,13.465333,3.068987,4.177894,-140.815552,-0.879659,0.032749,,,,,,,,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0
21,350.0,Sedan,4.93,1.86,1.48,-160.527588,-1.18118,-0.002313,9.534624,9.534598,-0.022054,20.18861,0.649946,Truck,13.465333,3.068987,4.177894,-140.619614,-0.87323,0.03285,,,,,,,,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0
22,366.666656,Sedan,4.93,1.86,1.48,-160.369873,-1.181353,-0.0011,9.85763,9.857624,-0.010847,20.189106,0.700482,Truck,13.465333,3.068987,4.177894,-140.423599,-0.866779,0.032948,,,,,,,,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0
23,383.333344,Sedan,4.93,1.86,1.48,-160.196533,-1.181321,0.000183,10.196095,10.196095,0.001866,19.910027,0.747818,Truck,13.465333,3.068987,4.177894,-140.227509,-0.860307,0.033042,,,,,,,,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0
24,400.0,Sedan,4.93,1.86,1.48,-160.021912,-1.181115,0.001182,10.272273,10.272266,0.012142,4.480698,0.604434,Truck,13.465333,3.068987,4.177894,-140.031311,-0.853813,0.033132,,,,,,,,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0
25,416.666656,Sedan,4.93,1.86,1.48,-159.856415,-1.180764,0.002122,10.343976,10.343953,0.021952,4.480422,0.61316,Truck,13.465333,3.068987,4.177894,-139.835007,-0.847297,0.033221,,,,,,,,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0
26,433.333344,Sedan,4.93,1.86,1.48,-159.679276,-1.180211,0.003121,10.420156,10.420105,0.032523,4.47952,0.621811,Truck,13.465333,3.068987,4.177894,-139.638565,-0.840761,0.033306,,,,,,,,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0
27,450.0,Sedan,4.93,1.86,1.48,-159.500839,-1.179476,0.00412,10.496334,10.496245,0.043246,4.478847,0.630762,Truck,13.465333,3.068987,4.177894,-139.441986,-0.834203,0.033388,,,,,,,,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0
28,466.666656,Sedan,4.93,1.86,1.48,-159.331757,-1.17862,0.00506,10.568036,10.567901,0.053478,4.478455,0.639488,Truck,13.465333,3.068987,4.177894,-139.2453,-0.827626,0.033467,,,,,,,,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0
29,483.333344,Sedan,4.93,1.86,1.48,-159.150803,-1.177524,0.006059,10.644216,10.64402,0.064496,4.477613,0.648136,Truck,13.465333,3.068987,4.177894,-139.048462,-0.821028,0.033543,,,,,,,,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0
30,500.0,Sedan,4.93,1.86,1.48,-158.968567,-1.176237,0.007058,10.720394,10.720127,0.075666,4.476883,0.657085,Truck,13.465333,3.068987,4.177894,-138.851517,-0.814412,0.033616,,,,,,,,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0
31,516.666687,Sedan,4.93,1.86,1.48,-158.795898,-1.174856,0.007998,10.792097,10.791752,0.086319,4.476547,0.665811,Truck,13.465333,3.068987,4.177894,-138.654388,-0.807777,0.033685,,,,,,,,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0
32,533.333313,Sedan,4.93,1.86,1.48,-158.611145,-1.173194,0.008997,10.868276,10.867836,0.097785,4.475537,0.674454,Truck,13.465333,3.068987,4.177894,-138.457108,-0.801122,0.033751,,,,,,,,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0
33,550.0,Sedan,4.93,1.86,1.48,-158.425095,-1.171334,0.009996,10.944455,10.943909,0.109403,4.474864,0.683401,Truck,13.465333,3.068987,4.177894,-138.259644,-0.794449,0.033814,,,,,,,,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0
34,566.666687,Sedan,4.93,1.86,1.48,-158.24884,-1.169406,0.010937,11.016157,11.015498,0.120477,4.474342,0.692126,Truck,13.465333,3.068987,4.177894,-138.062027,-0.787758,0.033873,,,,,,,,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0
35,583.333313,Sedan,4.93,1.86,1.48,-158.060287,-1.167156,0.011936,11.092337,11.091547,0.13239,4.473462,0.700767,Truck,13.465333,3.068987,4.177894,-137.864227,-0.78105,0.033929,,,,,,,,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0
36,600.0,Sedan,4.93,1.86,1.48,-157.870438,-1.1647,0.012934,11.168515,11.167581,0.144455,4.472564,0.709711,Truck,13.465333,3.068987,4.177894,-137.66626,-0.774325,0.033981,,,,,,,,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0
37,616.666687,Sedan,4.93,1.86,1.48,-157.690613,-1.162205,0.013875,11.240218,11.239137,0.15595,4.472256,0.718436,Truck,13.465333,3.068987,4.177894,-137.468094,-0.767584,0.03403,,,,,,,,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0
38,633.333313,Sedan,4.93,1.86,1.48,-157.49826,-1.159343,0.014874,11.316397,11.315145,0.16831,4.471049,0.727071,Truck,13.465333,3.068987,4.177894,-137.26973,-0.760826,0.034076,,,,,,,,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0
39,650.0,Sedan,4.93,1.86,1.48,-157.304611,-1.156269,0.015873,11.392576,11.391141,0.180823,4.470376,0.736014,Truck,13.465333,3.068987,4.177894,-137.071152,-0.754053,0.034118,,,,,,,,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0
40,666.666687,Sedan,4.93,1.86,1.48,-157.121216,-1.153186,0.016813,11.464279,11.462658,0.192738,4.469812,0.744737,Truck,13.465333,3.068987,4.177894,-136.872375,-0.747264,0.034157,,,,,,,,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0
41,683.333313,Sedan,4.93,1.86,1.48,-156.925095,-1.149697,0.017785,11.53796,11.536136,0.20519,4.32222,0.732433,Truck,13.465333,3.068987,4.177894,-136.673386,-0.740461,0.034193,,,,,,,,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0
42,700.0,Sedan,4.93,1.86,1.48,-156.728897,-1.146162,0.018018,11.543329,11.541455,0.207977,0.312917,0.163983,Truck,13.465333,3.068987,4.177894,-136.474197,-0.733644,0.034226,,,,,,,,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0
43,716.666687,Sedan,4.93,1.86,1.48,-156.544159,-1.142792,0.018238,11.548383,11.546462,0.210604,0.312924,0.164135,Truck,13.465333,3.068987,4.177894,-136.27478,-0.726813,0.034255,,,,,,,,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0
