Frame,Time(MS),Ego_Type,Ego_SizeX(M),Ego_SizeY(M),Ego_SizeZ(M),Ego_PosX(M),Ego_PosY(M),Ego_RotZ(R),Ego_Speed(M/S),Ego_LinearVelocityX(M/S),Ego_LinearVelocityY(M/S),Ego_LinearAccelerationX(M/S2),Ego_LinearAccelerationY(M/S2),Actor_11_Type,Actor_11_SizeX(M),Actor_11_SizeY(M),Actor_11_SizeZ(M),Actor_11_PosX(M),Actor_11_PosY(M),Actor_11_RotZ(R),Actor_12_Type,Actor_12_SizeX(M),Actor_12_SizeY(M),Actor_12_SizeZ(M),Actor_12_PosX(M),Actor_12_PosY(M),Actor_12_RotZ(R),Actor_13_Type,Actor_13_SizeX(M),Actor_13_SizeY(M),Actor_13_SizeZ(M),Actor_13_PosX(M),Actor_13_PosY(M),Actor_13_RotZ(R),Actor_14_Type,Actor_14_SizeX(M),Actor_14_SizeY(M),Actor_14_SizeZ(M),Actor_14_PosX(M),Actor_14_PosY(M),Actor_14_RotZ(R)
1,16.666666,Sedan,4.93,1.86,1.48,-165.107468,6.087467,0.010441,3e-06,-0.0,-0.0,-6e-06,-0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,33.333332,Sedan,4.93,1.86,1.48,-165.107468,6.087467,0.010441,3e-06,-0.0,-0.0,-6e-06,-0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,50.0,Sedan,4.93,1.86,1.48,-165.107468,6.087467,0.010441,4e-06,0.0,0.0,1.3e-05,0.0,Car,4.940668,2.133547,1.419567,-61.661163,1.51687,0.030693,Car,4.222917,2.076631,1.844059,-86.207306,0.604853,0.047236,,,,,,,,,,,,,,
4,66.666664,Sedan,4.93,1.86,1.48,-165.107468,6.087467,0.010441,2e-06,-0.0,-0.0,-1.2e-05,-0.0,Car,4.940668,2.133547,1.419567,-61.385715,1.525235,0.030163,Car,4.222917,2.076631,1.844059,-85.917038,0.618554,0.0471,,,,,,,,,,,,,,
5,83.333336,Sedan,4.93,1.86,1.48,-165.107468,6.087467,0.010441,5e-06,0.0,0.0,1.3e-05,0.0,Car,4.940668,2.133547,1.419567,-61.110214,1.533521,0.029976,Car,4.222917,2.076631,1.844059,-85.626785,0.632218,0.046989,,,,,,,,,,,,,,
6,100.0,Sedan,4.93,1.86,1.48,-164.813385,6.090764,0.010533,0.0,0.0,0.0,0.0,0.0,Car,4.940668,2.133547,1.419567,-60.834656,1.54176,0.029807,Car,4.222917,2.076631,1.844059,-85.336563,0.645852,0.046903,,,,,,,,,,,,,,
7,116.666664,Sedan,4.93,1.86,1.48,-164.606659,6.092959,0.01062,12.921584,12.920856,0.137224,807.553406,8.57653,Car,4.940668,2.133547,1.419567,-60.559048,1.549956,0.029653,Car,4.222917,2.076631,1.844059,-85.046364,0.659464,0.046835,,,,,,,,,,,,,,
8,133.333328,Sedan,4.93,1.86,1.48,-164.373779,6.095454,0.010712,13.699801,13.699016,0.146752,45.77412,0.560423,Car,4.940668,2.133547,1.419567,-60.283382,1.558113,0.029516,Car,4.222917,2.076631,1.844059,-84.75618,0.673055,0.046773,,,,,,,,,,,,,,
9,150.0,Sedan,4.93,1.86,1.48,-164.12767,6.098113,0.010804,14.478018,14.477173,0.156422,45.773952,0.568861,Car,4.940668,2.133547,1.419567,-60.007664,1.566237,0.029395,Car,4.222917,2.076631,1.844059,-84.466011,0.686629,0.04672,,,,,,,,,,,,,,
10,166.666672,Sedan,4.93,1.86,1.48,-163.884323,6.100763,0.010891,15.210501,15.209599,0.165656,45.776665,0.577087,Car,4.940668,2.133547,1.419567,-59.731892,1.574331,0.029291,Car,4.222917,2.076631,1.844059,-84.175865,0.700188,0.046676,,,,,,,,,,,,,,
