Frame,Time(MS),Ego_Type,Ego_SizeX(M),Ego_SizeY(M),Ego_SizeZ(M),Ego_PosX(M),Ego_PosY(M),Ego_RotZ(R),Ego_Speed(M/S),Ego_LinearVelocityX(M/S),Ego_LinearVelocityY(M/S),Ego_LinearAccelerationX(M/S2),Ego_LinearAccelerationY(M/S2),Actor_11_Type,Actor_11_SizeX(M),Actor_11_SizeY(M),Actor_11_SizeZ(M),Actor_11_PosX(M),Actor_11_PosY(M),Actor_11_RotZ(R),Actor_12_Type,Actor_12_SizeX(M),Actor_12_SizeY(M),Actor_12_SizeZ(M),Actor_12_PosX(M),Actor_12_PosY(M),Actor_12_RotZ(R),Actor_13_Type,Actor_13_SizeX(M),Actor_13_SizeY(M),Actor_13_SizeZ(M),Actor_13_PosX(M),Actor_13_PosY(M),Actor_13_RotZ(R),Actor_14_Type,Actor_14_SizeX(M),Actor_14_SizeY(M),Actor_14_SizeZ(M),Actor_14_PosX(M),Actor_14_PosY(M),Actor_14_RotZ(R)
1,16.666666,Truck,5.53,2.69,3.17,-139.537048,-1.408165,0.031562,0.0,-0.0,-0.0,-1e-06,-0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,33.333332,Truck,5.53,2.69,3.17,-139.537048,-1.408165,0.031562,0.0,-0.0,-0.0,-1e-06,-0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,50.0,Truck,5.53,2.69,3.17,-139.537048,-1.408165,0.031562,0.0,0.0,0.0,7e-06,0.0,,,,,,,,Car,4.835593,2.242329,1.680533,-84.83773,0.553329,0.037254,,,,,,,,,,,,,,
4,66.666664,Truck,5.53,2.69,3.17,-139.537048,-1.408165,0.031562,0.0,-0.0,-0.0,-9e-06,-0.0,,,,,,,,Car,4.835593,2.242329,1.680533,-84.708954,0.558126,0.03722,,,,,,,,,,,,,,
5,83.333336,Truck,5.53,2.69,3.17,-139.537048,-1.408165,0.031562,0.0,0.0,0.0,8e-06,0.0,,,,,,,,Car,4.835593,2.242329,1.680533,-84.573608,0.563168,0.037261,,,,,,,,,,,,,,
6,100.0,Truck,5.53,2.69,3.17,-139.344009,-1.402075,0.031563,0.0,0.0,0.0,0.0,0.0,,,,,,,,Car,4.835593,2.242329,1.680533,-84.431702,0.568466,0.037389,,,,,,,,,,,,,,
7,116.666664,Truck,5.53,2.69,3.17,-139.205917,-1.397715,0.031564,8.635303,8.631002,0.272517,539.437622,17.032318,,,,,,,,Car,4.835593,2.242329,1.680533,-84.283234,0.574035,0.037615,,,,,,,,,,,,,,
8,133.333328,Truck,5.53,2.69,3.17,-139.05101,-1.392824,0.031565,9.116529,9.111988,0.287712,28.293272,0.89381,,,,,,,,Car,4.835593,2.242329,1.680533,-84.128204,0.579894,0.037953,,,,,,,,,,,,,,
9,150.0,Truck,5.53,2.69,3.17,-138.887924,-1.387674,0.031565,9.597754,9.592974,0.302908,28.293272,0.893861,,,,,,,,Car,4.835593,2.242329,1.680533,-83.966606,0.586066,0.038414,,,,,,,,,,,,,,
10,166.666672,Truck,5.53,2.69,3.17,-138.727188,-1.382599,0.031566,10.050701,10.045694,0.317211,28.295038,0.893965,,,,,,,,Car,4.835593,2.242329,1.680533,-83.798454,0.592578,0.039014,,,,,,,,,,,,,,
11,183.333328,Truck,5.53,2.69,3.17,-138.548233,-1.376948,0.031567,10.531927,10.52668,0.332408,28.293272,0.893957,,,,,,,,Car,4.835593,2.242329,1.680533,-83.623734,0.599461,0.039767,,,,,,,,,,,,,,
12,200.0,Truck,5.53,2.69,3.17,-138.361099,-1.371039,0.031568,11.013151,11.007665,0.347606,28.293215,0.894006,,,,,,,,Car,4.835593,2.242329,1.680533,-83.442459,0.606755,0.040686,,,,,,,,,,,,,,
13,216.666672,Truck,5.53,2.69,3.17,-138.177734,-1.365248,0.031569,11.466099,11.460385,0.361912,28.295038,0.894112,,,,,,,,Car,4.835593,2.242329,1.680533,-83.254631,0.614503,0.041788,,,,,,,,,,,,,,
14,233.333328,Truck,5.53,2.69,3.17,-137.974731,-1.358837,0.03157,11.947325,11.941372,0.377112,28.293327,0.894105,,,,,,,,Car,4.835593,2.242329,1.680533,-83.060242,0.622754,0.043088,,,,,,,,,,,,,,
15,250.0,Truck,5.53,2.69,3.17,-137.76355,-1.352168,0.031571,12.42855,12.422357,0.392313,28.293215,0.894152,,,,,,,,Car,4.835593,2.242329,1.680533,-82.859306,0.631567,0.044602,,,,,,,,,,,,,,
16,266.666656,Truck,5.53,2.69,3.17,-137.557556,-1.345662,0.031572,12.881496,12.875077,0.406621,28.295038,0.89426,,,,,,,,Car,4.835593,2.242329,1.680533,-82.649071,0.641114,0.046133,,,,,,,,,,,,,,
17,283.333344,Truck,5.53,2.69,3.17,-137.330505,-1.338491,0.031572,13.362722,13.356063,0.421823,28.293272,0.894252,,,,,,,,Car,4.835593,2.242329,1.680533,-82.426773,0.651542,0.047582,,,,,,,,,,,,,,
18,300.0,Truck,5.53,2.69,3.17,-137.095276,-1.331061,0.031573,13.843947,13.837048,0.437026,28.293215,0.894299,,,,,,,,Car,4.835593,2.242329,1.680533,-82.192421,0.662862,0.048919,,,,,,,,,,,,,,
19,316.666656,Truck,5.53,2.69,3.17,-136.866638,-1.32384,0.031574,14.296894,14.289768,0.451337,28.295038,0.894405,,,,,,,,Car,4.835593,2.242329,1.680533,-81.946014,0.675078,0.050116,,,,,,,,,,,,,,
20,333.333344,Truck,5.53,2.69,3.17,-136.61554,-1.315909,0.031575,14.77812,14.770754,0.466541,28.293272,0.894399,,,,,,,,Car,4.835593,2.242329,1.680533,-81.687553,0.688179,0.051139,,,,,,,,,,,,,,
21,350.0,Truck,5.53,2.69,3.17,-136.356262,-1.307719,0.031576,15.259345,15.251739,0.481747,28.293215,0.894447,,,,,,,,Car,4.835593,2.242329,1.680533,-81.41703,0.702142,0.051957,,,,,,,,,,,,,,
22,366.666656,Truck,5.53,2.69,3.17,-136.104996,-1.299782,0.031577,15.712292,15.704459,0.49606,28.295038,0.894552,,,,,,,,Car,4.835593,2.242329,1.680533,-81.134506,0.716924,0.052547,,,,,,,,,,,,,,
23,383.333344,Truck,5.53,2.69,3.17,-135.829971,-1.291094,0.031579,16.185808,16.177738,0.511046,27.839939,0.881554,,,,,,,,Car,4.835593,2.242329,1.680533,-80.846458,0.732156,0.053111,,,,,,,,,,,,,,
24,400.0,Truck,5.53,2.69,3.17,-135.554199,-1.282361,0.031659,16.229742,16.221609,0.513731,2.580642,0.157952,,,,,,,,Car,4.835593,2.242329,1.680533,-80.557426,0.747598,0.053629,,,,,,,,,,,,,,
25,416.666656,Truck,5.53,2.69,3.17,-135.293991,-1.274101,0.031734,16.271095,16.262903,0.516265,2.580881,0.158362,,,,,,,,Car,4.835593,2.242329,1.680533,-80.267395,0.763236,0.0541,,,,,,,,,,,,,,
26,433.333344,Truck,5.53,2.69,3.17,-135.016769,-1.265278,0.031814,16.315029,16.306774,0.518964,2.580642,0.158752,,,,,,,,Car,4.835593,2.242329,1.680533,-79.976379,0.779059,0.054523,,,,,,,,,,,,,,
27,450.0,Truck,5.53,2.69,3.17,-134.738815,-1.25641,0.031894,16.358963,16.350643,0.52167,2.58053,0.159165,,,,,,,,Car,4.835593,2.242329,1.680533,-79.684364,0.795052,0.054899,,,,,,,,,,,,,,
28,466.666656,Truck,5.53,2.69,3.17,-134.476547,-1.248022,0.03197,16.400316,16.391935,0.524223,2.580762,0.15958,,,,,,,,Car,4.835593,2.242329,1.680533,-79.391365,0.811203,0.055224,,,,,,,,,,,,,,
29,483.333344,Truck,5.53,2.69,3.17,-134.197144,-1.239064,0.03205,16.444248,16.435804,0.526942,2.58053,0.159968,,,,,,,,Car,4.835593,2.242329,1.680533,-79.097725,0.827472,0.055463,,,,,,,,,,,,,,
30,500.0,Truck,5.53,2.69,3.17,-133.916992,-1.23006,0.03213,16.488182,16.479673,0.529669,2.58053,0.160382,,,,,,,,Car,4.835593,2.242329,1.680533,-78.803726,0.843822,0.055635,,,,,,,,,,,,,,
31,516.666687,Truck,5.53,2.69,3.17,-133.652664,-1.221544,0.032205,16.529537,16.520966,0.532242,2.580762,0.160795,,,,,,,,Car,4.835593,2.242329,1.680533,-78.509369,0.860233,0.055738,,,,,,,,,,,,,,
32,533.333313,Truck,5.53,2.69,3.17,-133.371063,-1.212449,0.032285,16.573471,16.564835,0.534982,2.58053,0.161181,,,,,,,,Car,4.835593,2.242329,1.680533,-78.214638,0.876684,0.055774,,,,,,,,,,,,,,
33,550.0,Truck,5.53,2.69,3.17,-133.088715,-1.203308,0.032365,16.617405,16.608702,0.537729,2.580418,0.161599,,,,,,,,Car,4.835593,2.242329,1.680533,-77.919556,0.893157,0.055742,,,,,,,,,,,,,,
34,566.666687,Truck,5.53,2.69,3.17,-132.822311,-1.194663,0.03244,16.658758,16.649994,0.540321,2.580762,0.162009,,,,,,,,Car,4.835593,2.242329,1.680533,-77.6241,0.90963,0.055641,,,,,,,,,,,,,,
35,583.333313,Truck,5.53,2.69,3.17,-132.538513,-1.18543,0.03252,16.702692,16.693861,0.543082,2.580418,0.162398,Car,4.222917,2.076631,1.844059,-164.597504,-1.919197,0.018021,Car,4.835593,2.242329,1.680533,-77.328362,0.926081,0.055495,,,,,,,,,,,,,,
36,600.0,Truck,5.53,2.69,3.17,-132.253967,-1.176151,0.0326,16.746626,16.737728,0.54585,2.580418,0.162812,Car,4.222917,2.076631,1.844059,-164.470978,-1.916917,0.018015,Car,4.835593,2.242329,1.680533,-77.032402,0.942496,0.055313,,,,,,,,,,,,,,
37,616.666687,Truck,5.53,2.69,3.17,-131.985504,-1.167376,0.032676,16.787979,16.779018,0.548461,2.580642,0.163224,Car,4.222917,2.076631,1.844059,-164.337784,-1.914517,0.01802,Car,4.835593,2.242329,1.680533,-76.736221,0.958864,0.055098,,,,,,,,,,,,,,
38,633.333313,Truck,5.53,2.69,3.17,-131.699509,-1.158004,0.032756,16.831911,16.822884,0.551243,2.580306,0.163615,Car,4.222917,2.076631,1.844059,-164.197891,-1.911995,0.018039,Car,4.835593,2.242329,1.680533,-76.439819,0.975175,0.054847,,,,,,,,,,,,,,
39,650.0,Truck,5.53,2.69,3.17,-131.412781,-1.148586,0.032836,16.875847,16.866751,0.554031,2.580418,0.164025,Car,4.222917,2.076631,1.844059,-164.051315,-1.909348,0.018074,Car,4.835593,2.242329,1.680533,-76.143188,0.991419,0.054561,,,,,,,,,,,,,,
40,666.666687,Truck,5.53,2.69,3.17,-131.142258,-1.139679,0.032911,16.9172,16.908039,0.556662,2.580523,0.164442,Car,4.222917,2.076631,1.844059,-163.898056,-1.906574,0.018126,Car,4.835593,2.242329,1.680533,-75.846344,1.007585,0.054241,,,,,,,,,,,,,,
