Frame,Time(MS),Ego_Type,Ego_SizeX(M),Ego_SizeY(M),Ego_SizeZ(M),Ego_PosX(M),Ego_PosY(M),Ego_RotZ(R),Ego_Speed(M/S),Ego_LinearVelocityX(M/S),Ego_LinearVelocityY(M/S),Ego_LinearAccelerationX(M/S2),Ego_LinearAccelerationY(M/S2),Actor_11_Type,Actor_11_SizeX(M),Actor_11_SizeY(M),Actor_11_SizeZ(M),Actor_11_PosX(M),Actor_11_PosY(M),Actor_11_RotZ(R),Actor_12_Type,Actor_12_SizeX(M),Actor_12_SizeY(M),Actor_12_SizeZ(M),Actor_12_PosX(M),Actor_12_PosY(M),Actor_12_RotZ(R),Actor_13_Type,Actor_13_SizeX(M),Actor_13_SizeY(M),Actor_13_SizeZ(M),Actor_13_PosX(M),Actor_13_PosY(M),Actor_13_RotZ(R),Actor_14_Type,Actor_14_SizeX(M),Actor_14_SizeY(M),Actor_14_SizeZ(M),Actor_14_PosX(M),Actor_14_PosY(M),Actor_14_RotZ(R)
1,16.666666,Sedan,4.93,1.86,1.48,-163.874268,-1.334007,6.283019,2e-06,0.0,-0.0,5e-06,-0.0,,,,,,,,,,,,,,,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0
2,33.333332,Sedan,4.93,1.86,1.48,-163.874268,-1.334007,6.283019,2e-06,0.0,-0.0,5e-06,-0.0,,,,,,,,,,,,,,,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0
3,50.0,Sedan,4.93,1.86,1.48,-163.874252,-1.334007,-0.000166,2e-06,0.0,-0.0,1e-06,-0.0,Truck,13.465333,3.068987,4.177894,-144.9599,-1.328296,0.026534,,,,,,,,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0
4,66.666664,Sedan,4.93,1.86,1.48,-163.874252,-1.334007,-0.000166,2e-06,-0.0,-0.0,-1.6e-05,0.0,Truck,13.465333,3.068987,4.177894,-144.710663,-1.322065,0.024197,,,,,,,,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0
5,83.333336,Sedan,4.93,1.86,1.48,-163.874252,-1.334007,-0.000166,4e-06,-0.0,-0.0,2e-06,-0.0,Truck,13.465333,3.068987,4.177894,-144.461105,-1.31609,0.023697,,,,,,,,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0
6,100.0,Sedan,4.93,1.86,1.48,-163.874268,-1.334007,-0.000167,0.0,0.0,0.0,0.0,0.0,Truck,13.465333,3.068987,4.177894,-144.211349,-1.310224,0.023283,,,,,,,,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0
7,116.666664,Sedan,4.93,1.86,1.48,-163.76152,-1.333987,0.000178,6.632313,6.632313,0.001177,390.136047,0.069262,Truck,13.465333,3.068987,4.177894,-143.96138,-1.304446,0.022955,,,,,,,,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0
8,133.333328,Sedan,4.93,1.86,1.48,-163.648834,-1.33393,0.000502,7.042572,7.042571,0.003535,25.641083,0.147372,Truck,13.465333,3.068987,4.177894,-143.711212,-1.298734,0.022715,,,,,,,,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0
9,150.0,Sedan,4.93,1.86,1.48,-163.521698,-1.333822,0.000847,7.478444,7.478441,0.006332,25.639448,0.164521,Truck,13.465333,3.068987,4.177894,-143.460831,-1.293066,0.022562,,,,,,,,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0
10,166.666672,Sedan,4.93,1.86,1.48,-163.387161,-1.333662,0.001191,7.914317,7.914311,0.00943,25.63942,0.182198,Truck,13.465333,3.068987,4.177894,-143.210266,-1.287422,0.022497,,,,,,,,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0
