Frame,Time(MS),Ego_Type,Ego_SizeX(M),Ego_SizeY(M),Ego_SizeZ(M),Ego_PosX(M),Ego_PosY(M),Ego_RotZ(R),Ego_Speed(M/S),Ego_LinearVelocityX(M/S),Ego_LinearVelocityY(M/S),Ego_LinearAccelerationX(M/S2),Ego_LinearAccelerationY(M/S2),Actor_11_Type,Actor_11_SizeX(M),Actor_11_SizeY(M),Actor_11_SizeZ(M),Actor_11_PosX(M),Actor_11_PosY(M),Actor_11_RotZ(R),Actor_12_Type,Actor_12_SizeX(M),Actor_12_SizeY(M),Actor_12_SizeZ(M),Actor_12_PosX(M),Actor_12_PosY(M),Actor_12_RotZ(R),Actor_13_Type,Actor_13_SizeX(M),Actor_13_SizeY(M),Actor_13_SizeZ(M),Actor_13_PosX(M),Actor_13_PosY(M),Actor_13_RotZ(R),Actor_14_Type,Actor_14_SizeX(M),Actor_14_SizeY(M),Actor_14_SizeZ(M),Actor_14_PosX(M),Actor_14_PosY(M),Actor_14_RotZ(R)
1,16.666666,Sedan,4.93,1.86,1.48,-164.667023,-2.528662,0.045084,1e-06,0.0,0.0,4e-06,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,33.333332,Sedan,4.93,1.86,1.48,-164.667023,-2.528662,0.045084,1e-06,0.0,0.0,4e-06,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,50.0,Sedan,4.93,1.86,1.48,-164.667038,-2.528662,0.045084,1e-06,0.0,0.0,1e-06,0.0,Car,4.940668,2.133547,1.419567,-132.288086,-0.99351,0.05682,,,,,,,,,,,,,,,,,,,,,
4,66.666664,Sedan,4.93,1.86,1.48,-164.667038,-2.528662,0.045084,3e-06,0.0,0.0,4e-06,0.0,Car,4.940668,2.133547,1.419567,-132.059601,-0.980497,0.056908,,,,,,,,,,,,,,,,,,,,,
5,83.333336,Sedan,4.93,1.86,1.48,-164.667038,-2.528662,0.045084,4e-06,0.0,0.0,4e-06,0.0,Car,4.940668,2.133547,1.419567,-131.83107,-0.967497,0.0567,,,,,,,,,,,,,,,,,,,,,
6,100.0,Sedan,4.93,1.86,1.48,-164.667023,-2.528662,0.045086,0.0,0.0,0.0,0.0,0.0,Car,4.940668,2.133547,1.419567,-131.602524,-0.954576,0.05622,,,,,,,,,,,,,,,,,,,,,
7,116.666664,Sedan,4.93,1.86,1.48,-164.562103,-2.524042,0.044013,6.177283,6.1713,0.27179,363.017639,15.987642,Car,4.940668,2.133547,1.419567,-131.373932,-0.941772,0.055683,,,,,,,,,,,,,,,,,,,,,
8,133.333328,Sedan,4.93,1.86,1.48,-164.457352,-2.519535,0.043002,6.552795,6.546738,0.281696,23.464828,0.619126,Car,4.940668,2.133547,1.419567,-131.145279,-0.92909,0.055125,,,,,,,,,,,,,,,,,,,,,
9,150.0,Sedan,4.93,1.86,1.48,-164.339279,-2.514581,0.041928,6.951753,6.945643,0.291389,23.465044,0.570201,Car,4.940668,2.133547,1.419567,-130.91658,-0.916537,0.054547,,,,,,,,,,,,,,,,,,,,,
10,166.666672,Sedan,4.93,1.86,1.48,-164.214417,-2.509477,0.040855,7.350711,7.344578,0.300227,23.466726,0.519831,Car,4.940668,2.133547,1.419567,-130.687836,-0.904115,0.053949,,,,,,,,,,,,,,,,,,,,,
11,183.333328,Sedan,4.93,1.86,1.48,-164.090897,-2.504553,0.039844,7.726224,7.720092,0.307762,23.469625,0.470966,Car,4.940668,2.133547,1.419567,-130.459045,-0.89183,0.053331,,,,,,,,,,,,,,,,,,,,,
12,200.0,Sedan,4.93,1.86,1.48,-163.952866,-2.499199,0.03877,8.125183,8.119077,0.314937,23.4697,0.422043,Car,4.940668,2.133547,1.419567,-130.230194,-0.879687,0.052691,,,,,,,,,,,,,,,,,,,,,
13,216.666672,Sedan,4.93,1.86,1.48,-163.80806,-2.493738,0.037697,8.524139,8.518084,0.321255,23.470989,0.371661,Car,4.940668,2.133547,1.419567,-130.001282,-0.86769,0.052029,,,,,,,,,,,,,,,,,,,,,
14,233.333328,Sedan,4.93,1.86,1.48,-163.665756,-2.488515,0.036686,8.899652,8.893664,0.32642,23.473799,0.322785,Car,4.940668,2.133547,1.419567,-129.772324,-0.855844,0.051351,,,,,,,,,,,,,,,,,,,,,
15,250.0,Sedan,4.93,1.86,1.48,-163.507782,-2.482887,0.035612,9.298611,9.292715,0.331075,23.47357,0.273861,Car,4.940668,2.133547,1.419567,-129.543289,-0.844152,0.050657,,,,,,,,,,,,,,,,,,,,,
