Frame,Time(MS),Ego_Type,Ego_SizeX(M),Ego_SizeY(M),Ego_SizeZ(M),Ego_PosX(M),Ego_PosY(M),Ego_RotZ(R),Ego_Speed(M/S),Ego_LinearVelocityX(M/S),Ego_LinearVelocityY(M/S),Ego_LinearAccelerationX(M/S2),Ego_LinearAccelerationY(M/S2),Actor_11_Type,Actor_11_SizeX(M),Actor_11_SizeY(M),Actor_11_SizeZ(M),Actor_11_PosX(M),Actor_11_PosY(M),Actor_11_RotZ(R),Actor_12_Type,Actor_12_SizeX(M),Actor_12_SizeY(M),Actor_12_SizeZ(M),Actor_12_PosX(M),Actor_12_PosY(M),Actor_12_RotZ(R),Actor_13_Type,Actor_13_SizeX(M),Actor_13_SizeY(M),Actor_13_SizeZ(M),Actor_13_PosX(M),Actor_13_PosY(M),Actor_13_RotZ(R),Actor_14_Type,Actor_14_SizeX(M),Actor_14_SizeY(M),Actor_14_SizeZ(M),Actor_14_PosX(M),Actor_14_PosY(M),Actor_14_RotZ(R)
1,16.666666,Sedan,4.93,1.86,1.48,-157.855087,-2.025617,0.058996,2e-06,-0.0,-0.0,-2.2e-05,-1e-06,,,,,,,,,,,,,,,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0
2,33.333332,Sedan,4.93,1.86,1.48,-157.855087,-2.025617,0.058996,2e-06,-0.0,-0.0,-2.2e-05,-1e-06,,,,,,,,,,,,,,,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0
3,50.0,Sedan,4.93,1.86,1.48,-157.855087,-2.025617,0.058996,3e-06,-0.0,-0.0,1.1e-05,1e-06,Car,4.835593,2.242329,1.680533,-143.270767,-1.701876,0.028212,,,,,,,,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0
4,66.666664,Sedan,4.93,1.86,1.48,-157.855087,-2.025617,0.058996,0.0,-0.0,0.0,1.1e-05,1e-06,Car,4.835593,2.242329,1.680533,-143.042221,-1.695483,0.027751,,,,,,,,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0
5,83.333336,Sedan,4.93,1.86,1.48,-157.855087,-2.025617,0.058972,0.0,0.0,0.0,0.0,0.0,Car,4.835593,2.242329,1.680533,-142.812698,-1.689146,0.027479,,,,,,,,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0
6,100.0,Sedan,4.93,1.86,1.48,-157.671326,-2.014939,0.058044,10.827668,10.809434,0.628124,635.848999,36.948467,Car,4.835593,2.242329,1.680533,-142.582336,-1.682842,0.027245,,,,,,,,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0
7,116.666664,Sedan,4.93,1.86,1.48,-157.496826,-2.004951,0.05717,10.924473,10.906625,0.624208,6.074428,-0.244725,Car,4.835593,2.242329,1.680533,-142.351181,-1.676567,0.027038,,,,,,,,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0
8,133.333328,Sedan,4.93,1.86,1.48,-157.309662,-1.994414,0.056241,11.027323,11.009887,0.619863,6.074232,-0.255627,Car,4.835593,2.242329,1.680533,-142.119232,-1.670315,0.026858,,,,,,,,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0
9,150.0,Sedan,4.93,1.86,1.48,-157.120743,-1.983953,0.055313,11.13017,11.113148,0.615326,6.074176,-0.266878,Car,4.835593,2.242329,1.680533,-141.88649,-1.664081,0.026706,,,,,,,,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0
10,166.666672,Sedan,4.93,1.86,1.48,-156.941376,-1.974179,0.054439,11.226974,11.210342,0.610881,6.074667,-0.27781,Car,4.835593,2.242329,1.680533,-141.652954,-1.657857,0.026583,,,,,,,,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0
11,183.333328,Sedan,4.93,1.86,1.48,-156.749039,-1.963878,0.05351,11.329823,11.313605,0.605973,6.074288,-0.288714,Car,4.835593,2.242329,1.680533,-141.418625,-1.651639,0.026488,,,,,,,,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0
