Frame,Time(MS),Ego_Type,Ego_SizeX(M),Ego_SizeY(M),Ego_SizeZ(M),Ego_PosX(M),Ego_PosY(M),Ego_RotZ(R),Ego_Speed(M/S),Ego_LinearVelocityX(M/S),Ego_LinearVelocityY(M/S),Ego_LinearAccelerationX(M/S2),Ego_LinearAccelerationY(M/S2),Actor_11_Type,Actor_11_SizeX(M),Actor_11_SizeY(M),Actor_11_SizeZ(M),Actor_11_PosX(M),Actor_11_PosY(M),Actor_11_RotZ(R),Actor_12_Type,Actor_12_SizeX(M),Actor_12_SizeY(M),Actor_12_SizeZ(M),Actor_12_PosX(M),Actor_12_PosY(M),Actor_12_RotZ(R),Actor_13_Type,Actor_13_SizeX(M),Actor_13_SizeY(M),Actor_13_SizeZ(M),Actor_13_PosX(M),Actor_13_PosY(M),Actor_13_RotZ(R),Actor_14_Type,Actor_14_SizeX(M),Actor_14_SizeY(M),Actor_14_SizeZ(M),Actor_14_PosX(M),Actor_14_PosY(M),Actor_14_RotZ(R)
1,16.666666,Sedan,4.93,1.86,1.48,-164.265945,-2.73469,0.008347,2e-06,0.0,0.0,3e-06,0.0,,,,,,,,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
2,33.333332,Sedan,4.93,1.86,1.48,-164.265945,-2.73469,0.008347,2e-06,0.0,0.0,3e-06,0.0,,,,,,,,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
3,50.0,Sedan,4.93,1.86,1.48,-164.26593,-2.734691,0.008347,2e-06,0.0,0.0,-0.0,0.0,Car,4.295247,2.001244,1.347166,-154.088501,-2.427594,0.019724,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
4,66.666664,Sedan,4.93,1.86,1.48,-164.26593,-2.734691,0.008347,3e-06,0.0,0.0,3e-06,0.0,Car,4.295247,2.001244,1.347166,-153.821671,-2.422209,0.02046,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
5,83.333336,Sedan,4.93,1.86,1.48,-164.265945,-2.73469,0.008344,0.0,0.0,0.0,0.0,0.0,Car,4.295247,2.001244,1.347166,-153.554977,-2.416712,0.020751,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
6,100.0,Sedan,4.93,1.86,1.48,-164.139297,-2.733506,0.009354,7.45049,7.450164,0.069691,438.244934,4.099462,Car,4.295247,2.001244,1.347166,-153.288391,-2.411143,0.021025,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
7,116.666664,Sedan,4.93,1.86,1.48,-164.013123,-2.732206,0.010305,7.885942,7.885523,0.081261,27.209936,0.723142,Car,4.295247,2.001244,1.347166,-153.021927,-2.405505,0.021283,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
8,133.333328,Sedan,4.93,1.86,1.48,-163.871201,-2.7306,0.011315,8.348582,8.348047,0.094461,27.207289,0.776453,Car,4.295247,2.001244,1.347166,-152.755585,-2.399803,0.021524,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
9,150.0,Sedan,4.93,1.86,1.48,-163.72142,-2.728754,0.012325,8.81122,8.810551,0.108595,27.206083,0.831422,Car,4.295247,2.001244,1.347166,-152.489349,-2.394041,0.021749,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
10,166.666672,Sedan,4.93,1.86,1.48,-163.573486,-2.72679,0.013276,9.246673,9.245857,0.122752,27.206657,0.884828,Car,4.295247,2.001244,1.347166,-152.223236,-2.388225,0.021958,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
11,183.333328,Sedan,4.93,1.86,1.48,-163.408447,-2.724432,0.014286,9.709311,9.70832,0.1387,27.203671,0.938124,Car,4.295247,2.001244,1.347166,-151.95723,-2.382355,0.022166,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
12,200.0,Sedan,4.93,1.86,1.48,-163.23555,-2.721787,0.015296,10.171949,10.170759,0.155583,27.202324,0.993088,Car,4.295247,2.001244,1.347166,-151.691299,-2.37643,0.022393,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
13,216.666672,Sedan,4.93,1.86,1.48,-163.065857,-2.719029,0.016247,10.607401,10.606001,0.172327,27.202604,1.046499,Car,4.295247,2.001244,1.347166,-151.425461,-2.370444,0.022639,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
14,233.333328,Sedan,4.93,1.86,1.48,-162.877701,-2.715782,0.017257,11.070041,11.068392,0.191023,27.199463,1.099781,Car,4.295247,2.001244,1.347166,-151.159683,-2.364391,0.022903,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
15,250.0,Sedan,4.93,1.86,1.48,-162.681671,-2.712201,0.018267,11.532678,11.530754,0.210654,27.197781,1.154738,Car,4.295247,2.001244,1.347166,-150.893997,-2.358268,0.023187,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
16,266.666656,Sedan,4.93,1.86,1.48,-162.490219,-2.708521,0.019218,11.96813,11.96592,0.229984,27.197897,1.208154,Car,4.295247,2.001244,1.347166,-150.628387,-2.352068,0.023489,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
17,283.333344,Sedan,4.93,1.86,1.48,-162.278946,-2.704247,0.020228,12.43077,12.428226,0.251428,27.194471,1.261421,Car,4.295247,2.001244,1.347166,-150.362839,-2.345788,0.023801,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
18,300.0,Sedan,4.93,1.86,1.48,-162.059814,-2.699592,0.021238,12.893409,12.890501,0.273807,27.192619,1.31637,Car,4.295247,2.001244,1.347166,-150.097321,-2.339425,0.024122,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
19,316.666656,Sedan,4.93,1.86,1.48,-161.846603,-2.69486,0.022189,13.32886,13.32558,0.295723,27.192413,1.369789,Car,4.295247,2.001244,1.347166,-149.831833,-2.332976,0.024451,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
20,333.333344,Sedan,4.93,1.86,1.48,-161.612213,-2.689422,0.023199,13.791499,13.787788,0.319915,27.188749,1.423036,Car,4.295247,2.001244,1.347166,-149.566376,-2.326439,0.02479,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
21,350.0,Sedan,4.93,1.86,1.48,-161.369965,-2.683556,0.024209,14.254137,14.249961,0.345041,27.186617,1.477981,Car,4.295247,2.001244,1.347166,-149.300949,-2.319812,0.025139,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
22,366.666656,Sedan,4.93,1.86,1.48,-161.13501,-2.677644,0.025159,14.68959,14.68494,0.369543,27.186214,1.531402,Car,4.295247,2.001244,1.347166,-149.035553,-2.313091,0.025496,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
23,383.333344,Sedan,4.93,1.86,1.48,-160.87764,-2.670912,0.026151,15.144956,15.139777,0.396006,26.755108,1.556635,Car,4.295247,2.001244,1.347166,-148.770157,-2.306275,0.025866,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
24,400.0,Sedan,4.93,1.86,1.48,-160.619415,-2.664173,0.026091,15.195044,15.189872,0.396402,2.946741,0.023302,Car,4.295247,2.001244,1.347166,-148.504761,-2.299358,0.026245,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
25,416.666656,Sedan,4.93,1.86,1.48,-160.375626,-2.657824,0.026034,15.242188,15.237022,0.396769,2.946913,0.022957,Car,4.295247,2.001244,1.347166,-148.239334,-2.292339,0.026633,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
26,433.333344,Sedan,4.93,1.86,1.48,-160.115738,-2.651073,0.025974,15.292275,15.287117,0.397154,2.946741,0.022615,Car,4.295247,2.001244,1.347166,-147.973892,-2.285215,0.027031,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
