Frame,Time(MS),Ego_Type,Ego_SizeX(M),Ego_SizeY(M),Ego_SizeZ(M),Ego_PosX(M),Ego_PosY(M),Ego_RotZ(R),Ego_Speed(M/S),Ego_LinearVelocityX(M/S),Ego_LinearVelocityY(M/S),Ego_LinearAccelerationX(M/S2),Ego_LinearAccelerationY(M/S2),Actor_11_Type,Actor_11_SizeX(M),Actor_11_SizeY(M),Actor_11_SizeZ(M),Actor_11_PosX(M),Actor_11_PosY(M),Actor_11_RotZ(R),Actor_12_Type,Actor_12_SizeX(M),Actor_12_SizeY(M),Actor_12_SizeZ(M),Actor_12_PosX(M),Actor_12_PosY(M),Actor_12_RotZ(R),Actor_13_Type,Actor_13_SizeX(M),Actor_13_SizeY(M),Actor_13_SizeZ(M),Actor_13_PosX(M),Actor_13_PosY(M),Actor_13_RotZ(R),Actor_14_Type,Actor_14_SizeX(M),Actor_14_SizeY(M),Actor_14_SizeZ(M),Actor_14_PosX(M),Actor_14_PosY(M),Actor_14_RotZ(R)
1,16.666666,Sedan,4.93,1.86,1.48,-165.385345,6.390504,0.022769,1.6e-05,-7e-06,-0.0,-0.000441,-1e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,33.333332,Sedan,4.93,1.86,1.48,-165.385345,6.390504,0.022769,1.6e-05,-7e-06,-0.0,-0.000441,-1e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,50.0,Sedan,4.93,1.86,1.48,-165.385345,6.390504,0.022769,2.5e-05,-1.1e-05,-0.0,-0.00022,-5e-06,Car,4.940668,2.133547,1.419567,-95.260887,0.733737,0.044945,Car,4.807965,2.239136,1.480145,-129.264755,-1.53911,0.044021,,,,,,,,,,,,,,
4,66.666664,Sedan,4.93,1.86,1.48,-165.385345,6.390504,0.022769,3.4e-05,-1.4e-05,-0.0,-0.000159,-4e-06,Car,4.940668,2.133547,1.419567,-95.0205,0.744328,0.043514,Car,4.807965,2.239136,1.480145,-129.026901,-1.528612,0.044187,,,,,,,,,,,,,,
5,83.333336,Sedan,4.93,1.86,1.48,-165.385345,6.390504,0.022771,0.0,0.0,0.0,0.0,0.0,Car,4.940668,2.133547,1.419567,-94.780052,0.754739,0.043031,Car,4.807965,2.239136,1.480145,-128.788971,-1.518073,0.044347,,,,,,,,,,,,,,
6,100.0,Sedan,4.93,1.86,1.48,-165.154343,6.395566,0.02191,13.592075,13.588813,0.297783,799.341858,17.51663,Car,4.940668,2.133547,1.419567,-94.539536,0.765042,0.042595,Car,4.807965,2.239136,1.480145,-128.550964,-1.507492,0.044502,,,,,,,,,,,,,,
7,116.666664,Sedan,4.93,1.86,1.48,-164.925552,6.400394,0.0211,14.302689,14.299505,0.301764,44.418274,0.248803,Car,4.940668,2.133547,1.419567,-94.29895,0.775247,0.042206,Car,4.807965,2.239136,1.480145,-128.312881,-1.496872,0.044653,,,,,,,,,,,,,,
8,133.333328,Sedan,4.93,1.86,1.48,-164.669632,6.405575,0.020239,15.057669,15.054585,0.304731,44.416424,0.174566,Car,4.940668,2.133547,1.419567,-94.058311,0.785368,0.041863,Car,4.807965,2.239136,1.480145,-128.074722,-1.486213,0.044798,,,,,,,,,,,,,,
9,150.0,Sedan,4.93,1.86,1.48,-164.400864,6.410784,0.019378,15.81265,15.809681,0.306399,44.417435,0.098099,Car,4.940668,2.133547,1.419567,-93.817604,0.795414,0.041568,Car,4.807965,2.239136,1.480145,-127.836479,-1.475516,0.04494,,,,,,,,,,,,,,
10,166.666672,Sedan,4.93,1.86,1.48,-164.136536,6.415692,0.018568,16.523262,16.520414,0.306781,44.420837,0.023875,Car,4.940668,2.133547,1.419567,-93.576828,0.805397,0.04132,Car,4.807965,2.239136,1.480145,-127.59816,-1.464782,0.045079,,,,,,,,,,,,,,
