Frame,Time(MS),Ego_Type,Ego_SizeX(M),Ego_SizeY(M),Ego_SizeZ(M),Ego_PosX(M),Ego_PosY(M),Ego_RotZ(R),Ego_Speed(M/S),Ego_LinearVelocityX(M/S),Ego_LinearVelocityY(M/S),Ego_LinearAccelerationX(M/S2),Ego_LinearAccelerationY(M/S2),Actor_11_Type,Actor_11_SizeX(M),Actor_11_SizeY(M),Actor_11_SizeZ(M),Actor_11_PosX(M),Actor_11_PosY(M),Actor_11_RotZ(R),Actor_12_Type,Actor_12_SizeX(M),Actor_12_SizeY(M),Actor_12_SizeZ(M),Actor_12_PosX(M),Actor_12_PosY(M),Actor_12_RotZ(R),Actor_13_Type,Actor_13_SizeX(M),Actor_13_SizeY(M),Actor_13_SizeZ(M),Actor_13_PosX(M),Actor_13_PosY(M),Actor_13_RotZ(R),Actor_14_Type,Actor_14_SizeX(M),Actor_14_SizeY(M),Actor_14_SizeZ(M),Actor_14_PosX(M),Actor_14_PosY(M),Actor_14_RotZ(R)
1,16.666666,Sedan,4.93,1.86,1.48,-160.754349,-2.403464,-6.281438,2e-06,0.0,0.0,1e-06,0.0,Car,4.590838,2.076354,1.464345,-143.802795,-2.27814,-0.024074,Car,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2,33.333332,Sedan,4.93,1.86,1.48,-160.754349,-2.403464,-6.281438,2e-06,0.0,0.0,1e-06,0.0,Car,4.590838,2.076354,1.464345,-143.802795,-2.27814,-0.024074,Car,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
3,50.0,Sedan,4.93,1.86,1.48,-160.754349,-2.403464,0.001748,2e-06,0.0,0.0,-1e-06,-0.0,Car,4.590838,2.076354,1.464345,-143.802795,-2.27814,-0.02408,Car,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
4,66.666664,Sedan,4.93,1.86,1.48,-160.754349,-2.403464,0.001748,3e-06,0.0,0.0,1e-06,0.0,Car,4.590838,2.076354,1.464345,-143.665909,-2.281434,-0.023961,Car,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
5,83.333336,Sedan,4.93,1.86,1.48,-160.754349,-2.403464,0.001748,3e-06,-0.0,0.0,-1e-06,-0.0,Car,4.590838,2.076354,1.464345,-143.523071,-2.284818,-0.023325,Car,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
6,100.0,Sedan,4.93,1.86,1.48,-160.754349,-2.403464,0.009474,0.0,0.0,0.0,0.0,0.0,Car,4.590838,2.076354,1.464345,-143.374298,-2.288205,-0.022106,Car,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
7,116.666664,Sedan,4.93,1.86,1.48,-160.627731,-2.402094,0.010819,7.448825,7.448389,0.08059,438.140472,4.740562,Car,4.590838,2.076354,1.464345,-143.219574,-2.291489,-0.020237,Car,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
8,133.333328,Sedan,4.93,1.86,1.48,-160.501465,-2.400568,0.012086,7.892249,7.891673,0.095384,27.705252,0.924622,Car,4.590838,2.076354,1.464345,-143.058899,-2.294542,-0.017648,Car,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
9,150.0,Sedan,4.93,1.86,1.48,-160.359299,-2.398659,0.013432,8.363358,8.362604,0.112332,27.701853,0.996948,Car,4.590838,2.076354,1.464345,-142.892273,-2.297211,-0.014264,Car,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
10,166.666672,Sedan,4.93,1.86,1.48,-160.209122,-2.396439,0.014778,8.83447,8.833505,0.130547,27.700029,1.07152,Car,4.590838,2.076354,1.464345,-142.719696,-2.299317,-0.01001,Car,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
11,183.333328,Sedan,4.93,1.86,1.48,-160.060699,-2.394058,0.016044,9.277893,9.276699,0.148851,27.699648,1.143966,Car,4.590838,2.076354,1.464345,-142.541183,-2.300651,-0.004807,Car,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
12,200.0,Sedan,4.93,1.86,1.48,-159.894989,-2.391176,0.01739,9.749003,9.747529,0.169528,27.695879,1.216271,Car,4.590838,2.076354,1.464345,-142.356705,-2.300977,0.001426,Car,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
13,216.666672,Sedan,4.93,1.86,1.48,-159.721283,-2.387921,0.018736,10.220113,10.218319,0.191472,27.693523,1.29083,Car,4.590838,2.076354,1.464345,-142.165909,-2.300025,0.008547,Car,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
14,233.333328,Sedan,4.93,1.86,1.48,-159.550705,-2.384508,0.020003,10.663537,10.661404,0.213284,27.692793,1.36328,Car,4.590838,2.076354,1.464345,-141.965195,-2.297601,0.015489,Car,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
15,250.0,Sedan,4.93,1.86,1.48,-159.361465,-2.380467,0.021348,11.134648,11.132111,0.237689,27.688643,1.435559,Car,4.590838,2.076354,1.464345,-141.753723,-2.293615,0.022078,Car,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
16,266.666656,Sedan,4.93,1.86,1.48,-159.164215,-2.37599,0.022694,11.605756,11.602768,0.26336,27.685724,1.510105,Car,4.590838,2.076354,1.464345,-141.531479,-2.288012,0.028201,Car,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
17,283.333344,Sedan,4.93,1.86,1.48,-158.971481,-2.371372,0.023961,12.049182,12.045723,0.288681,27.684687,1.582557,Car,4.590838,2.076354,1.464345,-141.298492,-2.280776,0.033739,Car,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
18,300.0,Sedan,4.93,1.86,1.48,-158.758698,-2.365986,0.025307,12.520291,12.516282,0.316813,27.679947,1.654805,Car,4.590838,2.076354,1.464345,-141.054749,-2.271941,0.038564,Car,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
19,316.666656,Sedan,4.93,1.86,1.48,-158.537918,-2.3601,0.026652,12.991402,12.986788,0.346212,27.676805,1.729339,Car,4.590838,2.076354,1.464345,-140.800278,-2.261592,0.042547,Car,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
20,333.333344,Sedan,4.93,1.86,1.48,-158.323044,-2.354099,0.027919,13.434826,13.42959,0.37504,27.67515,1.801785,Car,4.590838,2.076354,1.464345,-140.536346,-2.249912,0.045917,Car,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
21,350.0,Sedan,4.93,1.86,1.48,-157.834457,-2.339139,0.030611,14.377046,14.370311,0.440023,27.668251,1.911264,Car,4.590838,2.076354,1.464345,-140.270554,-2.237244,0.049317,Car,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
22,366.666656,Sedan,4.93,1.86,1.48,-157.597458,-2.331581,0.031877,14.82047,14.812941,0.472359,27.664362,2.020964,Car,4.590838,2.076354,1.464345,-140.004181,-2.223654,0.052618,Car,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
23,383.333344,Sedan,4.93,1.86,1.48,-157.337769,-2.322952,0.033215,15.284096,15.275665,0.507575,27.219097,2.071552,Car,4.590838,2.076354,1.464345,-139.737213,-2.209162,0.05582,Car,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
24,400.0,Sedan,4.93,1.86,1.48,-157.077301,-2.314061,0.034121,15.330698,15.321774,0.522992,2.712306,0.906895,Car,4.590838,2.076354,1.464345,-139.469666,-2.193794,0.058921,Car,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
