Frame,Time(MS),Ego_Type,Ego_SizeX(M),Ego_SizeY(M),Ego_SizeZ(M),Ego_PosX(M),Ego_PosY(M),Ego_RotZ(R),Ego_Speed(M/S),Ego_LinearVelocityX(M/S),Ego_LinearVelocityY(M/S),Ego_LinearAccelerationX(M/S2),Ego_LinearAccelerationY(M/S2),Actor_11_Type,Actor_11_SizeX(M),Actor_11_SizeY(M),Actor_11_SizeZ(M),Actor_11_PosX(M),Actor_11_PosY(M),Actor_11_RotZ(R),Actor_12_Type,Actor_12_SizeX(M),Actor_12_SizeY(M),Actor_12_SizeZ(M),Actor_12_PosX(M),Actor_12_PosY(M),Actor_12_RotZ(R),Actor_13_Type,Actor_13_SizeX(M),Actor_13_SizeY(M),Actor_13_SizeZ(M),Actor_13_PosX(M),Actor_13_PosY(M),Actor_13_RotZ(R),Actor_14_Type,Actor_14_SizeX(M),Actor_14_SizeY(M),Actor_14_SizeZ(M),Actor_14_PosX(M),Actor_14_PosY(M),Actor_14_RotZ(R)
1,16.666666,Sedan,4.93,1.86,1.48,-160.591385,-1.743179,0.007084,1e-06,0.0,0.0,1e-06,0.0,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2,33.333332,Sedan,4.93,1.86,1.48,-160.591385,-1.743179,0.007084,1e-06,0.0,0.0,1e-06,0.0,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
3,50.0,Sedan,4.93,1.86,1.48,-160.591385,-1.743179,0.007084,3e-06,0.0,0.0,1e-06,0.0,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
4,66.666664,Sedan,4.93,1.86,1.48,-160.591385,-1.743179,0.007084,3e-06,0.0,0.0,-1e-06,-0.0,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
5,83.333336,Sedan,4.93,1.86,1.48,-160.591385,-1.743179,0.007084,3e-06,-0.0,0.0,-1e-06,-0.0,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
6,100.0,Sedan,4.93,1.86,1.48,-160.591385,-1.743179,0.007084,0.0,0.0,0.0,0.0,0.0,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
7,116.666664,Sedan,4.93,1.86,1.48,-160.428207,-1.741998,0.007238,9.598782,9.59853,0.069478,564.619385,4.086914,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
8,133.333328,Sedan,4.93,1.86,1.48,-160.265793,-1.740799,0.007384,10.151275,10.150998,0.074954,34.529266,0.342288,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
9,150.0,Sedan,4.93,1.86,1.48,-160.083252,-1.739422,0.007538,10.738262,10.737957,0.080949,34.526993,0.352632,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
10,166.666672,Sedan,4.93,1.86,1.48,-159.890732,-1.737941,0.007693,11.325251,11.324916,0.087125,34.526993,0.363312,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
11,183.333328,Sedan,4.93,1.86,1.48,-159.479416,-1.734653,0.007993,12.464732,12.464334,0.099633,34.527809,0.379028,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
12,200.0,Sedan,4.93,1.86,1.48,-159.257538,-1.732846,0.008148,13.051721,13.051288,0.106343,34.526711,0.394722,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
13,216.666672,Sedan,4.93,1.86,1.48,-159.039871,-1.73104,0.008293,13.604213,13.603745,0.112825,34.52861,0.405111,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
14,233.333328,Sedan,4.93,1.86,1.48,-158.79863,-1.729002,0.008448,14.191201,14.190695,0.119888,34.526432,0.415452,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
15,250.0,Sedan,4.93,1.86,1.48,-158.547409,-1.726841,0.008603,14.77819,14.777643,0.127132,34.526375,0.426131,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
16,266.666656,Sedan,4.93,1.86,1.48,-158.302124,-1.724695,0.008748,15.330683,15.330096,0.134117,34.528313,0.436524,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
17,283.333344,Sedan,4.93,1.86,1.48,-158.03154,-1.722286,0.008903,15.917671,15.917041,0.141713,34.52615,0.446861,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
18,300.0,Sedan,4.93,1.86,1.48,-157.750977,-1.719745,0.009058,16.50466,16.503983,0.149491,34.525982,0.457541,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
19,316.666656,Sedan,4.93,1.86,1.48,-157.478073,-1.717233,0.009203,17.05715,17.056429,0.156978,34.527897,0.467934,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
20,333.333344,Sedan,4.93,1.86,1.48,-157.178131,-1.714426,0.009358,17.64414,17.643368,0.165109,34.525814,0.478271,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
21,350.0,Sedan,4.93,1.86,1.48,-156.86821,-1.711478,0.009513,18.231129,18.230305,0.173421,34.5257,0.48895,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
22,366.666656,Sedan,4.93,1.86,1.48,-156.567688,-1.708575,0.009658,18.783623,18.782747,0.181411,34.527657,0.499346,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
23,383.333344,Sedan,4.93,1.86,1.48,-156.238556,-1.705345,0.009816,19.361404,19.360472,0.190048,33.983791,0.508077,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
24,400.0,Sedan,4.93,1.86,1.48,-155.908325,-1.701991,0.010155,19.426212,19.425211,0.197279,3.80819,0.425338,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
25,416.666656,Sedan,4.93,1.86,1.48,-155.596542,-1.698725,0.010475,19.487211,19.486143,0.204125,3.80826,0.427877,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
26,433.333344,Sedan,4.93,1.86,1.48,-155.264175,-1.69513,0.010814,19.552021,19.550879,0.211441,3.807965,0.43036,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
27,450.0,Sedan,4.93,1.86,1.48,-154.93071,-1.691411,0.011154,19.616831,19.61561,0.218801,3.807741,0.432948,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
28,466.666656,Sedan,4.93,1.86,1.48,-154.615891,-1.687799,0.011474,19.67783,19.676535,0.225769,3.807783,0.435485,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
29,483.333344,Sedan,4.93,1.86,1.48,-154.280289,-1.683834,0.011813,19.74264,19.741262,0.233214,3.807516,0.43797,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
30,500.0,Sedan,4.93,1.86,1.48,-153.943588,-1.679742,0.012152,19.807447,19.805984,0.240704,3.80718,0.440555,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
31,516.666687,Sedan,4.93,1.86,1.48,-153.625717,-1.675777,0.012472,19.868448,19.866903,0.247793,3.807425,0.443093,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
32,533.333313,Sedan,4.93,1.86,1.48,-153.28688,-1.671436,0.012811,19.933256,19.93162,0.255368,3.806843,0.445576,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
33,550.0,Sedan,4.93,1.86,1.48,-152.946945,-1.666965,0.013151,19.998062,19.996334,0.262987,3.806731,0.448162,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
34,566.666687,Sedan,4.93,1.86,1.48,-152.626022,-1.662642,0.013471,20.059065,20.057245,0.270198,3.806948,0.450702,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
35,583.333313,Sedan,4.93,1.86,1.48,-152.283951,-1.657918,0.01381,20.123873,20.121954,0.277902,3.806395,0.453183,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
36,600.0,Sedan,4.93,1.86,1.48,-151.940781,-1.653062,0.014149,20.188683,20.186661,0.28565,3.806282,0.455772,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
37,616.666687,Sedan,4.93,1.86,1.48,-151.616821,-1.648374,0.014469,20.249681,20.247562,0.292983,3.806352,0.458308,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
38,633.333313,Sedan,4.93,1.86,1.48,-151.271515,-1.64326,0.014809,20.314491,20.312263,0.300816,3.805946,0.460791,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
39,650.0,Sedan,4.93,1.86,1.48,-150.92511,-1.638012,0.015148,20.379299,20.376961,0.308694,3.805721,0.463375,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
40,666.666687,Sedan,4.93,1.86,1.48,-150.598099,-1.632954,0.015468,20.4403,20.437855,0.316148,3.805876,0.465916,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
41,683.333313,Sedan,4.93,1.86,1.48,-150.249588,-1.627447,0.0158,20.503271,20.500713,0.32393,3.697563,0.457718,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
42,700.0,Sedan,4.93,1.86,1.48,-149.900864,-1.621892,0.015928,20.516045,20.513441,0.326767,0.74869,0.166875,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
43,716.666687,Sedan,4.93,1.86,1.48,-149.572464,-1.616621,0.016049,20.528063,20.525419,0.32944,0.748634,0.167072,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
