Frame,Time(MS),Ego_Type,Ego_SizeX(M),Ego_SizeY(M),Ego_SizeZ(M),Ego_PosX(M),Ego_PosY(M),Ego_RotZ(R),Ego_Speed(M/S),Ego_LinearVelocityX(M/S),Ego_LinearVelocityY(M/S),Ego_LinearAccelerationX(M/S2),Ego_LinearAccelerationY(M/S2),Actor_11_Type,Actor_11_SizeX(M),Actor_11_SizeY(M),Actor_11_SizeZ(M),Actor_11_PosX(M),Actor_11_PosY(M),Actor_11_RotZ(R),Actor_12_Type,Actor_12_SizeX(M),Actor_12_SizeY(M),Actor_12_SizeZ(M),Actor_12_PosX(M),Actor_12_PosY(M),Actor_12_RotZ(R),Actor_13_Type,Actor_13_SizeX(M),Actor_13_SizeY(M),Actor_13_SizeZ(M),Actor_13_PosX(M),Actor_13_PosY(M),Actor_13_RotZ(R),Actor_14_Type,Actor_14_SizeX(M),Actor_14_SizeY(M),Actor_14_SizeZ(M),Actor_14_PosX(M),Actor_14_PosY(M),Actor_14_RotZ(R)
1,16.666666,Sedan,4.93,1.86,1.48,-161.412659,-1.808212,0.018507,1e-06,0.0,0.0,1e-06,0.0,,,,,,,,,,,,,,,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0
2,33.333332,Sedan,4.93,1.86,1.48,-161.412659,-1.808212,0.018507,1e-06,0.0,0.0,1e-06,0.0,,,,,,,,,,,,,,,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0
3,50.0,Sedan,4.93,1.86,1.48,-161.412659,-1.808212,0.018507,1e-06,-0.0,0.0,-1e-06,-0.0,,,,,,,,Car,4.807965,2.239136,1.480145,-145.660904,-1.477706,0.01216,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0
4,66.666664,Sedan,4.93,1.86,1.48,-161.412659,-1.808212,0.018507,2e-06,-0.0,0.0,0.0,0.0,,,,,,,,Car,4.807965,2.239136,1.480145,-145.561249,-1.476495,0.012148,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0
5,83.333336,Sedan,4.93,1.86,1.48,-161.412659,-1.808212,0.018507,2e-06,-0.0,0.0,-1e-06,-0.0,,,,,,,,Car,4.807965,2.239136,1.480145,-145.456665,-1.475223,0.012169,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0
6,100.0,Sedan,4.93,1.86,1.48,-161.412659,-1.808212,0.018507,0.0,0.0,0.0,0.0,0.0,,,,,,,,Car,4.807965,2.239136,1.480145,-145.347153,-1.473888,0.012228,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0
7,116.666664,Sedan,4.93,1.86,1.48,-161.30249,-1.806171,0.018523,6.481867,6.480755,0.120058,381.220886,7.062263,,,,,,,,Car,4.807965,2.239136,1.480145,-145.232697,-1.472483,0.012329,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0
8,133.333328,Sedan,4.93,1.86,1.48,-161.193161,-1.804144,0.018539,6.833851,6.832676,0.126683,21.995066,0.414052,,,,,,,,Car,4.807965,2.239136,1.480145,-145.113327,-1.471003,0.012479,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0
9,150.0,Sedan,4.93,1.86,1.48,-161.070648,-1.801871,0.018555,7.20781,7.206569,0.133734,21.993692,0.414726,,,,,,,,Car,4.807965,2.239136,1.480145,-144.989029,-1.469439,0.012681,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0
10,166.666672,Sedan,4.93,1.86,1.48,-160.941788,-1.799477,0.018571,7.581769,7.580462,0.140796,21.993692,0.415446,,,,,,,,Car,4.807965,2.239136,1.480145,-144.859787,-1.467784,0.012943,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0
11,183.333328,Sedan,4.93,1.86,1.48,-160.814865,-1.797118,0.018587,7.933753,7.932383,0.147455,21.995037,0.416171,,,,,,,,Car,4.807965,2.239136,1.480145,-144.725632,-1.466026,0.013271,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0
12,200.0,Sedan,4.93,1.86,1.48,-160.67366,-1.794491,0.018603,8.307713,8.306275,0.154541,21.993692,0.416845,,,,,,,,Car,4.807965,2.239136,1.480145,-144.586533,-1.464153,0.013669,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0
13,216.666672,Sedan,4.93,1.86,1.48,-160.526093,-1.791743,0.01862,8.681672,8.680167,0.16164,21.993635,0.417566,,,,,,,,Car,4.807965,2.239136,1.480145,-144.442505,-1.462151,0.014146,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0
14,233.333328,Sedan,4.93,1.86,1.48,-160.381577,-1.78905,0.018635,9.033655,9.032086,0.168333,21.994947,0.41829,,,,,,,,Car,4.807965,2.239136,1.480145,-144.293549,-1.460003,0.014707,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0
15,250.0,Sedan,4.93,1.86,1.48,-160.22168,-1.786067,0.018651,9.407615,9.405978,0.175455,21.993635,0.418964,,,,,,,,Car,4.807965,2.239136,1.480145,-144.139679,-1.45769,0.015359,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0
16,266.666656,Sedan,4.93,1.86,1.48,-160.05542,-1.782963,0.018668,9.781574,9.77987,0.18259,21.993635,0.419684,,,,,,,,Car,4.807965,2.239136,1.480145,-143.978836,-1.455166,0.016025,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0
17,283.333344,Sedan,4.93,1.86,1.48,-159.893311,-1.779934,0.018683,10.133558,10.131789,0.189316,21.994947,0.420408,,,,,,,,Car,4.807965,2.239136,1.480145,-143.809036,-1.452388,0.016681,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0
18,300.0,Sedan,4.93,1.86,1.48,-159.714706,-1.776594,0.0187,10.507518,10.50568,0.196475,21.99358,0.421082,,,,,,,,Car,4.807965,2.239136,1.480145,-143.630249,-1.449347,0.017319,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0
19,316.666656,Sedan,4.93,1.86,1.48,-159.529755,-1.773132,0.018716,10.881477,10.879571,0.203645,21.99358,0.421803,,,,,,,,Car,4.807965,2.239136,1.480145,-143.442505,-1.446037,0.017931,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0
20,333.333344,Sedan,4.93,1.86,1.48,-159.350052,-1.769765,0.018731,11.23346,11.23149,0.210406,21.994947,0.422529,,,,,,,,Car,4.807965,2.239136,1.480145,-143.245789,-1.442451,0.018508,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0
21,350.0,Sedan,4.93,1.86,1.48,-159.152756,-1.766066,0.018748,11.60742,11.60538,0.2176,21.993525,0.423202,,,,,,,,Car,4.807965,2.239136,1.480145,-143.040085,-1.438588,0.019042,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0
