Frame,Time(MS),Ego_Type,Ego_SizeX(M),Ego_SizeY(M),Ego_SizeZ(M),Ego_PosX(M),Ego_PosY(M),Ego_RotZ(R),Ego_Speed(M/S),Ego_LinearVelocityX(M/S),Ego_LinearVelocityY(M/S),Ego_LinearAccelerationX(M/S2),Ego_LinearAccelerationY(M/S2),Actor_11_Type,Actor_11_SizeX(M),Actor_11_SizeY(M),Actor_11_SizeZ(M),Actor_11_PosX(M),Actor_11_PosY(M),Actor_11_RotZ(R),Actor_12_Type,Actor_12_SizeX(M),Actor_12_SizeY(M),Actor_12_SizeZ(M),Actor_12_PosX(M),Actor_12_PosY(M),Actor_12_RotZ(R),Actor_13_Type,Actor_13_SizeX(M),Actor_13_SizeY(M),Actor_13_SizeZ(M),Actor_13_PosX(M),Actor_13_PosY(M),Actor_13_RotZ(R),Actor_14_Type,Actor_14_SizeX(M),Actor_14_SizeY(M),Actor_14_SizeZ(M),Actor_14_PosX(M),Actor_14_PosY(M),Actor_14_RotZ(R)
1,16.666666,Sedan,4.93,1.86,1.48,-144.828003,-2.117516,6.26678,1e-06,0.0,-0.0,1e-06,-0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,33.333332,Sedan,4.93,1.86,1.48,-144.828003,-2.117516,6.26678,1e-06,0.0,-0.0,1e-06,-0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,50.0,Sedan,4.93,1.86,1.48,-144.828003,-2.117516,-0.016405,3e-06,0.0,-0.0,1e-06,-0.0,Car,4.20256,2.002182,1.370535,-158.584564,-2.828838,0.022667,Car,4.222917,2.076631,1.844059,-121.229927,-0.604026,0.013834,,,,,,,,Car,4.314137,2.037841,1.395466,-157.051788,6.491501,-0.066882
4,66.666664,Sedan,4.93,1.86,1.48,-144.828003,-2.117516,-0.016405,3e-06,-0.0,-0.0,-2e-06,0.0,Car,4.20256,2.002182,1.370535,-158.497116,-2.826926,0.021106,Car,4.222917,2.076631,1.844059,-121.123543,-0.602558,0.013783,,,,,,,,Car,4.314137,2.037841,1.395466,-156.88826,6.480538,-0.066967
5,83.333336,Sedan,4.93,1.86,1.48,-144.828003,-2.117516,-0.016405,4e-06,0.0,-0.0,1e-06,-0.0,Car,4.20256,2.002182,1.370535,-158.405228,-2.825048,0.019813,Car,4.222917,2.076631,1.844059,-121.012123,-0.601019,0.013872,,,,,,,,Car,4.314137,2.037841,1.395466,-156.717163,6.469072,-0.066819
6,100.0,Sedan,4.93,1.86,1.48,-144.669495,-2.117913,-0.014422,0.0,0.0,0.0,0.0,0.0,Car,4.20256,2.002182,1.370535,-158.308884,-2.823189,0.018839,Car,4.222917,2.076631,1.844059,-120.89566,-0.59939,0.014121,,,,,,,,Car,4.314137,2.037841,1.395466,-156.538498,6.457149,-0.066407
7,116.666664,Sedan,4.93,1.86,1.48,-144.553268,-2.119372,-0.012551,7.264421,7.263849,-0.091172,453.99054,-5.698266,Car,4.20256,2.002182,1.370535,-158.208084,-2.821324,0.018238,Car,4.222917,2.076631,1.844059,-120.774162,-0.59765,0.01455,,,,,,,,Car,4.314137,2.037841,1.395466,-156.352249,6.444824,-0.065696
8,133.333328,Sedan,4.93,1.86,1.48,-144.423706,-2.12074,-0.010563,7.621689,7.621264,-0.080507,21.024395,0.627396,Car,4.20256,2.002182,1.370535,-158.102844,-2.819418,0.018068,Car,4.222917,2.076631,1.844059,-120.647629,-0.595771,0.015181,,,,,,,,Car,4.314137,2.037841,1.395466,-156.158417,6.432169,-0.064652
9,150.0,Sedan,4.93,1.86,1.48,-144.288071,-2.121904,-0.008575,7.978956,7.978663,-0.06842,21.023497,0.710962,Car,4.20256,2.002182,1.370535,-157.993164,-2.817423,0.018386,Car,4.222917,2.076631,1.844059,-120.51606,-0.593719,0.016035,,,,,,,,Car,4.314137,2.037841,1.395466,-155.957016,6.419266,-0.063238
10,166.666672,Sedan,4.93,1.86,1.48,-144.155029,-2.122796,-0.006704,8.315228,8.315042,-0.055746,21.023661,0.79212,Car,4.20256,2.002182,1.370535,-157.879044,-2.81528,0.019256,Car,4.222917,2.076631,1.844059,-120.379448,-0.591456,0.017138,,,,,,,,Car,4.314137,2.037841,1.395466,-155.748001,6.406216,-0.061416
11,183.333328,Sedan,4.93,1.86,1.48,-144.007599,-2.123491,-0.004716,8.672497,8.6724,-0.040902,21.021112,0.873178,Car,4.20256,2.002182,1.370535,-157.760468,-2.812914,0.02074,Car,4.222917,2.076631,1.844059,-120.237801,-0.588934,0.018512,,,,,,,,Car,4.314137,2.037841,1.395466,-155.531403,6.393136,-0.059148
12,200.0,Sedan,4.93,1.86,1.48,-143.854095,-2.12391,-0.002728,9.029765,9.029731,-0.024638,21.01943,0.956739,Car,4.20256,2.002182,1.370535,-157.637466,-2.810236,0.022905,Car,4.222917,2.076631,1.844059,-120.091125,-0.586098,0.020182,,,,,,,,Car,4.314137,2.037841,1.395466,-155.30719,6.380161,-0.056392
13,216.666672,Sedan,4.93,1.86,1.48,-143.704239,-2.124038,-0.000857,9.366035,9.366033,-0.008031,21.018862,1.037904,Car,4.20256,2.002182,1.370535,-157.510025,-2.807138,0.025821,Car,4.222917,2.076631,1.844059,-119.939415,-0.582888,0.022176,,,,,,,,Car,4.314137,2.037841,1.395466,-155.075363,6.367448,-0.053107
14,233.333328,Sedan,4.93,1.86,1.48,-143.53894,-2.123851,0.00113,9.723305,9.723298,0.010991,21.015615,1.118939,Car,4.20256,2.002182,1.370535,-157.378143,-2.803493,0.029559,Car,4.222917,2.076631,1.844059,-119.782669,-0.579232,0.024519,,,,,,,,Car,4.314137,2.037841,1.395466,-154.835922,6.355174,-0.049249
15,250.0,Sedan,4.93,1.86,1.48,-143.367569,-2.123317,0.003118,10.080572,10.080523,0.031433,21.013258,1.202488,Car,4.20256,2.002182,1.370535,-157.241837,-2.799156,0.034193,Car,4.222917,2.076631,1.844059,-119.620903,-0.575049,0.02724,,,,,,,,Car,4.314137,2.037841,1.395466,-154.588852,6.34354,-0.044773
16,266.666656,Sedan,4.93,1.86,1.48,-143.200897,-2.122485,0.004989,10.416844,10.416715,0.051972,21.011948,1.283656,Car,4.20256,2.002182,1.370535,-157.099258,-2.793916,0.038965,Car,4.222917,2.076631,1.844059,-119.452103,-0.570213,0.030007,,,,,,,,Car,4.314137,2.037841,1.395466,-154.331207,6.33259,-0.040231
17,283.333344,Sedan,4.93,1.86,1.48,-143.017746,-2.121207,0.006977,10.774112,10.773849,0.075171,21.007929,1.364661,Car,4.20256,2.002182,1.370535,-156.948532,-2.787786,0.041984,Car,4.222917,2.076631,1.844059,-119.274269,-0.564631,0.03271,,,,,,,,Car,4.314137,2.037841,1.395466,-154.060013,6.322282,-0.035812
18,300.0,Sedan,4.93,1.86,1.48,-142.828522,-2.119511,0.008965,11.13138,11.130933,0.09979,21.0049,1.448193,Car,4.20256,2.002182,1.370535,-156.789642,-2.781007,0.04291,Car,4.222917,2.076631,1.844059,-119.087402,-0.558269,0.035318,,,,,,,,Car,4.314137,2.037841,1.395466,-153.775299,6.312696,-0.031569
19,316.666656,Sedan,4.93,1.86,1.48,-142.64505,-2.117523,0.010836,11.467652,11.466979,0.12426,21.002888,1.529357,Car,4.20256,2.002182,1.370535,-156.622589,-2.773926,0.041386,Car,4.222917,2.076631,1.844059,-118.891502,-0.5511,0.037794,,,,,,,,Car,4.314137,2.037841,1.395466,-153.477051,6.303886,-0.027562
20,333.333344,Sedan,4.93,1.86,1.48,-142.444046,-2.114945,0.012824,11.82492,11.823947,0.151635,20.998112,1.610327,Car,4.20256,2.002182,1.370535,-156.447357,-2.76701,0.037037,Car,4.222917,2.076631,1.844059,-118.686569,-0.54311,0.040103,,,,,,,,Car,4.314137,2.037841,1.395466,-153.165268,6.295883,-0.02385
21,350.0,Sedan,4.93,1.86,1.48,-142.236969,-2.111878,0.014812,12.182188,12.180852,0.180431,20.99441,1.693838,Car,4.20256,2.002182,1.370535,-156.263916,-2.760861,0.029469,Car,4.222917,2.076631,1.844059,-118.472618,-0.534294,0.042207,,,,,,,,Car,4.314137,2.037841,1.395466,-152.839966,6.288683,-0.020497
22,366.666656,Sedan,4.93,1.86,1.48,-142.036697,-2.108537,0.016683,12.51846,12.516718,0.208831,20.991623,1.774993,Car,4.20256,2.002182,1.370535,-156.072296,-2.756232,0.018298,Car,4.222917,2.076631,1.844059,-118.24968,-0.524665,0.044085,,,,,,,,Car,4.314137,2.037841,1.395466,-152.501221,6.282251,-0.017535
23,383.333344,Sedan,4.93,1.86,1.48,-141.817963,-2.104453,0.018668,12.86943,12.867188,0.240235,20.615856,1.847328,Car,4.20256,2.002182,1.370535,-155.876953,-2.753767,0.007515,Car,4.222917,2.076631,1.844059,-118.022926,-0.514444,0.045992,,,,,,,,Car,4.314137,2.037841,1.395466,-152.156906,6.276731,-0.014544
24,400.0,Sedan,4.93,1.86,1.48,-141.599228,-2.099961,0.02053,12.869418,12.866707,0.264194,-0.028274,1.409375,Car,4.20256,2.002182,1.370535,-155.681076,-2.753068,0.000214,Car,4.222917,2.076631,1.844059,-117.795868,-0.503781,0.047853,,,,,,,,Car,4.314137,2.037841,1.395466,-151.812363,6.272221,-0.011648
25,416.666656,Sedan,4.93,1.86,1.48,-141.393372,-2.095373,0.022283,12.86941,12.866215,0.286745,-0.030756,1.409406,Car,4.20256,2.002182,1.370535,-155.484665,-2.753456,-0.003579,Car,4.222917,2.076631,1.844059,-117.568497,-0.492685,0.049666,,,,,,,,Car,4.314137,2.037841,1.395466,-151.46759,6.268691,-0.008847
26,433.333344,Sedan,4.93,1.86,1.48,-141.174652,-2.090091,0.024145,12.869401,12.865649,0.310702,-0.033266,1.409262,Car,4.20256,2.002182,1.370535,-155.28772,-2.754245,-0.003835,Car,4.222917,2.076631,1.844059,-117.340828,-0.481165,0.051433,,,,,,,,Car,4.314137,2.037841,1.395466,-151.122589,6.266108,-0.006141
27,450.0,Sedan,4.93,1.86,1.48,-140.955948,-2.084402,0.026007,12.86939,12.865038,0.334659,-0.035959,1.409196,Car,4.20256,2.002182,1.370535,-155.090256,-2.754734,-0.000524,Car,4.222917,2.076631,1.844059,-117.112846,-0.469232,0.053151,,,,,,,,Car,4.314137,2.037841,1.395466,-150.777374,6.264441,-0.00353
28,466.666656,Sedan,4.93,1.86,1.48,-140.750122,-2.078687,0.02776,12.869381,12.864423,0.357206,-0.038445,1.409216,Car,4.20256,2.002182,1.370535,-154.892273,-2.754213,0.006323,Car,4.222917,2.076631,1.844059,-116.88456,-0.456895,0.05482,,,,,,,,Car,4.314137,2.037841,1.395466,-150.431931,6.263659,-0.001019
29,483.333344,Sedan,4.93,1.86,1.48,-140.531433,-2.072207,0.029622,12.86937,12.863725,0.38116,-0.041064,1.409054,Car,4.20256,2.002182,1.370535,-154.693939,-2.752264,0.013056,Car,4.222917,2.076631,1.844059,-116.656166,-0.444181,0.05638,,,,,,,,Car,4.314137,2.037841,1.395466,-150.086533,6.263713,0.001298
30,500.0,Sedan,4.93,1.86,1.48,-140.312759,-2.06532,0.031484,12.869361,12.862983,0.405113,-0.043645,1.408977,Car,4.20256,2.002182,1.370535,-154.495438,-2.74914,0.01814,Car,4.222917,2.076631,1.844059,-116.427795,-0.431123,0.057835,,,,,,,,Car,4.314137,2.037841,1.395466,-149.741379,6.264533,0.003424
31,516.666687,Sedan,4.93,1.86,1.48,-140.106964,-2.058478,0.033237,12.869351,12.862244,0.427656,-0.046194,1.408977,Car,4.20256,2.002182,1.370535,-154.296738,-2.745167,0.021571,Car,4.222917,2.076631,1.844059,-116.199463,-0.417746,0.059183,,,,,,,,Car,4.314137,2.037841,1.395466,-149.396469,6.266054,0.005362
32,533.333313,Sedan,4.93,1.86,1.48,-139.888321,-2.0508,0.035099,12.869342,12.861415,0.451606,-0.04875,1.408805,Car,4.20256,2.002182,1.370535,-154.09787,-2.740673,0.023343,Car,4.222917,2.076631,1.844059,-115.971161,-0.404075,0.060425,,,,,,,,Car,4.314137,2.037841,1.395466,-149.051788,6.268209,0.00711
33,550.0,Sedan,4.93,1.86,1.48,-139.669693,-2.042716,0.036961,12.869332,12.860542,0.475554,-0.05133,1.408714,Car,4.20256,2.002182,1.370535,-153.898804,-2.735987,0.023452,Car,4.222917,2.076631,1.844059,-115.742882,-0.390132,0.061562,,,,,,,,Car,4.314137,2.037841,1.395466,-148.707352,6.270931,0.008669
34,566.666687,Sedan,4.93,1.86,1.48,-139.463943,-2.034746,0.038714,12.869322,12.859679,0.498093,-0.053942,1.4087,Car,4.20256,2.002182,1.370535,-153.699539,-2.73144,0.021934,Car,4.222917,2.076631,1.844059,-115.514641,-0.375943,0.062593,,,,,,,,Car,4.314137,2.037841,1.395466,-148.363159,6.274157,0.010043
35,583.333313,Sedan,4.93,1.86,1.48,-139.245346,-2.025872,0.040576,12.869311,12.858719,0.522038,-0.056491,1.408514,Car,4.20256,2.002182,1.370535,-153.500244,-2.727203,0.020641,Car,4.222917,2.076631,1.844059,-115.286407,-0.361527,0.063552,,,,,,,,Car,4.314137,2.037841,1.395466,-148.01915,6.277829,0.011284
36,600.0,Sedan,4.93,1.86,1.48,-139.026764,-2.01659,0.042438,12.869302,12.857715,0.545981,-0.059072,1.408409,Car,4.20256,2.002182,1.370535,-153.301041,-2.723188,0.019736,Car,4.222917,2.076631,1.844059,-115.058197,-0.346902,0.064435,,,,,,,,Car,4.314137,2.037841,1.395466,-147.675278,6.281904,0.012392
37,616.666687,Sedan,4.93,1.86,1.48,-138.82106,-2.007494,0.04419,12.869292,12.856729,0.568515,-0.061631,1.408379,Car,4.20256,2.002182,1.370535,-153.101929,-2.719316,0.019219,Car,4.222917,2.076631,1.844059,-114.829994,-0.332083,0.065241,,,,,,,,Car,4.314137,2.037841,1.395466,-147.331573,6.286334,0.013365
38,633.333313,Sedan,4.93,1.86,1.48,-138.602509,-1.997422,0.046053,12.869282,12.855638,0.592454,-0.064177,1.408181,Car,4.20256,2.002182,1.370535,-152.902924,-2.71551,0.019089,Car,4.222917,2.076631,1.844059,-114.601807,-0.31709,0.065971,,,,,,,,Car,4.314137,2.037841,1.395466,-146.988022,6.291074,0.014205
39,650.0,Sedan,4.93,1.86,1.48,-138.383987,-1.986944,0.047915,12.869272,12.854503,0.616391,-0.066757,1.408058,Car,4.20256,2.002182,1.370535,-152.70401,-2.711693,0.019346,Car,4.222917,2.076631,1.844059,-114.373627,-0.301939,0.066625,,,,,,,,Car,4.314137,2.037841,1.395466,-146.644623,6.296078,0.014911
40,666.666687,Sedan,4.93,1.86,1.48,-138.178329,-1.976721,0.049667,12.869263,12.853393,0.63892,-0.06938,1.408022,Car,4.20256,2.002182,1.370535,-152.505219,-2.707789,0.019975,Car,4.222917,2.076631,1.844059,-114.145462,-0.286647,0.067202,,,,,,,,Car,4.314137,2.037841,1.395466,-146.301361,6.301298,0.015484
41,683.333313,Sedan,4.93,1.86,1.48,-137.959839,-1.965465,0.05147,12.86939,12.852346,0.662092,-0.06154,1.363092,Car,4.20256,2.002182,1.370535,-152.306473,-2.70377,0.020452,Car,4.222917,2.076631,1.844059,-113.917274,-0.271229,0.067716,,,,,,,,Car,4.314137,2.037841,1.395466,-145.958191,6.306694,0.015944
42,700.0,Sedan,4.93,1.86,1.48,-137.741287,-1.954169,0.051639,12.873234,12.856073,0.664467,0.219233,0.139685,Car,4.20256,2.002182,1.370535,-152.107758,-2.699663,0.020868,Car,4.222917,2.076631,1.844059,-113.689064,-0.255698,0.068172,,,,,,,,Car,4.314137,2.037841,1.395466,-145.615036,6.312231,0.016309
