Frame,Time(MS),Ego_Type,Ego_SizeX(M),Ego_SizeY(M),Ego_SizeZ(M),Ego_PosX(M),Ego_PosY(M),Ego_RotZ(R),Ego_Speed(M/S),Ego_LinearVelocityX(M/S),Ego_LinearVelocityY(M/S),Ego_LinearAccelerationX(M/S2),Ego_LinearAccelerationY(M/S2),Actor_11_Type,Actor_11_SizeX(M),Actor_11_SizeY(M),Actor_11_SizeZ(M),Actor_11_PosX(M),Actor_11_PosY(M),Actor_11_RotZ(R),Actor_12_Type,Actor_12_SizeX(M),Actor_12_SizeY(M),Actor_12_SizeZ(M),Actor_12_PosX(M),Actor_12_PosY(M),Actor_12_RotZ(R),Actor_13_Type,Actor_13_SizeX(M),Actor_13_SizeY(M),Actor_13_SizeZ(M),Actor_13_PosX(M),Actor_13_PosY(M),Actor_13_RotZ(R),Actor_14_Type,Actor_14_SizeX(M),Actor_14_SizeY(M),Actor_14_SizeZ(M),Actor_14_PosX(M),Actor_14_PosY(M),Actor_14_RotZ(R)
1,16.666666,Sedan,4.93,1.86,1.48,-163.346359,-1.736052,0.028972,1e-06,0.0,0.0,5e-06,0.0,Car,4.807965,2.239136,1.480145,-122.241661,-0.706496,0.034586,,,,,,,,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0
2,33.333332,Sedan,4.93,1.86,1.48,-163.346359,-1.736052,0.028972,1e-06,0.0,0.0,5e-06,0.0,Car,4.807965,2.239136,1.480145,-122.241661,-0.706496,0.034586,,,,,,,,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0
3,50.0,Sedan,4.93,1.86,1.48,-163.346359,-1.736052,0.028972,2e-06,-0.0,-0.0,-1.6e-05,-0.0,Car,4.807965,2.239136,1.480145,-122.241661,-0.706496,0.034587,Car,4.120117,1.852546,1.42682,-141.901596,-1.657807,0.019073,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0
4,66.666664,Sedan,4.93,1.86,1.48,-163.346359,-1.736052,0.028972,4e-06,-0.0,-0.0,3e-06,0.0,Car,4.807965,2.239136,1.480145,-121.939651,-0.695994,0.03492,Car,4.120117,1.852546,1.42682,-141.60582,-1.65204,0.019887,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0
5,83.333336,Sedan,4.93,1.86,1.48,-163.346359,-1.736052,0.028972,3e-06,0.0,0.0,1.7e-05,1e-06,Car,4.807965,2.239136,1.480145,-121.637573,-0.685399,0.035184,Car,4.120117,1.852546,1.42682,-141.309937,-1.646058,0.020517,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0
6,100.0,Sedan,4.93,1.86,1.48,-163.162994,-1.731169,0.028659,0.0,0.0,0.0,0.0,0.0,Car,4.807965,2.239136,1.480145,-121.335426,-0.674733,0.035386,Car,4.120117,1.852546,1.42682,-141.013947,-1.639913,0.020977,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0
7,116.666664,Sedan,4.93,1.86,1.48,-163.034988,-1.727537,0.028364,8.003792,8.000572,0.226991,500.035736,14.186966,Car,4.807965,2.239136,1.480145,-121.033211,-0.664006,0.035572,Car,4.120117,1.852546,1.42682,-140.71788,-1.633639,0.021393,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0
8,133.333328,Sedan,4.93,1.86,1.48,-162.890533,-1.723484,0.028051,8.500645,8.4973,0.238419,29.21929,0.672186,Car,4.807965,2.239136,1.480145,-120.730927,-0.653222,0.035747,Car,4.120117,1.852546,1.42682,-140.421707,-1.627244,0.021777,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0
9,150.0,Sedan,4.93,1.86,1.48,-162.73764,-1.719242,0.027737,8.997497,8.994036,0.249534,29.219738,0.653865,Car,4.807965,2.239136,1.480145,-120.428581,-0.642384,0.035911,Car,4.120117,1.852546,1.42682,-140.125443,-1.620739,0.022129,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0
10,166.666672,Sedan,4.93,1.86,1.48,-162.586258,-1.715086,0.027442,9.465152,9.461588,0.259712,29.22201,0.636126,Car,4.807965,2.239136,1.480145,-120.12616,-0.631496,0.036063,Car,4.120117,1.852546,1.42682,-139.829102,-1.614132,0.022449,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0
