Frame,Time(MS),Ego_Type,Ego_SizeX(M),Ego_SizeY(M),Ego_SizeZ(M),Ego_PosX(M),Ego_PosY(M),Ego_RotZ(R),Ego_Speed(M/S),Ego_LinearVelocityX(M/S),Ego_LinearVelocityY(M/S),Ego_LinearAccelerationX(M/S2),Ego_LinearAccelerationY(M/S2),Actor_11_Type,Actor_11_SizeX(M),Actor_11_SizeY(M),Actor_11_SizeZ(M),Actor_11_PosX(M),Actor_11_PosY(M),Actor_11_RotZ(R),Actor_12_Type,Actor_12_SizeX(M),Actor_12_SizeY(M),Actor_12_SizeZ(M),Actor_12_PosX(M),Actor_12_PosY(M),Actor_12_RotZ(R),Actor_13_Type,Actor_13_SizeX(M),Actor_13_SizeY(M),Actor_13_SizeZ(M),Actor_13_PosX(M),Actor_13_PosY(M),Actor_13_RotZ(R),Actor_14_Type,Actor_14_SizeX(M),Actor_14_SizeY(M),Actor_14_SizeZ(M),Actor_14_PosX(M),Actor_14_PosY(M),Actor_14_RotZ(R)
1,16.666666,Truck,5.53,2.69,3.17,-150.735687,-1.518859,0.044049,0.0,-0.0,0.0,-0.0,0.0,,,,,,,,,,,,,,,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0
2,33.333332,Truck,5.53,2.69,3.17,-150.735687,-1.518859,0.044049,0.0,-0.0,0.0,-0.0,0.0,,,,,,,,,,,,,,,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0
3,50.0,Truck,5.53,2.69,3.17,-150.735687,-1.518859,0.044049,0.0,-0.0,0.0,-0.0,0.0,,,,,,,,,,,,,,,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0
4,66.666664,Truck,5.53,2.69,3.17,-150.735687,-1.518859,0.044049,0.0,-0.0,0.0,-0.0,0.0,,,,,,,,,,,,,,,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0
5,83.333336,Truck,5.53,2.69,3.17,-150.735687,-1.518859,0.044049,0.0,-0.0,0.0,-0.0,0.0,,,,,,,,,,,,,,,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0
6,100.0,Truck,5.53,2.69,3.17,-150.574799,-1.512598,0.043339,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0
7,116.666664,Truck,5.53,2.69,3.17,-150.462418,-1.5078,0.042669,7.030099,7.023701,0.299873,438.981262,18.742064,,,,,,,,,,,,,,,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0
8,133.333328,Truck,5.53,2.69,3.17,-150.335587,-1.502475,0.041957,7.466919,7.460348,0.313195,25.685141,0.783636,,,,,,,,,,,,,,,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0
9,150.0,Truck,5.53,2.69,3.17,-150.20134,-1.496935,0.041245,7.90374,7.897018,0.325895,25.686487,0.747076,,,,,,,,,,,,,,,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0
10,166.666672,Truck,5.53,2.69,3.17,-150.068405,-1.491539,0.040575,8.31489,8.308046,0.337281,25.689243,0.711629,,,,,,,,,,,,,,,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0
