Frame,Time(MS),Ego_Type,Ego_SizeX(M),Ego_SizeY(M),Ego_SizeZ(M),Ego_PosX(M),Ego_PosY(M),Ego_RotZ(R),Ego_Speed(M/S),Ego_LinearVelocityX(M/S),Ego_LinearVelocityY(M/S),Ego_LinearAccelerationX(M/S2),Ego_LinearAccelerationY(M/S2),Actor_11_Type,Actor_11_SizeX(M),Actor_11_SizeY(M),Actor_11_SizeZ(M),Actor_11_PosX(M),Actor_11_PosY(M),Actor_11_RotZ(R),Actor_12_Type,Actor_12_SizeX(M),Actor_12_SizeY(M),Actor_12_SizeZ(M),Actor_12_PosX(M),Actor_12_PosY(M),Actor_12_RotZ(R),Actor_13_Type,Actor_13_SizeX(M),Actor_13_SizeY(M),Actor_13_SizeZ(M),Actor_13_PosX(M),Actor_13_PosY(M),Actor_13_RotZ(R),Actor_14_Type,Actor_14_SizeX(M),Actor_14_SizeY(M),Actor_14_SizeZ(M),Actor_14_PosX(M),Actor_14_PosY(M),Actor_14_RotZ(R)
1,16.666666,Sedan,4.93,1.86,1.48,-164.832443,9.356142,6.277286,2e-06,0.0,-0.0,5e-06,-0.0,,,,,,,,,,,,,,,Car,4.590838,2.076354,1.464345,-86.096039,2.06345,0.071145,,,,,,,
2,33.333332,Sedan,4.93,1.86,1.48,-164.832443,9.356142,6.277286,2e-06,0.0,-0.0,5e-06,-0.0,,,,,,,,,,,,,,,Car,4.590838,2.076354,1.464345,-86.096039,2.06345,0.071145,,,,,,,
3,50.0,Sedan,4.93,1.86,1.48,-164.832443,9.356142,-0.0059,2e-06,0.0,-0.0,2e-06,-0.0,Car,5.003799,2.087749,1.423941,-19.248554,7.314929,-0.010565,Car,4.435011,2.229103,1.165747,-80.781258,5.983631,-0.024868,Car,4.590838,2.076354,1.464345,-86.096039,2.06345,0.071146,Car,4.20256,2.002182,1.370535,-114.884705,9.114243,-0.018746
4,66.666664,Sedan,4.93,1.86,1.48,-164.832443,9.356142,-0.0059,4e-06,0.0,-0.0,5e-06,-0.0,Car,5.003799,2.087749,1.423941,-18.812244,7.310273,-0.010732,Car,4.435011,2.229103,1.165747,-80.32534,5.97229,-0.026079,Car,4.590838,2.076354,1.464345,-85.737236,2.089166,0.071941,Car,4.20256,2.002182,1.370535,-114.448235,9.10603,-0.018876
5,83.333336,Sedan,4.93,1.86,1.48,-164.832443,9.356142,-0.0059,3e-06,0.0,-0.0,-8e-06,0.0,Car,5.003799,2.087749,1.423941,-18.376032,7.305577,-0.010797,Car,4.435011,2.229103,1.165747,-79.869415,5.959569,-0.029288,Car,4.590838,2.076354,1.464345,-85.378387,2.115157,0.072648,Car,4.20256,2.002182,1.370535,-114.011826,9.097768,-0.018978
6,100.0,Sedan,4.93,1.86,1.48,-164.521881,9.354548,-0.005818,0.0,0.0,0.0,0.0,0.0,Car,5.003799,2.087749,1.423941,-17.939926,7.300855,-0.010857,Car,4.435011,2.229103,1.165747,-79.41349,5.945962,-0.029961,Car,4.590838,2.076354,1.464345,-85.019493,2.141391,0.073267,Car,4.20256,2.002182,1.370535,-113.575478,9.089469,-0.019052
7,116.666664,Sedan,4.93,1.86,1.48,-164.298416,9.353266,-0.005741,13.966927,13.966697,-0.080188,872.918518,-5.011733,Car,5.003799,2.087749,1.423941,-17.503927,7.29611,-0.010911,Car,4.435011,2.229103,1.165747,-78.95752,5.932626,-0.028097,Car,4.590838,2.076354,1.464345,-84.660538,2.167838,0.073827,Car,4.20256,2.002182,1.370535,-113.139191,9.081144,-0.019104
8,133.333328,Sedan,4.93,1.86,1.48,-164.048126,9.35185,-0.00566,14.722996,14.72276,-0.083325,44.474319,-0.18457,Car,5.003799,2.087749,1.423941,-17.068035,7.291342,-0.01096,Car,4.435011,2.229103,1.165747,-78.501488,5.920717,-0.023695,Car,4.590838,2.076354,1.464345,-84.301521,2.19449,0.07437,Car,4.20256,2.002182,1.370535,-112.702995,9.0728,-0.01915
9,150.0,Sedan,4.93,1.86,1.48,-163.784988,9.350382,-0.005578,15.479065,15.478824,-0.08634,44.474319,-0.177302,Car,5.003799,2.087749,1.423941,-16.632248,7.286556,-0.011004,Car,4.435011,2.229103,1.165747,-78.045364,5.911395,-0.016755,Car,4.590838,2.076354,1.464345,-83.942444,2.221339,0.07489,Car,4.20256,2.002182,1.370535,-112.266907,9.06444,-0.019187
10,166.666672,Sedan,4.93,1.86,1.48,-163.52594,9.348957,-0.005501,16.190704,16.190458,-0.089064,44.477161,-0.170257,Car,5.003799,2.087749,1.423941,-16.196568,7.281754,-0.011042,Car,4.435011,2.229103,1.165747,-77.589142,5.905815,-0.007317,Car,4.590838,2.076354,1.464345,-83.583305,2.248376,0.075388,Car,4.20256,2.002182,1.370535,-111.83091,9.056067,-0.019216
11,183.333328,Sedan,4.93,1.86,1.48,-163.237854,9.347396,-0.005419,16.94677,16.946522,-0.091838,44.474319,-0.163191,Car,5.003799,2.087749,1.423941,-15.761002,7.276936,-0.011079,Car,4.435011,2.229103,1.165747,-77.132896,5.904595,0.001582,Car,4.590838,2.076354,1.464345,-83.224106,2.275593,0.075862,Car,4.20256,2.002182,1.370535,-111.395012,9.047684,-0.019237
