Frame,Time(MS),Ego_Type,Ego_SizeX(M),Ego_SizeY(M),Ego_SizeZ(M),Ego_PosX(M),Ego_PosY(M),Ego_RotZ(R),Ego_Speed(M/S),Ego_LinearVelocityX(M/S),Ego_LinearVelocityY(M/S),Ego_LinearAccelerationX(M/S2),Ego_LinearAccelerationY(M/S2),Actor_11_Type,Actor_11_SizeX(M),Actor_11_SizeY(M),Actor_11_SizeZ(M),Actor_11_PosX(M),Actor_11_PosY(M),Actor_11_RotZ(R),Actor_12_Type,Actor_12_SizeX(M),Actor_12_SizeY(M),Actor_12_SizeZ(M),Actor_12_PosX(M),Actor_12_PosY(M),Actor_12_RotZ(R),Actor_13_Type,Actor_13_SizeX(M),Actor_13_SizeY(M),Actor_13_SizeZ(M),Actor_13_PosX(M),Actor_13_PosY(M),Actor_13_RotZ(R),Actor_14_Type,Actor_14_SizeX(M),Actor_14_SizeY(M),Actor_14_SizeZ(M),Actor_14_PosX(M),Actor_14_PosY(M),Actor_14_RotZ(R)
1,16.666666,Truck,5.53,2.69,3.17,-121.229927,-0.604026,0.013838,1.3e-05,-1e-06,-0.0,-3.2e-05,-0.0,,,,,,,,Car,4.20256,2.002182,1.370535,-158.584564,-2.828838,0.022687,,,,,,,,,,,,,,
2,33.333332,Truck,5.53,2.69,3.17,-121.229927,-0.604026,0.013838,1.3e-05,-1e-06,-0.0,-3.2e-05,-0.0,,,,,,,,Car,4.20256,2.002182,1.370535,-158.584564,-2.828838,0.022687,,,,,,,,,,,,,,
3,50.0,Truck,5.53,2.69,3.17,-121.229935,-0.604026,0.013838,0.0,-0.0,-0.0,2.4e-05,0.0,Car,4.807965,2.239136,1.480145,-144.828003,-2.117516,-0.01641,Car,4.20256,2.002182,1.370535,-158.584564,-2.828838,0.022667,,,,,,,,Car,4.314137,2.037841,1.395466,-157.051788,6.491501,-0.066882
4,66.666664,Truck,5.53,2.69,3.17,-121.229935,-0.604026,0.013838,1.2e-05,-1e-06,-0.0,-2.6e-05,-0.0,Car,4.807965,2.239136,1.480145,-144.716156,-2.119356,-0.016468,Car,4.20256,2.002182,1.370535,-158.497116,-2.826926,0.021106,,,,,,,,Car,4.314137,2.037841,1.395466,-156.88826,6.480538,-0.066967
5,83.333336,Truck,5.53,2.69,3.17,-121.229935,-0.604026,0.013838,4e-06,-0.0,0.0,3e-05,0.0,Car,4.807965,2.239136,1.480145,-144.599594,-2.12127,-0.016346,Car,4.20256,2.002182,1.370535,-158.405228,-2.825048,0.019813,,,,,,,,Car,4.314137,2.037841,1.395466,-156.717163,6.469072,-0.066819
6,100.0,Truck,5.53,2.69,3.17,-121.073524,-0.600071,0.015443,0.0,0.0,0.0,0.0,0.0,Car,4.807965,2.239136,1.480145,-144.478317,-2.123235,-0.016023,Car,4.20256,2.002182,1.370535,-158.308884,-2.823189,0.018839,,,,,,,,Car,4.314137,2.037841,1.395466,-156.538498,6.457149,-0.066407
7,116.666664,Truck,5.53,2.69,3.17,-120.961685,-0.598174,0.016958,6.990781,6.989776,0.118545,436.860962,7.40905,Car,4.807965,2.239136,1.480145,-144.352341,-2.125222,-0.015475,Car,4.20256,2.002182,1.370535,-158.208084,-2.821324,0.018238,,,,,,,,Car,4.314137,2.037841,1.395466,-156.352249,6.444824,-0.065696
8,133.333328,Truck,5.53,2.69,3.17,-120.83622,-0.595844,0.018567,7.381449,7.380177,0.137047,22.964756,1.088369,Car,4.807965,2.239136,1.480145,-144.221664,-2.127195,-0.014677,Car,4.20256,2.002182,1.370535,-158.102844,-2.819418,0.018068,,,,,,,,Car,4.314137,2.037841,1.395466,-156.158417,6.432169,-0.064652
9,150.0,Truck,5.53,2.69,3.17,-120.704124,-0.593179,0.020177,7.772117,7.770535,0.156806,22.962233,1.162303,Car,4.807965,2.239136,1.480145,-144.086258,-2.129112,-0.013605,Car,4.20256,2.002182,1.370535,-157.993164,-2.817423,0.018386,,,,,,,,Car,4.314137,2.037841,1.395466,-155.957016,6.419266,-0.063238
10,166.666672,Truck,5.53,2.69,3.17,-120.573921,-0.590354,0.021692,8.139827,8.137912,0.176552,22.961079,1.234136,Car,4.807965,2.239136,1.480145,-143.946152,-2.130925,-0.012232,Car,4.20256,2.002182,1.370535,-157.879044,-2.81528,0.019256,,,,,,,,Car,4.314137,2.037841,1.395466,-155.748001,6.406216,-0.061416
