Frame,Time(MS),Ego_Type,Ego_SizeX(M),Ego_SizeY(M),Ego_SizeZ(M),Ego_PosX(M),Ego_PosY(M),Ego_RotZ(R),Ego_Speed(M/S),Ego_LinearVelocityX(M/S),Ego_LinearVelocityY(M/S),Ego_LinearAccelerationX(M/S2),Ego_LinearAccelerationY(M/S2),Actor_11_Type,Actor_11_SizeX(M),Actor_11_SizeY(M),Actor_11_SizeZ(M),Actor_11_PosX(M),Actor_11_PosY(M),Actor_11_RotZ(R),Actor_12_Type,Actor_12_SizeX(M),Actor_12_SizeY(M),Actor_12_SizeZ(M),Actor_12_PosX(M),Actor_12_PosY(M),Actor_12_RotZ(R),Actor_13_Type,Actor_13_SizeX(M),Actor_13_SizeY(M),Actor_13_SizeZ(M),Actor_13_PosX(M),Actor_13_PosY(M),Actor_13_RotZ(R),Actor_14_Type,Actor_14_SizeX(M),Actor_14_SizeY(M),Actor_14_SizeZ(M),Actor_14_PosX(M),Actor_14_PosY(M),Actor_14_RotZ(R)
1,16.666666,Truck,5.53,2.69,3.17,-161.594727,6.714027,0.02545,0.0,0.0,0.0,3e-06,0.0,,,,,,,,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
2,33.333332,Truck,5.53,2.69,3.17,-161.594727,6.714027,0.02545,0.0,0.0,0.0,3e-06,0.0,,,,,,,,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
3,50.0,Truck,5.53,2.69,3.17,-161.594727,6.714027,0.02545,1e-06,0.0,0.0,3e-06,0.0,Car,4.835593,2.242329,1.680533,-98.386742,-0.157056,0.053324,Car,4.940668,2.133547,1.419567,-119.027153,-0.124399,0.035942,Car,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
4,66.666664,Truck,5.53,2.69,3.17,-161.594727,6.714027,0.02545,0.0,-0.0,-0.0,-9e-06,-0.0,Car,4.835593,2.242329,1.680533,-98.105515,-0.142051,0.053293,Car,4.940668,2.133547,1.419567,-118.751961,-0.114471,0.03618,Car,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
5,83.333336,Truck,5.53,2.69,3.17,-161.594727,6.714027,0.02545,2e-06,0.0,0.0,1.4e-05,0.0,Car,4.835593,2.242329,1.680533,-97.824242,-0.127049,0.053282,Car,4.940668,2.133547,1.419567,-118.476814,-0.104481,0.036394,Car,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
6,100.0,Truck,5.53,2.69,3.17,-161.594727,6.714027,0.025454,0.0,0.0,0.0,0.0,0.0,Car,4.835593,2.242329,1.680533,-97.542938,-0.112048,0.053272,Car,4.940668,2.133547,1.419567,-118.201714,-0.094439,0.036582,Car,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
7,116.666664,Truck,5.53,2.69,3.17,-161.392288,6.718881,0.023971,11.911633,11.908211,0.285504,700.482971,16.794348,Car,4.835593,2.242329,1.680533,-97.261604,-0.097048,0.053263,Car,4.940668,2.133547,1.419567,-117.926659,-0.084348,0.036754,Car,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
8,133.333328,Truck,5.53,2.69,3.17,-161.190536,6.723436,0.022575,12.612258,12.609044,0.284695,43.802082,-0.050539,Car,4.835593,2.242329,1.680533,-96.980225,-0.082048,0.053256,Car,4.940668,2.133547,1.419567,-117.651649,-0.074213,0.036921,Car,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
9,150.0,Truck,5.53,2.69,3.17,-160.963531,6.728225,0.021092,13.356626,13.353655,0.281693,43.800632,-0.176605,Car,4.835593,2.242329,1.680533,-96.698814,-0.067048,0.053249,Car,4.940668,2.133547,1.419567,-117.376678,-0.064034,0.03708,Car,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
10,166.666672,Truck,5.53,2.69,3.17,-160.723862,6.732925,0.019609,14.100995,14.098284,0.276483,43.801697,-0.306492,Car,4.835593,2.242329,1.680533,-96.417374,-0.052048,0.053244,Car,4.940668,2.133547,1.419567,-117.101746,-0.053813,0.037233,Car,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
