Frame,Time(MS),Ego_Type,Ego_SizeX(M),Ego_SizeY(M),Ego_SizeZ(M),Ego_PosX(M),Ego_PosY(M),Ego_RotZ(R),Ego_Speed(M/S),Ego_LinearVelocityX(M/S),Ego_LinearVelocityY(M/S),Ego_LinearAccelerationX(M/S2),Ego_LinearAccelerationY(M/S2),Actor_11_Type,Actor_11_SizeX(M),Actor_11_SizeY(M),Actor_11_SizeZ(M),Actor_11_PosX(M),Actor_11_PosY(M),Actor_11_RotZ(R),Actor_12_Type,Actor_12_SizeX(M),Actor_12_SizeY(M),Actor_12_SizeZ(M),Actor_12_PosX(M),Actor_12_PosY(M),Actor_12_RotZ(R),Actor_13_Type,Actor_13_SizeX(M),Actor_13_SizeY(M),Actor_13_SizeZ(M),Actor_13_PosX(M),Actor_13_PosY(M),Actor_13_RotZ(R),Actor_14_Type,Actor_14_SizeX(M),Actor_14_SizeY(M),Actor_14_SizeZ(M),Actor_14_PosX(M),Actor_14_PosY(M),Actor_14_RotZ(R)
1,16.666666,Sedan,4.93,1.86,1.48,-163.960846,7.953154,6.272548,2e-06,0.0,-0.0,5e-06,-0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,33.333332,Sedan,4.93,1.86,1.48,-163.960846,7.953154,6.272548,2e-06,0.0,-0.0,5e-06,-0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,50.0,Sedan,4.93,1.86,1.48,-163.960846,7.953154,-0.010638,2e-06,0.0,-0.0,1e-06,-0.0,Car,5.57548,2.385468,1.880301,-16.128809,3.732452,0.01985,Car,4.365002,2.123602,1.659208,-66.53392,6.407959,0.004472,Car,4.314137,2.037841,1.395466,-121.148941,6.11195,0.006011,Car,4.572554,2.229681,1.414193,-97.961998,6.027719,0.005833
4,66.666664,Sedan,4.93,1.86,1.48,-163.960846,7.953154,-0.010638,2e-06,-0.0,0.0,-1.6e-05,0.0,Car,5.57548,2.385468,1.880301,-15.813607,3.73866,0.019546,Car,4.365002,2.123602,1.659208,-66.191734,6.409441,0.004196,Car,4.314137,2.037841,1.395466,-120.688461,6.114682,0.005885,Car,4.572554,2.229681,1.414193,-97.548035,6.030124,0.005789
5,83.333336,Sedan,4.93,1.86,1.48,-163.960846,7.953154,-0.010638,4e-06,-0.0,0.0,3e-06,-0.0,Car,5.57548,2.385468,1.880301,-15.49839,3.744783,0.01931,Car,4.365002,2.123602,1.659208,-65.849876,6.410836,0.003974,Car,4.314137,2.037841,1.395466,-120.228447,6.11738,0.005848,Car,4.572554,2.229681,1.414193,-97.134651,6.032509,0.005747
6,100.0,Sedan,4.93,1.86,1.48,-163.685333,7.949313,-0.011087,0.0,0.0,0.0,0.0,0.0,Car,5.57548,2.385468,1.880301,-15.183156,3.750843,0.019137,Car,4.365002,2.123602,1.659208,-65.508339,6.412163,0.003804,Car,4.314137,2.037841,1.395466,-119.768906,6.12006,0.005815,Car,4.572554,2.229681,1.414193,-96.72184,6.034873,0.005707
7,116.666664,Sedan,4.93,1.86,1.48,-163.488617,7.947048,-0.011511,12.295376,12.294561,-0.141534,768.410034,-8.845857,Car,5.57548,2.385468,1.880301,-14.867908,3.756851,0.01898,Car,4.365002,2.123602,1.659208,-65.167091,6.413434,0.003646,Car,4.314137,2.037841,1.395466,-119.309845,6.122723,0.005786,Car,4.572554,2.229681,1.414193,-96.309601,6.037217,0.005669
8,133.333328,Sedan,4.93,1.86,1.48,-163.267838,7.944407,-0.011962,12.987556,12.986627,-0.155354,40.709717,-0.812986,Car,5.57548,2.385468,1.880301,-14.552645,3.762813,0.018835,Car,4.365002,2.123602,1.659208,-64.826118,6.414651,0.003498,Car,4.314137,2.037841,1.395466,-118.85125,6.125371,0.005762,Car,4.572554,2.229681,1.414193,-95.897942,6.039544,0.005633
9,150.0,Sedan,4.93,1.86,1.48,-163.035294,7.94152,-0.012413,13.679735,13.678681,-0.169799,40.709099,-0.849683,Car,5.57548,2.385468,1.880301,-14.237368,3.76873,0.018702,Car,4.365002,2.123602,1.659208,-64.48542,6.41582,0.00336,Car,4.314137,2.037841,1.395466,-118.393135,6.128006,0.005742,Car,4.572554,2.229681,1.414193,-95.486839,6.041852,0.005599
10,166.666672,Sedan,4.93,1.86,1.48,-162.806015,7.938577,-0.012837,14.331239,14.330058,-0.183965,40.711044,-0.885355,Car,5.57548,2.385468,1.880301,-13.922075,3.774608,0.018581,Car,4.365002,2.123602,1.659208,-64.144997,6.416941,0.003232,Car,4.314137,2.037841,1.395466,-117.935501,6.13063,0.005727,Car,4.572554,2.229681,1.414193,-95.076271,6.044145,0.005567
11,183.333328,Sedan,4.93,1.86,1.48,-162.550644,7.935183,-0.013288,15.023417,15.022092,-0.19962,40.707867,-0.920919,Car,5.57548,2.385468,1.880301,-13.60677,3.78045,0.018471,Car,4.365002,2.123602,1.659208,-63.804848,6.41802,0.003113,Car,4.314137,2.037841,1.395466,-117.478355,6.133245,0.005714,Car,4.572554,2.229681,1.414193,-94.666229,6.046422,0.005538
