Frame,Time(MS),Ego_Type,Ego_SizeX(M),Ego_SizeY(M),Ego_SizeZ(M),Ego_PosX(M),Ego_PosY(M),Ego_RotZ(R),Ego_Speed(M/S),Ego_LinearVelocityX(M/S),Ego_LinearVelocityY(M/S),Ego_LinearAccelerationX(M/S2),Ego_LinearAccelerationY(M/S2),Actor_11_Type,Actor_11_SizeX(M),Actor_11_SizeY(M),Actor_11_SizeZ(M),Actor_11_PosX(M),Actor_11_PosY(M),Actor_11_RotZ(R),Actor_12_Type,Actor_12_SizeX(M),Actor_12_SizeY(M),Actor_12_SizeZ(M),Actor_12_PosX(M),Actor_12_PosY(M),Actor_12_RotZ(R),Actor_13_Type,Actor_13_SizeX(M),Actor_13_SizeY(M),Actor_13_SizeZ(M),Actor_13_PosX(M),Actor_13_PosY(M),Actor_13_RotZ(R),Actor_14_Type,Actor_14_SizeX(M),Actor_14_SizeY(M),Actor_14_SizeZ(M),Actor_14_PosX(M),Actor_14_PosY(M),Actor_14_RotZ(R)
1,16.666666,Sedan,4.93,1.86,1.48,-150.511826,-1.903337,0.028212,2e-06,0.0,0.0,4e-06,0.0,,,,,,,,,,,,,,,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0
2,33.333332,Sedan,4.93,1.86,1.48,-150.511826,-1.903337,0.028212,2e-06,0.0,0.0,4e-06,0.0,,,,,,,,,,,,,,,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0
3,50.0,Sedan,4.93,1.86,1.48,-150.511826,-1.903337,0.028213,3e-06,-0.0,-0.0,-1.7e-05,-0.0,,,,,,,,,,,,,,,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0
4,66.666664,Sedan,4.93,1.86,1.48,-150.511826,-1.903337,0.028213,2e-06,-0.0,-0.0,7e-06,0.0,,,,,,,,,,,,,,,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0
5,83.333336,Sedan,4.93,1.86,1.48,-150.511826,-1.903337,0.028213,3e-06,0.0,0.0,1.1e-05,0.0,,,,,,,,,,,,,,,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0
6,100.0,Sedan,4.93,1.86,1.48,-150.303558,-1.897456,0.028204,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0
7,116.666664,Sedan,4.93,1.86,1.48,-150.114182,-1.892115,0.028195,11.840742,11.836036,0.333811,739.752197,20.863205,,,,,,,,,,,,,,,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0
8,133.333328,Sedan,4.93,1.86,1.48,-149.911972,-1.886414,0.028187,11.899348,11.894622,0.335357,3.446242,0.090941,,,,,,,,,,,,,,,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0
9,150.0,Sedan,4.93,1.86,1.48,-149.708771,-1.880686,0.028178,11.957955,11.953209,0.336902,3.446298,0.090881,,,,,,,,,,,,,,,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0
10,166.666672,Sedan,4.93,1.86,1.48,-149.516632,-1.875273,0.028169,12.013119,12.008352,0.338355,3.44646,0.090826,,,,,,,,,,,,,,,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0
11,183.333328,Sedan,4.93,1.86,1.48,-149.311493,-1.869494,0.02816,12.071723,12.066937,0.339898,3.446186,0.09076,,,,,,,,,,,,,,,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0
12,200.0,Sedan,4.93,1.86,1.48,-149.105362,-1.86369,0.028151,12.13033,12.125524,0.34144,3.446242,0.090699,,,,,,,,,,,,,,,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0
13,216.666672,Sedan,4.93,1.86,1.48,-148.910477,-1.858204,0.028143,12.185493,12.180667,0.342891,3.44646,0.090646,,,,,,,,,,,,,,,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0
14,233.333328,Sedan,4.93,1.86,1.48,-148.702408,-1.852348,0.028134,12.244099,12.239253,0.34443,3.446242,0.09058,,,,,,,,,,,,,,,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0
15,250.0,Sedan,4.93,1.86,1.48,-148.493347,-1.846467,0.028125,12.302705,12.297839,0.345969,3.446242,0.090517,,,,,,,,,,,,,,,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0
16,266.666656,Sedan,4.93,1.86,1.48,-148.2957,-1.840908,0.028117,12.357867,12.352983,0.347417,3.44646,0.090465,,,,,,,,,,,,,,,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0
17,283.333344,Sedan,4.93,1.86,1.48,-148.084702,-1.834976,0.028108,12.416473,12.41157,0.348953,3.446298,0.090399,,,,,,,,,,,,,,,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0
18,300.0,Sedan,4.93,1.86,1.48,-147.872711,-1.829018,0.028099,12.47508,12.470156,0.350489,3.446242,0.090336,,,,,,,,,,,,,,,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0
19,316.666656,Sedan,4.93,1.86,1.48,-147.672302,-1.823387,0.02809,12.530244,12.5253,0.351934,3.446519,0.090284,,,,,,,,,,,,,,,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0
20,333.333344,Sedan,4.93,1.86,1.48,-147.458374,-1.817378,0.028082,12.588849,12.583886,0.353467,3.446242,0.090217,,,,,,,,,,,,,,,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0
21,350.0,Sedan,4.93,1.86,1.48,-147.243454,-1.811343,0.028073,12.647455,12.642472,0.355,3.446242,0.090156,,,,,,,,,,,,,,,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0
22,366.666656,Sedan,4.93,1.86,1.48,-147.040298,-1.80564,0.028064,12.702618,12.697616,0.356442,3.44646,0.090102,,,,,,,,,,,,,,,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0
23,383.333344,Sedan,4.93,1.86,1.48,-146.823441,-1.799554,0.028054,12.761224,12.756203,0.357956,3.446298,0.089049,,,,,,,,,,,,,,,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0
24,400.0,Sedan,4.93,1.86,1.48,-146.605591,-1.79346,0.02797,12.819831,12.814816,0.358529,3.447869,0.033719,,,,,,,,,,,,,,,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0
25,416.666656,Sedan,4.93,1.86,1.48,-146.399673,-1.787715,0.027892,12.874992,12.869985,0.359059,3.448009,0.033159,,,,,,,,,,,,,,,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0
26,433.333344,Sedan,4.93,1.86,1.48,-146.179886,-1.781601,0.027808,12.933599,12.928599,0.359614,3.447925,0.032602,,,,,,,,,,,,,,,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0
27,450.0,Sedan,4.93,1.86,1.48,-145.959106,-1.775478,0.027725,12.992207,12.987213,0.360158,3.447869,0.032022,,,,,,,,,,,,,,,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0
28,466.666656,Sedan,4.93,1.86,1.48,-145.750427,-1.769708,0.027646,13.047368,13.042382,0.360661,3.448069,0.031468,,,,,,,,,,,,,,,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0
29,483.333344,Sedan,4.93,1.86,1.48,-145.52771,-1.763568,0.027562,13.105974,13.100996,0.361187,3.447869,0.030905,,,,,,,,,,,,,,,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0
30,500.0,Sedan,4.93,1.86,1.48,-145.304001,-1.757419,0.027479,13.16458,13.159611,0.361702,3.447925,0.030328,,,,,,,,,,,,,,,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0
31,516.666687,Sedan,4.93,1.86,1.48,-145.09256,-1.751624,0.0274,13.219744,13.214781,0.362179,3.448128,0.029773,,,,,,,,,,,,,,,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0
32,533.333313,Sedan,4.93,1.86,1.48,-144.866913,-1.745458,0.027317,13.278349,13.273396,0.362675,3.447925,0.02921,,,,,,,,,,,,,,,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0
33,550.0,Sedan,4.93,1.86,1.48,-144.640274,-1.739285,0.027233,13.336955,13.332009,0.363162,3.447869,0.028635,,,,,,,,,,,,,,,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0
34,566.666687,Sedan,4.93,1.86,1.48,-144.426086,-1.733467,0.027154,13.392118,13.38718,0.363611,3.448188,0.028078,,,,,,,,,,,,,,,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0
35,583.333313,Sedan,4.93,1.86,1.48,-144.19751,-1.727278,0.027071,13.450723,13.445795,0.364079,3.447925,0.027516,,,,,,,,,,,,,,,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0
36,600.0,Sedan,4.93,1.86,1.48,-143.967941,-1.72108,0.026987,13.50933,13.504411,0.364537,3.447981,0.026941,,,,,,,,,,,,,,,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0
37,616.666687,Sedan,4.93,1.86,1.48,-143.750992,-1.715241,0.026909,13.564492,13.559582,0.364959,3.448188,0.026383,Car,4.940668,2.133547,1.419567,-157.855087,-2.025617,0.058972,,,,,,,,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0
38,633.333313,Sedan,4.93,1.86,1.48,-143.519485,-1.709029,0.026825,13.623098,13.618197,0.365398,3.447981,0.025823,Car,4.940668,2.133547,1.419567,-157.675812,-2.015135,0.057838,,,,,,,,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0
39,650.0,Sedan,4.93,1.86,1.48,-143.286972,-1.70281,0.026742,13.681705,13.676814,0.365827,3.448037,0.025248,Car,4.940668,2.133547,1.419567,-157.494843,-2.004758,0.056725,,,,,,,,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0
40,666.666687,Sedan,4.93,1.86,1.48,-143.067261,-1.696951,0.026663,13.736868,13.731985,0.366222,3.448188,0.024689,Car,4.940668,2.133547,1.419567,-157.31218,-1.994486,0.055634,,,,,,,,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0
41,683.333313,Sedan,4.93,1.86,1.48,-142.832825,-1.690717,0.026585,13.795123,13.790248,0.3667,3.427225,0.028072,Car,4.940668,2.133547,1.419567,-157.127838,-1.984319,0.054567,,,,,,,,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0
42,700.0,Sedan,4.93,1.86,1.48,-142.597565,-1.684444,0.026659,13.843748,13.838829,0.369011,2.857713,0.135932,Car,4.940668,2.133547,1.419567,-156.941803,-1.974255,0.053524,,,,,,,,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0
43,716.666687,Sedan,4.93,1.86,1.48,-142.375412,-1.678504,0.026728,13.889517,13.884556,0.371192,2.857923,0.136351,Car,4.940668,2.133547,1.419567,-156.754089,-1.964295,0.052506,,,,,,,,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0
44,733.333313,Sedan,4.93,1.86,1.48,-142.13855,-1.672155,0.026801,13.938143,13.933137,0.373517,2.857713,0.136749,Car,4.940668,2.133547,1.419567,-156.564682,-1.954435,0.051515,,,,,,,,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0
45,750.0,Sedan,4.93,1.86,1.48,-141.900864,-1.665765,0.026875,13.986769,13.981718,0.375849,2.857713,0.137171,Car,4.940668,2.133547,1.419567,-156.373596,-1.944676,0.05055,,,,,,,,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0
46,766.666687,Sedan,4.93,1.86,1.48,-141.676422,-1.659716,0.026944,14.032537,14.027444,0.37805,2.857864,0.137588,Car,4.940668,2.133547,1.419567,-156.180817,-1.935014,0.049613,,,,,,,,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0
47,783.333313,Sedan,4.93,1.86,1.48,-141.437134,-1.65325,0.027018,14.081163,14.076024,0.380396,2.857657,0.137986,Car,4.940668,2.133547,1.419567,-155.986359,-1.925447,0.048706,,,,,,,,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0
48,800.0,Sedan,4.93,1.86,1.48,-141.197021,-1.646743,0.027091,14.129789,14.124604,0.382749,2.857657,0.138407,Car,4.940668,2.133547,1.419567,-155.790222,-1.915973,0.047828,,,,,,,,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0
49,816.666687,Sedan,4.93,1.86,1.48,-140.970291,-1.640584,0.027161,14.175558,14.17033,0.38497,2.857864,0.138827,Car,4.940668,2.133547,1.419567,-155.592377,-1.906588,0.046981,,,,,,,,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0
50,833.333313,Sedan,4.93,1.86,1.48,-140.728577,-1.633999,0.027234,14.224184,14.218909,0.387337,2.857601,0.139224,Car,4.940668,2.133547,1.419567,-155.392868,-1.89729,0.046166,,,,,,,,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0
51,850.0,Sedan,4.93,1.86,1.48,-140.486023,-1.627374,0.027308,14.27281,14.267488,0.389711,2.857601,0.139645,Car,4.940668,2.133547,1.419567,-155.191666,-1.888075,0.045384,,,,,,,,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0
52,866.666687,Sedan,4.93,1.86,1.48,-140.257019,-1.621102,0.027377,14.318579,14.313213,0.391952,2.857804,0.140062,Car,4.940668,2.133547,1.419567,-154.988785,-1.878937,0.044635,,,,,,,,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0
53,883.333313,Sedan,4.93,1.86,1.48,-140.012863,-1.614399,0.027451,14.367205,14.361792,0.39434,2.857545,0.140462,Car,4.940668,2.133547,1.419567,-154.78421,-1.869874,0.043922,,,,,,,,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0
54,900.0,Sedan,4.93,1.86,1.48,-139.767883,-1.607654,0.027524,14.415832,14.410372,0.396735,2.857657,0.140884,Car,4.940668,2.133547,1.419567,-154.577957,-1.86088,0.043244,,,,,,,,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0
55,916.666687,Sedan,4.93,1.86,1.48,-139.536591,-1.60127,0.027594,14.461599,14.456094,0.398996,2.857625,0.141298,Car,4.940668,2.133547,1.419567,-154.370026,-1.85195,0.042603,Car,4.807965,2.239136,1.480145,-163.343582,9.564353,-0.017159,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0
56,933.333313,Sedan,4.93,1.86,1.48,-139.290009,-1.594446,0.027667,14.510226,14.504673,0.401404,2.857601,0.1417,Car,4.940668,2.133547,1.419567,-154.1604,-1.843078,0.042,Car,4.807965,2.239136,1.480145,-163.109085,9.560328,-0.017174,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0
