Frame,Time(MS),Ego_Type,Ego_SizeX(M),Ego_SizeY(M),Ego_SizeZ(M),Ego_PosX(M),Ego_PosY(M),Ego_RotZ(R),Ego_Speed(M/S),Ego_LinearVelocityX(M/S),Ego_LinearVelocityY(M/S),Ego_LinearAccelerationX(M/S2),Ego_LinearAccelerationY(M/S2),Actor_11_Type,Actor_11_SizeX(M),Actor_11_SizeY(M),Actor_11_SizeZ(M),Actor_11_PosX(M),Actor_11_PosY(M),Actor_11_RotZ(R),Actor_12_Type,Actor_12_SizeX(M),Actor_12_SizeY(M),Actor_12_SizeZ(M),Actor_12_PosX(M),Actor_12_PosY(M),Actor_12_RotZ(R),Actor_13_Type,Actor_13_SizeX(M),Actor_13_SizeY(M),Actor_13_SizeZ(M),Actor_13_PosX(M),Actor_13_PosY(M),Actor_13_RotZ(R),Actor_14_Type,Actor_14_SizeX(M),Actor_14_SizeY(M),Actor_14_SizeZ(M),Actor_14_PosX(M),Actor_14_PosY(M),Actor_14_RotZ(R)
1,16.666666,Truck,5.53,2.69,3.17,-163.705276,5.778705,6.263309,1.3e-05,-0.0,0.0,-3e-05,1e-06,,,,,,,,,,,,,,,,,,,,,,Car,4.696468,2.125373,1.335511,-136.123505,-1.472403,0.029235
2,33.333332,Truck,5.53,2.69,3.17,-163.705276,5.778705,6.263309,1.3e-05,-0.0,0.0,-3e-05,1e-06,,,,,,,,,,,,,,,,,,,,,,Car,4.696468,2.125373,1.335511,-136.123505,-1.472403,0.029235
3,50.0,Truck,5.53,2.69,3.17,-163.705276,5.778705,-0.019877,0.0,-0.0,0.0,2.6e-05,-1e-06,Car,4.807965,2.239136,1.480145,-117.654541,-0.810184,0.037466,Car,4.222917,2.076631,1.844059,-105.781181,-0.311507,0.047331,,,,,,,,Car,4.696468,2.125373,1.335511,-136.123505,-1.472403,0.029237
4,66.666664,Truck,5.53,2.69,3.17,-163.705276,5.778705,-0.019877,1.2e-05,-0.0,0.0,-2.4e-05,0.0,Car,4.807965,2.239136,1.480145,-117.440742,-0.802141,0.037733,Car,4.222917,2.076631,1.844059,-105.562737,-0.301146,0.047458,,,,,,,,Car,4.696468,2.125373,1.335511,-135.932281,-1.46663,0.030731
5,83.333336,Truck,5.53,2.69,3.17,-163.705276,5.778705,-0.019878,0.0,0.0,0.0,0.0,0.0,Car,4.807965,2.239136,1.480145,-117.226761,-0.794035,0.037989,Car,4.222917,2.076631,1.844059,-105.34417,-0.290752,0.047578,,,,,,,,Car,4.696468,2.125373,1.335511,-135.740967,-1.4607,0.031234
6,100.0,Truck,5.53,2.69,3.17,-163.505203,5.774921,-0.018907,11.771488,11.769384,-0.222549,692.316711,-13.091108,Car,4.807965,2.239136,1.480145,-117.012589,-0.785869,0.038234,Car,4.222917,2.076631,1.844059,-105.125488,-0.280327,0.047692,,,,,,,,Car,4.696468,2.125373,1.335511,-135.549576,-1.454676,0.03169
7,116.666664,Truck,5.53,2.69,3.17,-163.305618,5.77133,-0.017992,12.476418,12.474399,-0.224469,44.063389,-0.119993,Car,4.807965,2.239136,1.480145,-116.798233,-0.777644,0.038469,Car,4.222917,2.076631,1.844059,-104.906693,-0.269873,0.047798,,,,,,,,Car,4.696468,2.125373,1.335511,-135.358078,-1.448565,0.032097
8,133.333328,Truck,5.53,2.69,3.17,-163.080826,5.767503,-0.017021,13.225361,13.223445,-0.225096,44.061546,-0.036895,Car,4.807965,2.239136,1.480145,-116.583702,-0.769362,0.038696,Car,4.222917,2.076631,1.844059,-104.687782,-0.25939,0.0479,,,,,,,,Car,4.696468,2.125373,1.335511,-135.166489,-1.442379,0.032456
9,150.0,Truck,5.53,2.69,3.17,-162.843292,5.76369,-0.016049,13.974303,13.972504,-0.224268,44.062275,0.04871,Car,4.807965,2.239136,1.480145,-116.368973,-0.761025,0.03892,Car,4.222917,2.076631,1.844059,-104.468765,-0.24888,0.047999,,,,,,,,Car,4.696468,2.125373,1.335511,-134.974808,-1.436125,0.032767
10,166.666672,Truck,5.53,2.69,3.17,-162.608444,5.760136,-0.015135,14.679234,14.677552,-0.222159,44.065533,0.131809,Car,4.807965,2.239136,1.480145,-116.154053,-0.752633,0.039138,Car,4.222917,2.076631,1.844059,-104.249641,-0.238344,0.048094,,,,,,,,Car,4.696468,2.125373,1.335511,-134.78302,-1.429812,0.033029
11,183.333328,Truck,5.53,2.69,3.17,-162.346191,5.756422,-0.014163,15.428176,15.426629,-0.218506,44.063343,0.214893,Car,4.807965,2.239136,1.480145,-115.93895,-0.744187,0.039351,Car,4.222917,2.076631,1.844059,-104.030411,-0.227782,0.048185,,,,,,,,Car,4.696468,2.125373,1.335511,-134.591141,-1.42345,0.033272
12,200.0,Truck,5.53,2.69,3.17,-162.071198,5.752794,-0.013192,16.177118,16.175711,-0.213397,44.063622,0.300503,Car,4.807965,2.239136,1.480145,-115.723656,-0.735688,0.039558,Car,4.222917,2.076631,1.844059,-103.811089,-0.217196,0.048273,,,,,,,,Car,4.696468,2.125373,1.335511,-134.399155,-1.417035,0.033526
13,216.666672,Truck,5.53,2.69,3.17,-161.801102,5.749478,-0.012277,16.88205,16.880777,-0.207259,44.066666,0.38362,Car,4.807965,2.239136,1.480145,-115.508171,-0.727137,0.03976,Car,4.222917,2.076631,1.844059,-103.591652,-0.206586,0.048357,,,,,,,,Car,4.696468,2.125373,1.335511,-134.207062,-1.410567,0.033792
14,233.333328,Truck,5.53,2.69,3.17,-161.501389,5.746089,-0.011306,17.630991,17.629864,-0.199326,44.063904,0.466693,Car,4.807965,2.239136,1.480145,-115.292488,-0.718536,0.039957,Car,4.222917,2.076631,1.844059,-103.372116,-0.195952,0.048438,,,,,,,,Car,4.696468,2.125373,1.335511,-134.014862,-1.404043,0.03407
15,250.0,Truck,5.53,2.69,3.17,-161.18895,5.74286,-0.010334,18.379934,18.378952,-0.189936,44.064014,0.552302,Car,4.807965,2.239136,1.480145,-115.076622,-0.709884,0.040157,Car,4.222917,2.076631,1.844059,-103.152481,-0.185296,0.048519,,,,,,,,Car,4.696468,2.125373,1.335511,-133.822556,-1.397461,0.034359
16,266.666656,Truck,5.53,2.69,3.17,-160.883606,5.739984,-0.00942,19.084864,19.084017,-0.179769,44.066547,0.635439,Car,4.807965,2.239136,1.480145,-114.860558,-0.701182,0.040359,Car,4.222917,2.076631,1.844059,-102.932762,-0.174618,0.0486,,,,,,,,Car,4.696468,2.125373,1.335511,-133.630142,-1.390818,0.03466
17,283.333344,Truck,5.53,2.69,3.17,-160.546448,5.737135,-0.008448,19.833807,19.833099,-0.167555,44.063679,0.718495,Car,4.807965,2.239136,1.480145,-114.644302,-0.692427,0.040563,Car,4.222917,2.076631,1.844059,-102.712944,-0.163918,0.048681,,,,,,,,Car,4.696468,2.125373,1.335511,-133.437607,-1.384114,0.034955
18,300.0,Truck,5.53,2.69,3.17,-160.196548,5.734519,-0.007476,20.582748,20.582174,-0.153885,44.063229,0.804106,Car,4.807965,2.239136,1.480145,-114.427856,-0.68362,0.04077,Car,4.222917,2.076631,1.844059,-102.493042,-0.153196,0.048762,,,,,,,,Car,4.696468,2.125373,1.335511,-133.244965,-1.377349,0.035244
19,316.666656,Truck,5.53,2.69,3.17,-159.855957,5.732285,-0.006562,21.28768,21.287222,-0.139689,44.065472,0.887258,Car,4.807965,2.239136,1.480145,-114.21122,-0.67476,0.040979,Car,4.222917,2.076631,1.844059,-102.273041,-0.142451,0.048843,,,,,,,,Car,4.696468,2.125373,1.335511,-133.052185,-1.370525,0.035528
20,333.333344,Truck,5.53,2.69,3.17,-159.481339,5.73019,-0.00559,22.036621,22.036278,-0.123194,44.062107,0.970298,Car,4.807965,2.239136,1.480145,-113.994385,-0.665847,0.04119,Car,4.222917,2.076631,1.844059,-102.052956,-0.131683,0.048924,,,,,,,,Car,4.696468,2.125373,1.335511,-132.859299,-1.363642,0.035806
21,350.0,Truck,5.53,2.69,3.17,-159.093994,5.728401,-0.004619,22.785564,22.785322,-0.105243,44.061436,1.05591,Car,4.807965,2.239136,1.480145,-113.777367,-0.65688,0.041401,Car,4.222917,2.076631,1.844059,-101.832779,-0.120894,0.049004,,,,,,,,Car,4.696468,2.125373,1.335511,-132.666275,-1.356702,0.036079
22,366.666656,Truck,5.53,2.69,3.17,-158.718155,5.727009,-0.003704,23.490496,23.490334,-0.087018,44.06321,1.139074,Car,4.807965,2.239136,1.480145,-113.56015,-0.647859,0.041612,Car,4.222917,2.076631,1.844059,-101.612526,-0.110083,0.049084,,,,,,,,Car,4.696468,2.125373,1.335511,-132.473145,-1.349705,0.036346
23,383.333344,Truck,5.53,2.69,3.17,-158.30629,5.725881,-0.002738,24.227209,24.227119,-0.066344,43.340343,1.216124,Car,4.807965,2.239136,1.480145,-113.342743,-0.638784,0.041822,Car,4.222917,2.076631,1.844059,-101.392197,-0.099251,0.049163,,,,,,,,Car,4.696468,2.125373,1.335511,-132.279877,-1.342651,0.036613
24,400.0,Truck,5.53,2.69,3.17,-157.893494,5.725021,-0.002083,24.28261,24.282557,-0.050579,3.261005,0.927389,Car,4.807965,2.239136,1.480145,-113.125145,-0.629655,0.042033,Car,4.222917,2.076631,1.844059,-101.171783,-0.088398,0.049241,,,,,,,,Car,4.696468,2.125373,1.335511,-132.086487,-1.335541,0.036877
25,416.666656,Truck,5.53,2.69,3.17,-157.504135,5.724451,-0.001466,24.334753,24.334726,-0.035673,3.260612,0.931594,Car,4.807965,2.239136,1.480145,-112.907356,-0.620473,0.042243,Car,4.222917,2.076631,1.844059,-100.951294,-0.077523,0.049318,,,,,,,,Car,4.696468,2.125373,1.335511,-131.892944,-1.328376,0.037139
26,433.333344,Truck,5.53,2.69,3.17,-157.089508,5.724114,-0.00081,24.390152,24.390144,-0.019766,3.259883,0.935685,Car,4.807965,2.239136,1.480145,-112.689384,-0.611236,0.042454,Car,4.222917,2.076631,1.844059,-100.730721,-0.066628,0.049395,,,,,,,,Car,4.696468,2.125373,1.335511,-131.69928,-1.321155,0.037398
27,450.0,Truck,5.53,2.69,3.17,-156.673935,5.72405,-0.000155,24.445551,24.445551,-0.003787,3.25921,0.939958,Car,4.807965,2.239136,1.480145,-112.471214,-0.601946,0.042665,Car,4.222917,2.076631,1.844059,-100.510086,-0.055712,0.049472,,,,,,,,Car,4.696468,2.125373,1.335511,-131.505478,-1.313879,0.037653
28,466.666656,Truck,5.53,2.69,3.17,-156.281967,5.724231,0.000462,24.497694,24.497692,0.011319,3.258824,0.944162,Car,4.807965,2.239136,1.480145,-112.252861,-0.592601,0.042876,Car,4.222917,2.076631,1.844059,-100.289375,-0.044776,0.049548,,,,,,,,Car,4.696468,2.125373,1.335511,-131.311539,-1.306548,0.037906
29,483.333344,Truck,5.53,2.69,3.17,-155.864563,5.724698,0.001118,24.553093,24.553078,0.02744,3.257976,0.948251,Car,4.807965,2.239136,1.480145,-112.034325,-0.583202,0.043087,Car,4.222917,2.076631,1.844059,-100.068596,-0.033819,0.049624,,,,,,,,Car,4.696468,2.125373,1.335511,-131.117447,-1.299163,0.038157
30,500.0,Truck,5.53,2.69,3.17,-155.446213,5.72544,0.001773,24.608492,24.608454,0.043633,3.257415,0.952523,Car,4.807965,2.239136,1.480145,-111.815598,-0.573749,0.043298,Car,4.222917,2.076631,1.844059,-99.847748,-0.022843,0.049699,,,,,,,,Car,4.696468,2.125373,1.335511,-130.923218,-1.291724,0.038405
31,516.666687,Truck,5.53,2.69,3.17,-155.051651,5.726383,0.00239,24.660635,24.660564,0.05894,3.256917,0.956727,Car,4.807965,2.239136,1.480145,-111.596687,-0.564241,0.043509,Car,4.222917,2.076631,1.844059,-99.626831,-0.011846,0.049774,,,,,,,,Car,4.696468,2.125373,1.335511,-130.728836,-1.284231,0.038649
