Frame,Time(MS),Ego_Type,Ego_SizeX(M),Ego_SizeY(M),Ego_SizeZ(M),Ego_PosX(M),Ego_PosY(M),Ego_RotZ(R),Ego_Speed(M/S),Ego_LinearVelocityX(M/S),Ego_LinearVelocityY(M/S),Ego_LinearAccelerationX(M/S2),Ego_LinearAccelerationY(M/S2),Actor_11_Type,Actor_11_SizeX(M),Actor_11_SizeY(M),Actor_11_SizeZ(M),Actor_11_PosX(M),Actor_11_PosY(M),Actor_11_RotZ(R),Actor_12_Type,Actor_12_SizeX(M),Actor_12_SizeY(M),Actor_12_SizeZ(M),Actor_12_PosX(M),Actor_12_PosY(M),Actor_12_RotZ(R),Actor_13_Type,Actor_13_SizeX(M),Actor_13_SizeY(M),Actor_13_SizeZ(M),Actor_13_PosX(M),Actor_13_PosY(M),Actor_13_RotZ(R),Actor_14_Type,Actor_14_SizeX(M),Actor_14_SizeY(M),Actor_14_SizeZ(M),Actor_14_PosX(M),Actor_14_PosY(M),Actor_14_RotZ(R)
1,16.666666,Truck,5.53,2.69,3.17,-160.266129,-1.954645,6.268843,1e-06,0.0,-0.0,6e-06,-0.0,,,,,,,,Car,4.835593,2.242329,1.680533,-137.526825,-0.882385,0.012011,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0
2,33.333332,Truck,5.53,2.69,3.17,-160.266129,-1.954645,6.268843,1e-06,0.0,-0.0,6e-06,-0.0,,,,,,,,Car,4.835593,2.242329,1.680533,-137.526825,-0.882385,0.012011,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0
3,50.0,Truck,5.53,2.69,3.17,-160.266129,-1.954645,-0.014343,2e-06,0.0,-0.0,6e-06,-0.0,,,,,,,,Car,4.835593,2.242329,1.680533,-137.526825,-0.882385,0.012012,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0
4,66.666664,Truck,5.53,2.69,3.17,-160.266129,-1.954645,-0.014343,3e-06,0.0,-0.0,6e-06,-0.0,,,,,,,,Car,4.835593,2.242329,1.680533,-137.268234,-0.879208,0.012549,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0
5,83.333336,Truck,5.53,2.69,3.17,-160.266129,-1.954645,-0.014347,0.0,0.0,0.0,0.0,0.0,,,,,,,,Car,4.835593,2.242329,1.680533,-137.009689,-0.875898,0.013052,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0
6,100.0,Truck,5.53,2.69,3.17,-160.147293,-1.956139,-0.01257,6.990884,6.990332,-0.08787,411.195984,-5.168819,,,,,,,,Car,4.835593,2.242329,1.680533,-136.75119,-0.872463,0.013521,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0
7,116.666664,Truck,5.53,2.69,3.17,-160.028702,-1.957432,-0.010896,7.412599,7.412158,-0.080769,26.364147,0.443836,,,,,,,,Car,4.835593,2.242329,1.680533,-136.492737,-0.86891,0.013969,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0
8,133.333328,Truck,5.53,2.69,3.17,-159.895081,-1.95865,-0.009119,7.860643,7.860316,-0.071677,26.362221,0.534768,,,,,,,,Car,4.835593,2.242329,1.680533,-136.234329,-0.865243,0.014411,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0
9,150.0,Truck,5.53,2.69,3.17,-159.75383,-1.959687,-0.007341,8.308687,8.308463,-0.060993,26.361576,0.628481,,,,,,,,Car,4.835593,2.242329,1.680533,-135.975937,-0.861463,0.014844,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0
10,166.666672,Truck,5.53,2.69,3.17,-159.614151,-1.960479,-0.005668,8.730401,8.730261,-0.049482,26.362358,0.719483,,,,,,,,Car,4.835593,2.242329,1.680533,-135.717606,-0.857573,0.015268,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0
