Frame,Time(MS),Ego_Type,Ego_SizeX(M),Ego_SizeY(M),Ego_SizeZ(M),Ego_PosX(M),Ego_PosY(M),Ego_RotZ(R),Ego_Speed(M/S),Ego_LinearVelocityX(M/S),Ego_LinearVelocityY(M/S),Ego_LinearAccelerationX(M/S2),Ego_LinearAccelerationY(M/S2),Actor_11_Type,Actor_11_SizeX(M),Actor_11_SizeY(M),Actor_11_SizeZ(M),Actor_11_PosX(M),Actor_11_PosY(M),Actor_11_RotZ(R),Actor_12_Type,Actor_12_SizeX(M),Actor_12_SizeY(M),Actor_12_SizeZ(M),Actor_12_PosX(M),Actor_12_PosY(M),Actor_12_RotZ(R),Actor_13_Type,Actor_13_SizeX(M),Actor_13_SizeY(M),Actor_13_SizeZ(M),Actor_13_PosX(M),Actor_13_PosY(M),Actor_13_RotZ(R),Actor_14_Type,Actor_14_SizeX(M),Actor_14_SizeY(M),Actor_14_SizeZ(M),Actor_14_PosX(M),Actor_14_PosY(M),Actor_14_RotZ(R)
1,16.666666,Sedan,4.93,1.86,1.48,-158.338013,8.681088,0.014569,1e-06,0.0,0.0,2e-06,0.0,,,,,,,,,,,,,,,Car,5.003799,2.087749,1.423941,-126.479691,-0.912701,0.033298,Car,0.0,0.0,0.0,0.0,0.0,0.0
2,33.333332,Sedan,4.93,1.86,1.48,-158.338013,8.681088,0.014569,1e-06,0.0,0.0,2e-06,0.0,,,,,,,,,,,,,,,Car,5.003799,2.087749,1.423941,-126.479691,-0.912701,0.033298,Car,0.0,0.0,0.0,0.0,0.0,0.0
3,50.0,Sedan,4.93,1.86,1.48,-158.338013,8.681088,0.014569,3e-06,0.0,0.0,2e-06,0.0,Car,4.120117,1.852546,1.42682,-103.489777,0.501005,0.062966,Truck,13.465333,3.068987,4.177894,-88.583588,6.490392,0.012501,Car,5.003799,2.087749,1.423941,-126.479691,-0.912701,0.0333,Car,0.0,0.0,0.0,0.0,0.0,0.0
4,66.666664,Sedan,4.93,1.86,1.48,-158.338013,8.681088,0.014569,3e-06,0.0,0.0,1e-05,0.0,Car,4.120117,1.852546,1.42682,-103.20845,0.519303,0.064851,Truck,13.465333,3.068987,4.177894,-88.304329,6.493849,0.0123,Car,5.003799,2.087749,1.423941,-126.197601,-0.903192,0.034081,Car,0.0,0.0,0.0,0.0,0.0,0.0
5,83.333336,Sedan,4.93,1.86,1.48,-158.338013,8.681088,0.014569,0.0,0.0,0.0,0.0,0.0,Car,4.120117,1.852546,1.42682,-102.92704,0.537149,0.061952,Truck,13.465333,3.068987,4.177894,-88.025032,6.497272,0.012212,Car,5.003799,2.087749,1.423941,-125.915504,-0.893476,0.034756,Car,0.0,0.0,0.0,0.0,0.0,0.0
6,100.0,Sedan,4.93,1.86,1.48,-158.159927,8.683677,0.014531,10.476694,10.475588,0.152235,616.210999,8.955009,Car,4.120117,1.852546,1.42682,-102.645439,0.554304,0.059877,Truck,13.465333,3.068987,4.177894,-87.745705,6.500671,0.012129,Car,5.003799,2.087749,1.423941,-125.6334,-0.883584,0.035325,Car,0.0,0.0,0.0,0.0,0.0,0.0
7,116.666664,Sedan,4.93,1.86,1.48,-157.982773,8.686245,0.014496,11.073353,11.072189,0.160516,37.28759,0.517544,Car,4.120117,1.852546,1.42682,-102.36367,0.571,0.058629,Truck,13.465333,3.068987,4.177894,-87.466347,6.504049,0.012051,Car,5.003799,2.087749,1.423941,-125.35128,-0.873544,0.035821,Car,0.0,0.0,0.0,0.0,0.0,0.0
8,133.333328,Sedan,4.93,1.86,1.48,-157.783768,8.689122,0.014459,11.707265,11.706041,0.169268,37.285412,0.51481,Car,4.120117,1.852546,1.42682,-102.081734,0.587469,0.058208,Truck,13.465333,3.068987,4.177894,-87.186958,6.507406,0.011978,Car,5.003799,2.087749,1.423941,-125.06913,-0.863365,0.036293,Car,0.0,0.0,0.0,0.0,0.0,0.0
9,150.0,Sedan,4.93,1.86,1.48,-157.57399,8.692147,0.014421,12.341177,12.339893,0.177972,37.285412,0.512024,Car,4.120117,1.852546,1.42682,-101.79966,0.603945,0.058616,Truck,13.465333,3.068987,4.177894,-86.907539,6.510743,0.01191,Car,5.003799,2.087749,1.423941,-124.786964,-0.853057,0.036736,Car,0.0,0.0,0.0,0.0,0.0,0.0
10,166.666672,Sedan,4.93,1.86,1.48,-157.367004,8.695126,0.014386,12.937836,12.936498,0.186122,37.287769,0.509352,Car,4.120117,1.852546,1.42682,-101.517448,0.620662,0.059834,Truck,13.465333,3.068987,4.177894,-86.628098,6.514062,0.011846,Car,5.003799,2.087749,1.423941,-124.504768,-0.842626,0.037149,Car,0.0,0.0,0.0,0.0,0.0,0.0
11,183.333328,Sedan,4.93,1.86,1.48,-157.136307,8.698436,0.014349,13.571748,13.570351,0.194734,37.285465,0.506617,Car,4.120117,1.852546,1.42682,-101.235191,0.63774,0.061053,Truck,13.465333,3.068987,4.177894,-86.348618,6.517365,0.011783,Car,5.003799,2.087749,1.423941,-124.222549,-0.832083,0.037533,Car,0.0,0.0,0.0,0.0,0.0,0.0
12,200.0,Sedan,4.93,1.86,1.48,-156.894836,8.701892,0.014312,14.205661,14.204206,0.203299,37.28558,0.503833,Car,4.120117,1.852546,1.42682,-100.952965,0.655181,0.062404,Truck,13.465333,3.068987,4.177894,-86.06913,6.520648,0.011715,Car,5.003799,2.087749,1.423941,-123.940308,-0.821434,0.037887,Car,0.0,0.0,0.0,0.0,0.0,0.0
13,216.666672,Sedan,4.93,1.86,1.48,-156.65802,8.705273,0.014276,14.80232,14.800811,0.211318,37.28783,0.50116,Car,4.120117,1.852546,1.42682,-100.670769,0.67302,0.063885,Truck,13.465333,3.068987,4.177894,-85.789612,6.523913,0.011643,Car,5.003799,2.087749,1.423941,-123.658035,-0.810687,0.038217,Car,0.0,0.0,0.0,0.0,0.0,0.0
14,233.333328,Sedan,4.93,1.86,1.48,-156.39563,8.709009,0.014239,15.436232,15.434667,0.219791,37.285633,0.498425,Car,4.120117,1.852546,1.42682,-100.388603,0.691296,0.065497,Truck,13.465333,3.068987,4.177894,-85.510078,6.527157,0.011566,Car,5.003799,2.087749,1.423941,-123.375732,-0.799846,0.038547,Car,0.0,0.0,0.0,0.0,0.0,0.0
