Frame,Time(MS),Ego_Type,Ego_SizeX(M),Ego_SizeY(M),Ego_SizeZ(M),Ego_PosX(M),Ego_PosY(M),Ego_RotZ(R),Ego_Speed(M/S),Ego_LinearVelocityX(M/S),Ego_LinearVelocityY(M/S),Ego_LinearAccelerationX(M/S2),Ego_LinearAccelerationY(M/S2),Actor_11_Type,Actor_11_SizeX(M),Actor_11_SizeY(M),Actor_11_SizeZ(M),Actor_11_PosX(M),Actor_11_PosY(M),Actor_11_RotZ(R),Actor_12_Type,Actor_12_SizeX(M),Actor_12_SizeY(M),Actor_12_SizeZ(M),Actor_12_PosX(M),Actor_12_PosY(M),Actor_12_RotZ(R),Actor_13_Type,Actor_13_SizeX(M),Actor_13_SizeY(M),Actor_13_SizeZ(M),Actor_13_PosX(M),Actor_13_PosY(M),Actor_13_RotZ(R),Actor_14_Type,Actor_14_SizeX(M),Actor_14_SizeY(M),Actor_14_SizeZ(M),Actor_14_PosX(M),Actor_14_PosY(M),Actor_14_RotZ(R)
1,16.666666,Sedan,4.93,1.86,1.48,-164.663971,-1.849239,6.2685,1e-06,0.0,-0.0,4e-06,-0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,33.333332,Sedan,4.93,1.86,1.48,-164.663971,-1.849239,6.2685,1e-06,0.0,-0.0,4e-06,-0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,50.0,Sedan,4.93,1.86,1.48,-164.663971,-1.849239,-0.014685,3e-06,0.0,-0.0,4e-06,-0.0,Car,4.807965,2.239136,1.480145,-149.289917,-1.653581,0.015874,Car,4.222917,2.076631,1.844059,-138.200485,-1.606732,0.037842,,,,,,,,,,,,,,
4,66.666664,Sedan,4.93,1.86,1.48,-164.663971,-1.849239,-0.014685,2e-06,0.0,-0.0,1e-06,-0.0,Car,4.807965,2.239136,1.480145,-149.104675,-1.650663,0.015643,Car,4.222917,2.076631,1.844059,-138.000916,-1.599156,0.038034,,,,,,,,,,,,,,
5,83.333336,Sedan,4.93,1.86,1.48,-164.663971,-1.849239,-0.014685,4e-06,0.0,-0.0,4e-06,-0.0,Car,4.807965,2.239136,1.480145,-148.919434,-1.647782,0.015465,Car,4.222917,2.076631,1.844059,-137.801086,-1.591537,0.038188,,,,,,,,,,,,,,
6,100.0,Sedan,4.93,1.86,1.48,-164.663971,-1.849239,-0.014687,0.0,0.0,0.0,0.0,0.0,Car,4.807965,2.239136,1.480145,-148.734192,-1.644929,0.015341,Car,4.222917,2.076631,1.844059,-137.601013,-1.58388,0.038303,,,,,,,,,,,,,,
7,116.666664,Sedan,4.93,1.86,1.48,-164.573898,-1.850498,-0.013979,5.298461,5.297944,-0.074064,311.643738,-4.356729,Car,4.807965,2.239136,1.480145,-148.548935,-1.642094,0.01527,Car,4.222917,2.076631,1.844059,-137.400681,-1.576194,0.03838,,,,,,,,,,,,,,
8,133.333328,Sedan,4.93,1.86,1.48,-164.483932,-1.851696,-0.013313,5.623451,5.622952,-0.074862,20.313053,-0.049846,Car,4.807965,2.239136,1.480145,-148.363647,-1.639268,0.015238,Car,4.222917,2.076631,1.844059,-137.200089,-1.568487,0.038426,,,,,,,,,,,,,,
9,150.0,Sedan,4.93,1.86,1.48,-164.382477,-1.852975,-0.012605,5.968731,5.968256,-0.075235,20.312,-0.021942,Car,4.807965,2.239136,1.480145,-148.178162,-1.636443,0.015224,Car,4.222917,2.076631,1.844059,-136.999313,-1.560765,0.03846,,,,,,,,,,,,,,
10,166.666672,Sedan,4.93,1.86,1.48,-164.275146,-1.854252,-0.011898,6.314011,6.313564,-0.075119,20.312197,0.006804,Car,4.807965,2.239136,1.480145,-147.992462,-1.633615,0.015232,Car,4.222917,2.076631,1.844059,-136.79837,-1.553031,0.03848,,,,,,,,,,,,,,
11,183.333328,Sedan,4.93,1.86,1.48,-164.16893,-1.855445,-0.011231,6.639,6.638581,-0.074564,20.313589,0.034708,Car,4.807965,2.239136,1.480145,-147.806549,-1.630781,0.015263,Car,4.222917,2.076631,1.844059,-136.59726,-1.545288,0.038483,,,,,,,,,,,,,,
12,200.0,Sedan,4.93,1.86,1.48,-164.050201,-1.856694,-0.010524,6.98428,6.983893,-0.0735,20.312449,0.062608,Car,4.807965,2.239136,1.480145,-147.620422,-1.627935,0.015317,Car,4.222917,2.076631,1.844059,-136.395996,-1.537539,0.038471,,,,,,,,,,,,,,
13,216.666672,Sedan,4.93,1.86,1.48,-163.925598,-1.857917,-0.009816,7.329559,7.329206,-0.071947,20.312561,0.091355,Car,4.807965,2.239136,1.480145,-147.434082,-1.625074,0.015393,Car,4.222917,2.076631,1.844059,-136.19455,-1.529788,0.038444,,,,,,,,,,,,,,
14,233.333328,Sedan,4.93,1.86,1.48,-163.803131,-1.859038,-0.00915,7.654549,7.654229,-0.070038,20.313889,0.119264,Car,4.807965,2.239136,1.480145,-147.247498,-1.622193,0.01549,Car,4.222917,2.076631,1.844059,-135.99295,-1.522038,0.038402,,,,,,,,,,,,,,
15,250.0,Sedan,4.93,1.86,1.48,-163.667145,-1.860186,-0.008442,7.999829,7.999544,-0.067537,20.312674,0.147159,Car,4.807965,2.239136,1.480145,-147.060577,-1.619287,0.0156,Car,4.222917,2.076631,1.844059,-135.791229,-1.514293,0.038352,,,,,,,,,,,,,,
16,266.666656,Sedan,4.93,1.86,1.48,-163.525284,-1.861283,-0.007735,8.345109,8.344859,-0.064546,20.312645,0.175906,Car,4.807965,2.239136,1.480145,-146.873306,-1.616354,0.015721,Car,4.222917,2.076631,1.844059,-135.589417,-1.506554,0.038296,,,,,,,,,,,,,,
17,283.333344,Sedan,4.93,1.86,1.48,-163.386566,-1.862264,-0.007069,8.670098,8.669882,-0.061285,20.313917,0.203822,Car,4.807965,2.239136,1.480145,-146.685684,-1.613392,0.015854,Car,4.222917,2.076631,1.844059,-135.387482,-1.498823,0.038234,,,,,,,,,,,,,,
18,300.0,Sedan,4.93,1.86,1.48,-163.233307,-1.863239,-0.006361,9.015378,9.015196,-0.057346,20.312588,0.231712,Car,4.807965,2.239136,1.480145,-146.497711,-1.610398,0.015999,Car,4.222917,2.076631,1.844059,-135.185455,-1.491102,0.038166,,,,,,,,,,,,,,
19,316.666656,Sedan,4.93,1.86,1.48,-163.074173,-1.864138,-0.005653,9.360659,9.360509,-0.052918,20.312532,0.260459,Car,4.807965,2.239136,1.480145,-146.309402,-1.607371,0.016155,Car,4.222917,2.076631,1.844059,-134.983322,-1.483391,0.038091,,,,,,,,,,,,,,
20,333.333344,Sedan,4.93,1.86,1.48,-162.919205,-1.864911,-0.004987,9.685648,9.685528,-0.048304,20.313679,0.288379,Car,4.807965,2.239136,1.480145,-146.120728,-1.604307,0.016324,Car,4.222917,2.076631,1.844059,-134.781082,-1.475692,0.03801,,,,,,,,,,,,,,
21,350.0,Sedan,4.93,1.86,1.48,-162.748688,-1.865641,-0.00428,10.030929,10.030836,-0.042928,20.312252,0.316264,Car,4.807965,2.239136,1.480145,-145.931641,-1.601203,0.016501,Car,4.222917,2.076631,1.844059,-134.578781,-1.468008,0.037925,,,,,,,,,,,,,,
22,366.666656,Sedan,4.93,1.86,1.48,-162.572296,-1.866271,-0.003572,10.376207,10.376142,-0.037062,20.312084,0.345012,Car,4.807965,2.239136,1.480145,-145.742142,-1.598059,0.016684,Car,4.222917,2.076631,1.844059,-134.376419,-1.460338,0.037837,,,,,,,,,,,,,,
23,383.333344,Sedan,4.93,1.86,1.48,-162.401077,-1.866769,-0.002906,10.701197,10.701152,-0.031095,20.313143,0.372937,Car,4.807965,2.239136,1.480145,-145.552216,-1.594872,0.016874,Car,4.222917,2.076631,1.844059,-134.173996,-1.452684,0.037747,,,,,,,,,,,,,,
24,400.0,Sedan,4.93,1.86,1.48,-162.213379,-1.867182,-0.002199,11.040948,11.040921,-0.024283,19.986431,0.400753,Car,4.807965,2.239136,1.480145,-145.361893,-1.591641,0.01707,Car,4.222917,2.076631,1.844059,-133.971497,-1.445046,0.037654,,,,,,,,,,,,,,
25,416.666656,Sedan,4.93,1.86,1.48,-162.025146,-1.867475,-0.00156,11.072618,11.072605,-0.01727,1.86376,0.412534,Car,4.807965,2.239136,1.480145,-145.171143,-1.588366,0.017273,Car,4.222917,2.076631,1.844059,-133.768951,-1.437425,0.037559,,,,,,,,,,,,,,
26,433.333344,Sedan,4.93,1.86,1.48,-161.847504,-1.867645,-0.000958,11.102427,11.102423,-0.010632,1.863599,0.414873,Car,4.807965,2.239136,1.480145,-144.979965,-1.585043,0.017483,Car,4.222917,2.076631,1.844059,-133.56633,-1.429822,0.037462,,,,,,,,,,,,,,
27,450.0,Sedan,4.93,1.86,1.48,-161.658218,-1.867705,-0.000318,11.134097,11.134096,-0.00354,1.863143,0.417161,Car,4.807965,2.239136,1.480145,-144.788376,-1.581673,0.017696,Car,4.222917,2.076631,1.844059,-133.363678,-1.422236,0.037364,,,,,,,,,,,,,,
28,466.666656,Sedan,4.93,1.86,1.48,-161.468399,-1.867644,0.000322,11.165768,11.165767,0.003592,1.862975,0.419544,Car,4.807965,2.239136,1.480145,-144.596344,-1.578254,0.017912,Car,4.222917,2.076631,1.844059,-133.16098,-1.414669,0.037267,,,,,,,,,,,,,,
29,483.333344,Sedan,4.93,1.86,1.48,-161.289276,-1.867479,0.000924,11.195576,11.195571,0.010343,1.862764,0.421883,Car,4.807965,2.239136,1.480145,-144.40387,-1.574785,0.01813,Car,4.222917,2.076631,1.844059,-132.958252,-1.40712,0.037171,,,,,,,,,,,,,,
30,500.0,Sedan,4.93,1.86,1.48,-161.098419,-1.867181,0.001563,11.227246,11.227233,0.017553,1.86247,0.424171,Car,4.807965,2.239136,1.480145,-144.210968,-1.571266,0.01835,Car,4.222917,2.076631,1.844059,-132.755478,-1.399589,0.037076,,,,,,,,,,,,,,
31,516.666687,Sedan,4.93,1.86,1.48,-160.907013,-1.866759,0.002203,11.258916,11.258888,0.024805,1.862077,0.426553,Car,4.807965,2.239136,1.480145,-144.017639,-1.567696,0.018573,Car,4.222917,2.076631,1.844059,-132.552658,-1.392076,0.036981,,,,,,,,,,,,,,
