Frame,Time(MS),Ego_Type,Ego_SizeX(M),Ego_SizeY(M),Ego_SizeZ(M),Ego_PosX(M),Ego_PosY(M),Ego_RotZ(R),Ego_Speed(M/S),Ego_LinearVelocityX(M/S),Ego_LinearVelocityY(M/S),Ego_LinearAccelerationX(M/S2),Ego_LinearAccelerationY(M/S2),Actor_11_Type,Actor_11_SizeX(M),Actor_11_SizeY(M),Actor_11_SizeZ(M),Actor_11_PosX(M),Actor_11_PosY(M),Actor_11_RotZ(R),Actor_12_Type,Actor_12_SizeX(M),Actor_12_SizeY(M),Actor_12_SizeZ(M),Actor_12_PosX(M),Actor_12_PosY(M),Actor_12_RotZ(R),Actor_13_Type,Actor_13_SizeX(M),Actor_13_SizeY(M),Actor_13_SizeZ(M),Actor_13_PosX(M),Actor_13_PosY(M),Actor_13_RotZ(R),Actor_14_Type,Actor_14_SizeX(M),Actor_14_SizeY(M),Actor_14_SizeZ(M),Actor_14_PosX(M),Actor_14_PosY(M),Actor_14_RotZ(R)
1,16.666666,Truck,5.53,2.69,3.17,-163.291824,6.110037,6.280125,1.1e-05,-0.0,0.0,-2e-05,0.0,,,,,,,,,,,,,,,Car,4.435011,2.229103,1.165747,-141.774796,-1.099693,0.015409,Car,0.0,0.0,0.0,0.0,0.0,0.0
2,33.333332,Truck,5.53,2.69,3.17,-163.291824,6.110037,6.280125,1.1e-05,-0.0,0.0,-2e-05,0.0,,,,,,,,,,,,,,,Car,4.435011,2.229103,1.165747,-141.774796,-1.099693,0.015409,Car,0.0,0.0,0.0,0.0,0.0,0.0
3,50.0,Truck,5.53,2.69,3.17,-163.291824,6.110037,-0.003061,3e-06,0.0,-0.0,3.2e-05,-0.0,Truck,13.465333,3.068987,4.177894,-121.078781,-0.538292,0.044012,Car,4.758964,2.224212,1.895118,-155.839264,-1.135046,0.016815,Car,4.435011,2.229103,1.165747,-141.774796,-1.099693,0.01541,Car,0.0,0.0,0.0,0.0,0.0,0.0
4,66.666664,Truck,5.53,2.69,3.17,-163.291824,6.110037,-0.003061,9e-06,-0.0,0.0,-2e-05,0.0,Truck,13.465333,3.068987,4.177894,-120.830162,-0.527276,0.044428,Car,4.758964,2.224212,1.895118,-155.605972,-1.13104,0.017345,Car,4.435011,2.229103,1.165747,-141.531021,-1.095813,0.016216,Car,0.0,0.0,0.0,0.0,0.0,0.0
5,83.333336,Truck,5.53,2.69,3.17,-163.291824,6.110037,-0.003061,6e-06,0.0,-0.0,3.4e-05,-0.0,Truck,13.465333,3.068987,4.177894,-120.581444,-0.516205,0.044534,Car,4.758964,2.224212,1.895118,-155.37262,-1.12698,0.017444,Car,4.435011,2.229103,1.165747,-141.287338,-1.091825,0.016508,Car,0.0,0.0,0.0,0.0,0.0,0.0
6,100.0,Truck,5.53,2.69,3.17,-163.03624,6.110003,-0.002655,0.0,0.0,0.0,0.0,0.0,Truck,13.465333,3.068987,4.177894,-120.332611,-0.505105,0.044624,Car,4.758964,2.224212,1.895118,-155.139221,-1.122899,0.017525,Car,4.435011,2.229103,1.165747,-141.043716,-1.08777,0.016774,Car,0.0,0.0,0.0,0.0,0.0,0.0
7,116.666664,Truck,5.53,2.69,3.17,-162.852814,6.109586,-0.002273,11.463893,11.463863,-0.026054,716.491455,-1.628389,Truck,13.465333,3.068987,4.177894,-120.083672,-0.493979,0.044698,Car,4.758964,2.224212,1.895118,-154.905777,-1.118799,0.017587,Car,4.435011,2.229103,1.165747,-140.80014,-1.083653,0.017016,Car,0.0,0.0,0.0,0.0,0.0,0.0
8,133.333328,Truck,5.53,2.69,3.17,-162.647263,6.109202,-0.001866,12.090982,12.090961,-0.022566,36.888119,0.205193,Truck,13.465333,3.068987,4.177894,-119.834618,-0.482832,0.044757,Car,4.758964,2.224212,1.895118,-154.672272,-1.114687,0.017629,Car,4.435011,2.229103,1.165747,-140.556641,-1.079483,0.017234,Car,0.0,0.0,0.0,0.0,0.0,0.0
9,150.0,Truck,5.53,2.69,3.17,-162.431061,6.108887,-0.00146,12.718072,12.718059,-0.018568,36.888065,0.235174,Truck,13.465333,3.068987,4.177894,-119.585449,-0.471667,0.044799,Car,4.758964,2.224212,1.895118,-154.438721,-1.110566,0.017653,Car,4.435011,2.229103,1.165747,-140.313202,-1.075263,0.017427,Car,0.0,0.0,0.0,0.0,0.0,0.0
10,166.666672,Truck,5.53,2.69,3.17,-162.218124,6.108657,-0.001077,13.30831,13.308302,-0.014339,36.890205,0.26429,Truck,13.465333,3.068987,4.177894,-119.336174,-0.460488,0.044826,Car,4.758964,2.224212,1.895118,-154.205124,-1.106441,0.017657,Car,4.435011,2.229103,1.165747,-140.069824,-1.071,0.017595,Car,0.0,0.0,0.0,0.0,0.0,0.0
