Frame,Time(MS),Ego_Type,Ego_SizeX(M),Ego_SizeY(M),Ego_SizeZ(M),Ego_PosX(M),Ego_PosY(M),Ego_RotZ(R),Ego_Speed(M/S),Ego_LinearVelocityX(M/S),Ego_LinearVelocityY(M/S),Ego_LinearAccelerationX(M/S2),Ego_LinearAccelerationY(M/S2),Actor_11_Type,Actor_11_SizeX(M),Actor_11_SizeY(M),Actor_11_SizeZ(M),Actor_11_PosX(M),Actor_11_PosY(M),Actor_11_RotZ(R),Actor_12_Type,Actor_12_SizeX(M),Actor_12_SizeY(M),Actor_12_SizeZ(M),Actor_12_PosX(M),Actor_12_PosY(M),Actor_12_RotZ(R),Actor_13_Type,Actor_13_SizeX(M),Actor_13_SizeY(M),Actor_13_SizeZ(M),Actor_13_PosX(M),Actor_13_PosY(M),Actor_13_RotZ(R),Actor_14_Type,Actor_14_SizeX(M),Actor_14_SizeY(M),Actor_14_SizeZ(M),Actor_14_PosX(M),Actor_14_PosY(M),Actor_14_RotZ(R)
1,16.666666,Sedan,4.93,1.86,1.48,-144.294083,-2.395069,0.03507,2e-06,0.0,0.0,3e-06,0.0,,,,,,,,,,,,,,,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0
2,33.333332,Sedan,4.93,1.86,1.48,-144.294083,-2.395069,0.03507,2e-06,0.0,0.0,3e-06,0.0,,,,,,,,,,,,,,,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0
3,50.0,Sedan,4.93,1.86,1.48,-144.294083,-2.395069,0.03507,2e-06,0.0,0.0,-1e-06,0.0,,,,,,,,Car,4.940668,2.133547,1.419567,-118.940964,-0.897371,0.084352,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0
4,66.666664,Sedan,4.93,1.86,1.48,-144.294083,-2.395069,0.03507,3e-06,0.0,0.0,2e-06,0.0,,,,,,,,Car,4.940668,2.133547,1.419567,-118.81736,-0.88692,0.084355,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0
5,83.333336,Sedan,4.93,1.86,1.48,-144.294083,-2.395069,0.035061,0.0,0.0,0.0,0.0,0.0,,,,,,,,Car,4.940668,2.133547,1.419567,-118.688026,-0.875983,0.084364,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0
6,100.0,Sedan,4.93,1.86,1.48,-144.147476,-2.389891,0.035304,8.629533,8.624156,0.304592,507.303253,17.917175,,,,,,,,Car,4.940668,2.133547,1.419567,-118.552956,-0.86456,0.084378,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0
7,116.666664,Sedan,4.93,1.86,1.48,-144.00209,-2.384723,0.035533,9.092409,9.08667,0.32301,28.90712,1.151115,,,,,,,,Car,4.940668,2.133547,1.419567,-118.412163,-0.852651,0.084399,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0
8,133.333328,Sedan,4.93,1.86,1.48,-143.839264,-2.378895,0.035776,9.584185,9.578052,0.34281,28.9048,1.16469,,,,,,,,Car,4.940668,2.133547,1.419567,-118.26564,-0.840253,0.084428,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0
9,150.0,Sedan,4.93,1.86,1.48,-143.668091,-2.372727,0.036019,10.075961,10.069426,0.362848,28.904352,1.178752,,,,,,,,Car,4.940668,2.133547,1.419567,-118.113396,-0.827366,0.084464,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0
10,166.666672,Sedan,4.93,1.86,1.48,-143.499573,-2.366616,0.036248,10.538837,10.531915,0.381928,28.905569,1.192471,,,,,,,,Car,4.940668,2.133547,1.419567,-117.955414,-0.813987,0.084509,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0
11,183.333328,Sedan,4.93,1.86,1.48,-143.31218,-2.359774,0.036491,11.030614,11.023271,0.402431,28.903286,1.206046,,,,,,,,Car,4.940668,2.133547,1.419567,-117.79171,-0.800115,0.084564,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0
12,200.0,Sedan,4.93,1.86,1.48,-143.116425,-2.35258,0.036734,11.52239,11.514617,0.423172,28.902725,1.220105,,,,,,,,Car,4.940668,2.133547,1.419567,-117.622276,-0.785747,0.08463,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0
13,216.666672,Sedan,4.93,1.86,1.48,-142.924789,-2.345494,0.036963,11.985267,11.97708,0.442914,28.903959,1.233825,,,,,,,,Car,4.940668,2.133547,1.419567,-117.447113,-0.770881,0.084707,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0
14,233.333328,Sedan,4.93,1.86,1.48,-142.71283,-2.337604,0.037206,12.477042,12.468407,0.464119,28.901546,1.247394,,,,,,,,Car,4.940668,2.133547,1.419567,-117.266228,-0.755514,0.084796,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0
15,250.0,Sedan,4.93,1.86,1.48,-142.492508,-2.329349,0.03745,12.968819,12.959725,0.485564,28.901098,1.261455,,,,,,,,Car,4.940668,2.133547,1.419567,-117.079605,-0.739642,0.084899,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0
16,266.666656,Sedan,4.93,1.86,1.48,-142.277756,-2.321254,0.037679,13.431695,13.422162,0.505967,28.90229,1.27518,,,,,,,,Car,4.940668,2.133547,1.419567,-116.885025,-0.723071,0.085016,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0
17,283.333344,Sedan,4.93,1.86,1.48,-142.041229,-2.31228,0.037922,13.923471,13.913462,0.527876,28.899977,1.288743,,,,,,,,Car,4.940668,2.133547,1.419567,-116.680222,-0.705602,0.085179,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0
18,300.0,Sedan,4.93,1.86,1.48,-141.796341,-2.30293,0.038165,14.415247,14.40475,0.550023,28.899303,1.302803,,,,,,,,Car,4.940668,2.133547,1.419567,-116.465218,-0.687221,0.085394,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0
19,316.666656,Sedan,4.93,1.86,1.48,-141.558472,-2.293792,0.038394,14.878124,14.86716,0.571088,28.900621,1.316532,,,,,,,,Car,4.940668,2.133547,1.419567,-116.239998,-0.667912,0.085667,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0
20,333.333344,Sedan,4.93,1.86,1.48,-141.297379,-2.283699,0.038637,15.3699,15.358429,0.593699,28.898182,1.330088,,,,,,,,Car,4.940668,2.133547,1.419567,-116.004578,-0.647655,0.086004,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0
21,350.0,Sedan,4.93,1.86,1.48,-141.027939,-2.273218,0.03888,15.861676,15.849689,0.61655,28.897621,1.344151,Car,4.835593,2.242329,1.680533,-165.059036,-2.10149,0.078027,Car,4.940668,2.133547,1.419567,-115.758942,-0.626428,0.086414,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0
22,366.666656,Sedan,4.93,1.86,1.48,-140.766953,-2.263005,0.039109,16.324553,16.312069,0.638276,28.898775,1.357879,Car,4.835593,2.242329,1.680533,-164.931259,-2.091494,0.078074,Car,4.940668,2.133547,1.419567,-115.503166,-0.604209,0.086901,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0
23,383.333344,Sedan,4.93,1.86,1.48,-140.48143,-2.251765,0.039346,16.808298,16.795288,0.661176,28.424654,1.347079,Car,4.835593,2.242329,1.680533,-164.797195,-2.08101,0.078,Car,4.940668,2.133547,1.419567,-115.243179,-0.58149,0.087424,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0
24,400.0,Sedan,4.93,1.86,1.48,-140.195297,-2.240526,0.039258,16.844553,16.831573,0.661115,2.134435,-0.003604,Car,4.835593,2.242329,1.680533,-164.65686,-2.070055,0.077788,Car,4.940668,2.133547,1.419567,-114.982994,-0.558615,0.087964,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0
25,416.666656,Sedan,4.93,1.86,1.48,-139.925446,-2.22995,0.039175,16.878674,16.865725,0.661051,2.134442,-0.003979,Car,4.835593,2.242329,1.680533,-164.510269,-2.058654,0.07742,Car,4.940668,2.133547,1.419567,-114.72261,-0.535579,0.088519,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0
26,433.333344,Sedan,4.93,1.86,1.48,-139.638107,-2.218713,0.039087,16.91493,16.90201,0.660978,2.134435,-0.004341,Car,4.835593,2.242329,1.680533,-164.357391,-2.046834,0.076876,Car,4.940668,2.133547,1.419567,-114.462029,-0.512377,0.089091,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0
27,450.0,Sedan,4.93,1.86,1.48,-139.350159,-2.207478,0.038998,16.951185,16.938295,0.660897,2.134435,-0.004712,Car,4.835593,2.242329,1.680533,-164.198227,-2.034631,0.076137,Car,4.940668,2.133547,1.419567,-114.201248,-0.489006,0.089679,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0
28,466.666656,Sedan,4.93,1.86,1.48,-139.078598,-2.196905,0.038915,16.985306,16.972446,0.660816,2.134442,-0.005085,Car,4.835593,2.242329,1.680533,-164.032791,-2.022088,0.075182,Car,4.940668,2.133547,1.419567,-113.940269,-0.465459,0.090284,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0
29,483.333344,Sedan,4.93,1.86,1.48,-138.789444,-2.185672,0.038827,17.021561,17.008732,0.660724,2.134435,-0.005445,Car,4.835593,2.242329,1.680533,-163.861069,-2.009253,0.073988,Car,4.940668,2.133547,1.419567,-113.679298,-0.441752,0.090901,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0
30,500.0,Sedan,4.93,1.86,1.48,-138.49968,-2.174442,0.038738,17.057816,17.045017,0.660624,2.134435,-0.005827,Car,4.835593,2.242329,1.680533,-163.68306,-1.996185,0.072534,Car,4.940668,2.133547,1.419567,-113.418472,-0.417896,0.091514,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0
31,516.666687,Sedan,4.93,1.86,1.48,-138.22641,-2.163873,0.038655,17.091938,17.07917,0.660525,2.134562,-0.006191,Car,4.835593,2.242329,1.680533,-163.498764,-1.982951,0.070796,Car,4.940668,2.133547,1.419567,-113.157784,-0.393893,0.092122,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0
32,533.333313,Sedan,4.93,1.86,1.48,-137.93544,-2.152646,0.038567,17.128191,17.115454,0.660414,2.134323,-0.006557,Car,4.835593,2.242329,1.680533,-163.308151,-1.969626,0.06875,Car,4.940668,2.133547,1.419567,-112.897247,-0.369744,0.092726,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0
33,550.0,Sedan,4.93,1.86,1.48,-137.64386,-2.141421,0.038478,17.164446,17.151741,0.660296,2.134547,-0.006932,Car,4.835593,2.242329,1.680533,-163.111252,-1.956298,0.06637,Car,4.940668,2.133547,1.419567,-112.636848,-0.345451,0.093325,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0
34,566.666687,Sedan,4.93,1.86,1.48,-137.368881,-2.130858,0.038395,17.198566,17.185892,0.660179,2.134442,-0.007302,Car,4.835593,2.242329,1.680533,-162.905487,-1.942875,0.063951,Car,4.940668,2.133547,1.419567,-112.376602,-0.321014,0.093921,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0
35,583.333313,Sedan,4.93,1.86,1.48,-137.076111,-2.119637,0.038307,17.234821,17.222178,0.660049,2.134435,-0.007668,Car,4.835593,2.242329,1.680533,-162.688293,-1.929226,0.061599,Car,4.940668,2.133547,1.419567,-112.11647,-0.296433,0.094506,,,,,,,,Car,0.0,0.0,0.0,0.0,0.0,0.0
