rec_time,UTC,Pupil X,Pupil Y,Left Eye_Pupil X,Left Eye_Pupil Y,Left Eye_Pupil Area,Left Eye_Pupil Height,Left Eye_Pupil Width,Left Eye_Fixations_Fixations,Left Eye_Fixations_Fixations Duration,Left Eye_Saccades_Saccades,Left Eye_Saccades_Saccades Duration,Left Eye_Saccades_Saccades Angle,Right Eye_Pupil X,Right Eye_Pupil Y,Right Eye_Pupil Area,Right Eye_Pupil Height,Right Eye_Pupil Width,Right Eye_Fixations_Fixations,Right Eye_Fixations_Fixations Duration,Right Eye_Saccades_Saccades,Right Eye_Saccades_Saccades Duration,Right Eye_Saccades_Saccades Angle
00:02:01.556,1705490695295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00:02:01.572,1705490695311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00:02:01.589,1705490695328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,64.961,212.083,123.67,15.838,9.947,0.0,0.0,0.0,0.0,0.0
00:02:01.606,1705490695345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,64.912,211.249,139.428,16.074,11.05,1.0,0.0,0.0,0.0,0.0
00:02:01.622,1705490695361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,64.309,211.984,112.523,15.596,9.191,1.0,0.0,0.0,0.0,0.0
00:02:01.639,1705490695378,0.0,0.0,138.517,203.701,61.736,12.113,6.492,0,0,0,0,0.0,60.974,212.543,66.781,9.776,8.702,1.0,0.0,0.0,0.0,0.0
00:02:01.656,1705490695395,0.0,0.0,145.199,202.151,328.087,24.316,17.188,0,0,1,0,0.0,61.836,212.254,58.025,8.916,8.29,1.0,0.0,0.0,0.0,0.0
00:02:01.672,1705490695411,156.984,189.973,144.629,200.194,400.537,24.241,21.048,1,0,0,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,0.0,0.0
00:02:01.689,1705490695428,155.315,189.256,140.998,198.274,229.984,19.517,15.011,1,0,0,0,0.0,169.338,179.752,530.553,29.964,22.556,0.0,0.0,0.0,0.0,0.0
00:02:01.706,1705490695445,155.729,188.715,141.165,198.625,275.34,23.244,15.09,1,0,0,0,0.0,169.632,180.237,546.618,31.244,22.287,1.0,0.0,0.0,0.0,0.0
00:02:01.722,1705490695461,157.946,186.626,145.831,195.895,448.655,27.865,20.511,0,50,1,0,0.0,170.293,178.806,610.55,30.921,25.154,1.0,0.0,0.0,0.0,0.0
00:02:01.739,1705490695478,159.548,188.238,148.719,198.82,661.248,30.878,27.28,1,0,0,17,1.9,170.062,177.356,683.179,31.135,27.952,1.0,0.0,0.0,0.0,0.0
00:02:01.756,1705490695495,159.349,187.817,148.427,197.942,621.913,29.996,26.412,1,0,0,0,0.0,170.377,177.656,663.959,30.029,28.167,1.0,0.0,0.0,0.0,0.0
00:02:01.772,1705490695511,159.514,188.286,148.769,198.484,639.727,30.022,27.145,1,0,0,0,0.0,170.271,177.691,641.138,29.976,27.246,1.0,0.0,0.0,0.0,0.0
00:02:01.789,1705490695528,159.745,188.156,148.971,198.361,638.05,29.92,27.166,1,0,0,0,0.0,170.26,178.088,638.548,29.717,27.373,1.0,0.0,0.0,0.0,0.0
00:02:01.806,1705490695545,159.673,188.095,148.738,198.248,621.805,29.581,26.777,1,0,0,0,0.0,170.518,177.95,619.607,29.301,26.938,1.0,0.0,0.0,0.0,0.0
00:02:01.822,1705490695561,159.63,188.241,148.813,198.17,602.526,29.67,25.87,1,0,0,0,0.0,170.608,177.942,605.806,28.752,26.841,1.0,0.0,0.0,0.0,0.0
00:02:01.839,1705490695578,159.868,188.455,149.131,198.472,613.713,28.989,26.969,1,0,0,0,0.0,170.447,178.312,611.544,28.826,27.025,1.0,0.0,0.0,0.0,0.0
00:02:01.856,1705490695595,160.013,188.272,149.237,198.42,608.747,29.597,26.201,1,0,0,0,0.0,170.606,178.438,613.436,28.692,27.235,1.0,0.0,0.0,0.0,0.0
00:02:01.872,1705490695611,160.029,188.187,149.242,198.262,616.445,29.47,26.647,1,0,0,0,0.0,170.789,178.124,596.217,28.813,26.36,1.0,0.0,0.0,0.0,0.0
00:02:01.889,1705490695628,159.896,188.349,149.346,198.242,594.583,29.383,25.778,1,0,0,0,0.0,170.815,178.112,589.199,28.698,26.154,1.0,0.0,0.0,0.0,0.0
00:02:01.906,1705490695645,160.084,188.039,149.346,198.37,602.009,28.891,26.544,1,0,0,0,0.0,170.446,178.456,605.259,29.586,26.06,1.0,0.0,0.0,0.0,0.0
00:02:01.922,1705490695661,160.141,188.309,149.499,198.149,592.932,29.441,25.656,1,0,0,0,0.0,170.822,177.708,573.192,28.888,25.276,1.0,0.0,0.0,0.0,0.0
00:02:01.939,1705490695678,160.204,188.307,149.544,198.063,601.198,29.211,26.218,1,0,0,0,0.0,170.784,178.47,602.694,28.537,26.904,1.0,0.0,0.0,0.0,0.0
00:02:01.956,1705490695695,160.369,188.276,149.863,198.702,612.33,29.6,26.352,1,0,0,0,0.0,170.864,178.551,595.764,28.34,26.78,1.0,0.0,0.0,0.0,0.0
00:02:01.972,1705490695711,159.793,187.787,148.996,198.027,579.925,28.752,25.694,1,0,0,0,0.0,170.876,177.849,573.119,28.555,25.568,1.0,0.0,0.0,0.0,0.0
00:02:01.989,1705490695728,159.382,187.014,148.73,197.601,587.154,29.161,25.65,1,0,0,0,0.0,170.591,177.547,561.73,28.439,25.162,1.0,0.0,0.0,0.0,0.0
00:02:02.006,1705490695745,159.386,187.318,148.694,197.52,581.389,28.649,25.852,1,0,0,0,0.0,170.034,176.427,525.935,29.069,23.048,1.0,0.0,0.0,0.0,0.0
00:02:02.022,1705490695761,159.349,187.218,148.776,197.469,570.461,28.779,25.251,1,0,0,0,0.0,170.077,177.116,563.811,28.676,25.046,1.0,0.0,0.0,0.0,0.0
00:02:02.039,1705490695778,159.417,186.985,148.788,197.37,570.689,28.534,25.478,1,0,0,0,0.0,169.923,176.968,549.641,28.707,24.39,1.0,0.0,0.0,0.0,0.0
00:02:02.056,1705490695795,159.342,186.955,148.705,197.035,551.855,28.384,24.768,1,0,0,0,0.0,170.047,176.6,541.883,28.772,23.992,1.0,0.0,0.0,0.0,0.0
00:02:02.072,1705490695811,159.262,187.21,148.661,197.443,561.936,28.201,25.384,1,0,0,0,0.0,169.98,176.875,541.411,28.664,24.061,1.0,0.0,0.0,0.0,0.0
00:02:02.089,1705490695828,159.185,187.199,148.707,196.942,540.14,28.346,24.274,1,0,0,0,0.0,169.862,176.978,548.717,28.322,24.68,1.0,0.0,0.0,0.0,0.0
00:02:02.106,1705490695845,159.221,187.149,148.7,197.321,544.852,27.648,25.105,1,0,0,0,0.0,169.663,177.456,553.133,27.779,25.366,1.0,0.0,0.0,0.0,0.0
00:02:02.122,1705490695861,159.18,187.068,148.525,197.286,542.764,27.82,24.854,1,0,0,0,0.0,169.742,176.977,528.054,27.748,24.242,1.0,0.0,0.0,0.0,0.0
00:02:02.139,1705490695878,159.282,186.913,148.618,197.248,543.51,27.844,24.866,1,0,0,0,0.0,169.836,176.849,520.067,27.725,23.896,1.0,0.0,0.0,0.0,0.0
00:02:02.156,1705490695895,159.07,187.025,148.528,196.941,522.444,27.779,23.958,1,0,0,0,0.0,169.945,176.578,503.041,27.385,23.401,1.0,0.0,0.0,0.0,0.0
00:02:02.172,1705490695911,159.2,187.133,148.616,197.312,530.446,27.473,24.596,1,0,0,0,0.0,169.612,177.11,520.177,27.318,24.257,1.0,0.0,0.0,0.0,0.0
00:02:02.189,1705490695928,159.157,187.182,148.554,197.376,524.713,27.249,24.53,1,0,0,0,0.0,169.785,176.954,512.742,27.587,23.677,1.0,0.0,0.0,0.0,0.0
00:02:02.206,1705490695945,159.273,187.124,148.626,197.308,517.905,27.21,24.247,1,0,0,0,0.0,169.76,176.988,511.969,27.57,23.656,1.0,0.0,0.0,0.0,0.0
00:02:02.222,1705490695961,159.277,187.164,148.657,197.311,512.729,26.827,24.347,1,0,0,0,0.0,169.919,176.94,497.557,27.271,23.242,1.0,0.0,0.0,0.0,0.0
00:02:02.239,1705490695978,159.246,187.074,148.778,197.246,505.858,26.889,23.965,1,0,0,0,0.0,169.897,177.018,501.456,26.946,23.706,1.0,0.0,0.0,0.0,0.0
00:02:02.256,1705490695995,159.319,187.252,148.702,197.482,506.422,26.603,24.25,1,0,0,0,0.0,169.713,176.901,489.381,27.208,22.913,1.0,0.0,0.0,0.0,0.0
00:02:02.272,1705490696011,159.268,187.284,148.838,197.446,503.612,26.723,24.007,1,0,0,0,0.0,169.935,177.021,491.948,26.772,23.408,1.0,0.0,0.0,0.0,0.0
00:02:02.289,1705490696028,159.357,187.206,148.785,197.393,510.865,26.864,24.225,1,0,0,0,0.0,169.698,177.122,487.257,26.694,23.253,1.0,0.0,0.0,0.0,0.0
00:02:02.306,1705490696045,159.271,187.315,148.731,197.546,497.512,26.653,23.779,1,0,0,0,0.0,169.928,177.018,489.791,26.637,23.424,1.0,0.0,0.0,0.0,0.0
00:02:02.322,1705490696061,159.348,187.262,148.844,197.379,498.696,26.362,24.098,1,0,0,0,0.0,169.81,177.084,488.286,26.821,23.191,1.0,0.0,0.0,0.0,0.0
00:02:02.339,1705490696078,159.168,187.103,148.573,197.135,475.04,26.041,23.239,1,0,0,0,0.0,169.852,177.145,485.729,26.912,22.992,1.0,0.0,0.0,0.0,0.0
