rec_time,UTC,Pupil X,Pupil Y,Left Eye_Pupil X,Left Eye_Pupil Y,Left Eye_Pupil Area,Left Eye_Pupil Height,Left Eye_Pupil Width,Left Eye_Fixations_Fixations,Left Eye_Fixations_Fixations Duration,Left Eye_Saccades_Saccades,Left Eye_Saccades_Saccades Duration,Left Eye_Saccades_Saccades Angle,Right Eye_Pupil X,Right Eye_Pupil Y,Right Eye_Pupil Area,Right Eye_Pupil Height,Right Eye_Pupil Width,Right Eye_Fixations_Fixations,Right Eye_Fixations_Fixations Duration,Right Eye_Saccades_Saccades,Right Eye_Saccades_Saccades Duration,Right Eye_Saccades_Saccades Angle
00:09:29.704,1705732909308,203.666,94.381,154.929,91.97,943.977,37.514,32.055,1,0,0,0,0.0,252.403,96.792,864.443,35.232,31.255,1,0,0,0,0.0
00:09:29.721,1705732909325,203.657,94.425,154.944,91.984,914.142,36.891,31.567,1,0,0,0,0.0,252.37,96.865,846.167,35.059,30.746,1,0,0,0,0.0
00:09:29.737,1705732909341,203.7,94.408,154.944,91.984,914.142,36.891,31.567,1,0,0,0,0.0,252.456,96.831,839.964,34.923,30.639,1,0,0,0,0.0
00:09:29.754,1705732909358,203.723,94.536,154.952,92.166,899.034,36.156,31.676,1,0,0,0,0.0,252.493,96.906,824.309,34.507,30.431,1,0,0,0,0.0
00:09:29.771,1705732909375,203.835,94.487,155.091,92.133,872.394,35.55,31.261,1,0,0,0,0.0,252.58,96.841,806.605,34.273,29.981,1,0,0,0,0.0
00:09:29.787,1705732909391,203.833,94.503,155.091,92.133,872.394,35.55,31.261,1,0,0,0,0.0,252.574,96.874,799.392,33.914,30.027,1,0,0,0,0.0
00:09:29.804,1705732909408,203.971,94.516,155.32,92.115,858.662,35.359,30.935,1,0,0,0,0.0,252.621,96.918,779.247,33.566,29.574,1,0,0,0,0.0
00:09:29.821,1705732909425,204.057,94.447,155.407,92.023,825.651,34.703,30.308,1,0,0,0,0.0,252.707,96.87,766.51,33.37,29.261,1,0,0,0,0.0
00:09:29.837,1705732909441,204.054,94.476,155.407,92.023,825.651,34.703,30.308,1,0,0,0,0.0,252.7,96.928,755.615,33.05,29.124,1,0,0,0,0.0
00:09:29.854,1705732909458,204.174,94.573,155.529,92.24,814.33,34.394,30.162,1,0,0,0,0.0,252.818,96.906,736.395,32.763,28.633,1,0,0,0,0.0
00:09:29.871,1705732909475,204.221,94.496,155.613,92.203,791.295,33.857,29.773,1,0,0,0,0.0,252.829,96.79,718.169,32.304,28.321,1,0,0,0,0.0
00:09:29.887,1705732909491,203.907,94.489,155.687,91.962,772.52,33.42,29.446,1,0,0,0,0.0,252.127,97.017,695.718,31.54,28.1,1,0,0,0,0.0
00:09:29.904,1705732909508,202.143,95.253,154.845,92.479,750.67,32.895,29.07,1,0,0,0,0.0,249.441,98.028,668.686,31.462,27.075,1,0,0,0,0.0
00:09:29.921,1705732909525,200.801,96.022,153.007,93.675,735.93,32.543,28.808,1,0,0,0,0.0,248.594,98.369,663.981,31.13,27.171,1,0,0,0,0.0
00:09:29.937,1705732909541,200.373,96.258,152.103,94.268,709.491,31.805,28.417,1,0,0,0,0.0,248.643,98.248,636.585,30.648,26.46,1,0,0,0,0.0
00:09:29.954,1705732909558,200.283,96.135,151.77,94.042,686.923,31.395,27.872,1,0,0,0,0.0,248.797,98.227,622.402,30.216,26.24,1,0,0,0,0.0
00:09:29.971,1705732909575,200.36,96.234,151.924,94.165,673.693,31.158,27.544,1,0,0,0,0.0,248.796,98.303,609.55,30.058,25.833,1,0,0,0,0.0
00:09:29.987,1705732909591,200.408,96.259,152.015,94.2,664.463,30.819,27.465,1,0,0,0,0.0,248.802,98.318,599.895,29.669,25.757,1,0,0,0,0.0
00:09:30.004,1705732909608,200.415,96.205,151.972,94.051,642.243,30.402,26.911,1,0,0,0,0.0,248.858,98.359,582.082,29.21,25.385,1,0,0,0,0.0
00:09:30.021,1705732909625,200.425,96.255,151.901,94.122,628.507,30.018,26.672,1,0,0,0,0.0,248.949,98.388,573.732,28.853,25.331,1,0,0,0,0.0
00:09:30.037,1705732909641,200.454,96.257,151.917,94.289,620.557,29.79,26.536,1,0,0,0,0.0,248.991,98.225,566.949,28.882,25.006,1,0,0,0,0.0
00:09:30.054,1705732909658,200.562,96.306,152.046,94.283,613.58,29.446,26.544,1,0,0,0,0.0,249.078,98.329,556.087,28.617,24.754,1,0,0,0,0.0
00:09:30.071,1705732909675,200.611,96.322,152.061,94.288,605.061,29.485,26.141,1,0,0,0,0.0,249.16,98.357,548.761,28.416,24.601,1,0,0,0,0.0
00:09:30.087,1705732909691,199.655,96.488,152.07,94.358,594.806,29.059,26.075,1,0,0,0,0.0,247.24,98.619,527.033,27.472,24.438,1,0,0,0,0.0
00:09:30.104,1705732909708,193.682,97.177,149.381,94.963,558.602,27.876,25.527,1,0,0,0,0.0,237.983,99.39,435.178,24.283,22.829,0,3734,1,0,0.0
00:09:30.121,1705732909725,184.24,98.659,140.352,96.749,515.299,27.421,23.939,0,3750,1,0,0.0,228.128,100.568,416.582,24.091,22.028,0,0,1,0,0.0
