rec_time,UTC,Pupil X,Pupil Y,Left Eye_Pupil X,Left Eye_Pupil Y,Left Eye_Pupil Area,Left Eye_Pupil Height,Left Eye_Pupil Width,Left Eye_Fixations_Fixations,Left Eye_Fixations_Fixations Duration,Left Eye_Saccades_Saccades,Left Eye_Saccades_Saccades Duration,Left Eye_Saccades_Saccades Angle,Right Eye_Pupil X,Right Eye_Pupil Y,Right Eye_Pupil Area,Right Eye_Pupil Height,Right Eye_Pupil Width,Right Eye_Fixations_Fixations,Right Eye_Fixations_Fixations Duration,Right Eye_Saccades_Saccades,Right Eye_Saccades_Saccades Duration,Right Eye_Saccades_Saccades Angle
00:08:59.174,1705548230626,0.0,0.0,121.788,149.858,742.189,33.669,28.081,1,0,0,0,0.0,119.536,132.243,736.806,32.732,28.675,1.0,0.0,0.0,0.0,0.0
00:08:59.191,1705548230643,0.0,0.0,121.645,150.149,732.005,33.035,28.228,1,0,0,0,0.0,119.598,132.254,737.399,32.589,28.825,1.0,0.0,0.0,0.0,0.0
00:08:59.208,1705548230660,0.0,0.0,121.754,149.843,747.571,33.81,28.167,1,0,0,0,0.0,119.705,132.179,728.16,32.537,28.509,1.0,0.0,0.0,0.0,0.0
00:08:59.224,1705548230676,0.0,0.0,121.594,149.967,743.033,33.726,28.066,1,0,0,0,0.0,119.701,132.232,735.901,32.589,28.766,1.0,0.0,0.0,0.0,0.0
00:08:59.241,1705548230693,0.0,0.0,121.641,149.814,753.383,33.894,28.315,1,0,0,0,0.0,119.758,132.075,733.093,32.591,28.654,1.0,0.0,0.0,0.0,0.0
00:08:59.258,1705548230710,0.0,0.0,121.638,149.874,760.131,34.082,28.411,1,0,0,0,0.0,119.662,132.222,737.555,32.672,28.758,1.0,0.0,0.0,0.0,0.0
00:08:59.274,1705548230726,0.0,0.0,121.555,149.779,760.137,34.166,28.342,1,0,0,0,0.0,119.636,132.155,732.741,32.747,28.504,1.0,0.0,0.0,0.0,0.0
00:08:59.291,1705548230743,0.0,0.0,121.476,149.922,766.989,34.311,28.476,1,0,0,0,0.0,119.632,132.197,733.869,32.659,28.625,1.0,0.0,0.0,0.0,0.0
00:08:59.308,1705548230760,0.0,0.0,121.536,149.663,768.477,34.271,28.565,1,0,0,0,0.0,119.664,132.046,725.43,32.556,28.386,1.0,0.0,0.0,0.0,0.0
00:08:59.324,1705548230776,0.0,0.0,121.497,149.762,770.28,34.345,28.57,1,0,0,0,0.0,119.735,132.256,726.546,32.45,28.522,1.0,0.0,0.0,0.0,0.0
00:08:59.341,1705548230793,0.0,0.0,121.419,149.665,768.371,34.367,28.481,1,0,0,0,0.0,119.623,132.121,727.408,32.674,28.36,1.0,0.0,0.0,0.0,0.0
00:08:59.358,1705548230810,0.0,0.0,121.409,149.697,775.096,34.427,28.68,1,0,0,0,0.0,119.661,132.107,730.383,32.554,28.581,1.0,0.0,0.0,0.0,0.0
00:08:59.374,1705548230826,0.0,0.0,123.271,148.256,732.537,33.106,28.187,1,0,0,0,0.0,119.531,132.184,724.443,32.469,28.423,1.0,0.0,0.0,0.0,0.0
00:08:59.391,1705548230843,0.0,0.0,134.699,142.882,718.977,32.861,27.871,0,300,1,0,0.0,121.981,131.493,692.646,32.111,27.478,1.0,0.0,0.0,0.0,0.0
00:08:59.408,1705548230860,0.0,0.0,148.462,139.194,739.464,33.546,28.08,0,0,1,0,0.0,133.452,126.75,718.83,34.803,26.311,0.0,300.0,1.0,0.0,0.0
00:08:59.424,1705548230876,0.0,0.0,160.826,136.378,778.657,33.542,29.572,0,0,1,0,0.0,150.297,121.54,666.38,30.096,28.206,0.0,0.0,1.0,0.0,0.0
00:08:59.441,1705548230893,0.0,0.0,169.632,134.825,880.3,36.653,30.595,0,0,1,0,0.0,160.34,120.458,652.334,29.993,27.707,0.0,0.0,1.0,0.0,0.0
00:08:59.458,1705548230910,0.0,0.0,169.644,134.643,911.879,37.418,31.044,1,0,0,67,20.063,167.072,120.166,773.379,34.231,28.781,0.0,0.0,1.0,0.0,0.0
00:08:59.474,1705548230926,0.0,0.0,169.029,134.664,903.08,36.411,31.595,1,0,0,0,0.0,166.809,120.13,775.13,33.43,29.537,1.0,0.0,0.0,67.0,19.594
00:08:59.491,1705548230943,0.0,0.0,168.769,134.743,895.816,36.119,31.594,1,0,0,0,0.0,166.358,119.948,772.775,33.216,29.637,1.0,0.0,0.0,0.0,0.0
00:08:59.508,1705548230960,0.0,0.0,168.509,134.578,884.522,36.009,31.291,1,0,0,0,0.0,166.313,119.842,757.559,33.198,29.069,1.0,0.0,0.0,0.0,0.0
00:08:59.524,1705548230976,0.0,0.0,168.354,134.863,897.423,36.007,31.75,1,0,0,0,0.0,166.149,120.162,762.877,33.026,29.426,1.0,0.0,0.0,0.0,0.0
00:08:59.541,1705548230993,0.0,0.0,168.088,134.697,889.35,36.141,31.347,1,0,0,0,0.0,166.088,120.102,752.514,32.952,29.092,1.0,0.0,0.0,0.0,0.0
00:08:59.558,1705548231010,0.0,0.0,167.972,134.792,891.77,36.063,31.501,1,0,0,0,0.0,165.909,120.071,757.089,33.069,29.165,1.0,0.0,0.0,0.0,0.0
00:08:59.574,1705548231026,0.0,0.0,167.872,134.62,884.565,36.153,31.168,1,0,0,0,0.0,165.943,119.782,745.252,33.298,28.511,1.0,0.0,0.0,0.0,0.0
00:08:59.591,1705548231043,0.0,0.0,167.753,134.804,895.892,36.014,31.69,1,0,0,0,0.0,165.951,120.092,753.873,33.123,28.994,1.0,0.0,0.0,0.0,0.0
00:08:59.608,1705548231060,0.0,0.0,167.681,134.501,879.67,36.125,31.02,1,0,0,0,0.0,165.875,120.057,759.454,33.198,29.142,1.0,0.0,0.0,0.0,0.0
00:08:59.624,1705548231076,0.0,0.0,167.584,134.783,888.158,35.838,31.57,1,0,0,0,0.0,165.975,119.997,756.796,33.33,28.925,1.0,0.0,0.0,0.0,0.0
00:08:59.641,1705548231093,0.0,0.0,167.406,134.568,869.01,35.923,30.816,1,0,0,0,0.0,165.887,120.112,762.544,33.304,29.168,1.0,0.0,0.0,0.0,0.0
00:08:59.658,1705548231110,0.0,0.0,167.353,134.633,871.244,35.73,31.062,1,0,0,0,0.0,165.588,119.817,748.858,33.478,28.495,1.0,0.0,0.0,0.0,0.0
00:08:59.674,1705548231126,0.0,0.0,167.29,134.628,855.386,35.658,30.559,1,0,0,0,0.0,165.61,119.975,757.489,33.273,29.001,1.0,0.0,0.0,0.0,0.0
00:08:59.691,1705548231143,0.0,0.0,167.324,134.682,853.251,35.214,30.867,1,0,0,0,0.0,165.745,119.927,751.002,33.246,28.776,1.0,0.0,0.0,0.0,0.0
00:08:59.708,1705548231160,0.0,0.0,166.997,134.528,828.574,35.05,30.114,1,0,0,0,0.0,165.69,119.852,751.163,33.106,28.904,1.0,0.0,0.0,0.0,0.0
00:08:59.724,1705548231176,0.0,0.0,166.757,134.356,829.787,34.75,30.418,1,0,0,0,0.0,165.733,119.741,735.522,32.932,28.452,1.0,0.0,0.0,0.0,0.0
00:08:59.741,1705548231193,0.0,0.0,165.825,135.581,664.901,33.855,25.019,1,0,0,0,0.0,165.476,119.594,735.868,32.729,28.641,1.0,0.0,0.0,0.0,0.0
00:08:59.758,1705548231210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,300,0,0,0.0,164.849,120.459,596.736,32.379,23.477,1.0,0.0,0.0,0.0,0.0
00:08:59.774,1705548231226,0.0,0.0,273.833,172.618,69.413,11.367,7.779,0,0,0,0,0.0,164.853,130.946,122.867,15.082,10.378,0.0,300.0,1.0,0.0,0.0
00:08:59.791,1705548231243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,54.761,153.785,438.309,33.202,16.817,0.0,0.0,1.0,0.0,0.0
