rec_time,UTC,Pupil X,Pupil Y,Left Eye_Pupil X,Left Eye_Pupil Y,Left Eye_Pupil Area,Left Eye_Pupil Height,Left Eye_Pupil Width,Left Eye_Fixations_Fixations,Left Eye_Fixations_Fixations Duration,Left Eye_Saccades_Saccades,Left Eye_Saccades_Saccades Duration,Left Eye_Saccades_Saccades Angle,Right Eye_Pupil X,Right Eye_Pupil Y,Right Eye_Pupil Area,Right Eye_Pupil Height,Right Eye_Pupil Width,Right Eye_Fixations_Fixations,Right Eye_Fixations_Fixations Duration,Right Eye_Saccades_Saccades,Right Eye_Saccades_Saccades Duration,Right Eye_Saccades_Saccades Angle
00:04:39.614,1705300269362,0.0,0.0,179.733,133.422,1103.082,41.455,33.897,1,0,0,0,0.0,195.848,140.029,1023.51,39.079,33.364,1.0,0.0,0.0,0.0,0.0
00:04:39.630,1705300269378,0.0,0.0,179.802,133.353,1096.828,41.514,33.657,1,0,0,0,0.0,196.015,139.991,1015.936,38.861,33.303,1.0,0.0,0.0,0.0,0.0
00:04:39.647,1705300269395,0.0,0.0,179.812,133.276,1100.634,41.382,33.882,1,0,0,0,0.0,196.055,139.927,1017.158,38.906,33.304,1.0,0.0,0.0,0.0,0.0
00:04:39.664,1705300269412,0.0,0.0,179.804,133.269,1093.897,41.416,33.647,1,0,0,0,0.0,196.165,139.903,1012.805,38.785,33.266,1.0,0.0,0.0,0.0,0.0
00:04:39.680,1705300269428,0.0,0.0,179.703,133.428,1079.686,41.13,33.44,1,0,0,0,0.0,196.197,139.887,1011.849,38.824,33.2,1.0,0.0,0.0,0.0,0.0
00:04:39.697,1705300269445,0.0,0.0,179.903,133.182,1093.573,41.209,33.805,1,0,0,0,0.0,196.256,139.886,1010.084,38.773,33.186,1.0,0.0,0.0,0.0,0.0
00:04:39.714,1705300269462,0.0,0.0,179.918,133.186,1099.385,41.25,33.951,1,0,0,0,0.0,196.585,140.437,965.774,38.525,31.934,1.0,0.0,0.0,0.0,0.0
00:04:39.730,1705300269478,0.0,0.0,179.937,133.17,1087.387,41.181,33.637,1,0,0,0,0.0,196.39,139.862,1006.791,38.792,33.062,1.0,0.0,0.0,0.0,0.0
00:04:39.747,1705300269495,0.0,0.0,179.801,133.236,1084.166,41.179,33.539,1,0,0,0,0.0,196.374,139.965,999.015,38.76,32.834,1.0,0.0,0.0,0.0,0.0
00:04:39.764,1705300269512,0.0,0.0,179.977,133.039,1090.975,41.175,33.753,1,0,0,0,0.0,196.269,139.91,1005.087,38.799,33.0,1.0,0.0,0.0,0.0,0.0
