rec_time,UTC,Pupil X,Pupil Y,Left Eye_Pupil X,Left Eye_Pupil Y,Left Eye_Pupil Area,Left Eye_Pupil Height,Left Eye_Pupil Width,Left Eye_Fixations_Fixations,Left Eye_Fixations_Fixations Duration,Left Eye_Saccades_Saccades,Left Eye_Saccades_Saccades Duration,Left Eye_Saccades_Saccades Angle,Right Eye_Pupil X,Right Eye_Pupil Y,Right Eye_Pupil Area,Right Eye_Pupil Height,Right Eye_Pupil Width,Right Eye_Fixations_Fixations,Right Eye_Fixations_Fixations Duration,Right Eye_Saccades_Saccades,Right Eye_Saccades_Saccades Duration,Right Eye_Saccades_Saccades Angle
00:10:40.172,1705731987630,201.426,99.801,152.239,97.795,574.023,28.613,25.556,1,0,0,0,0.0,250.613,101.807,549.61,28.235,24.797,1.0,0.0,0.0,0.0,0.0
00:10:40.188,1705731987646,202.237,99.789,153.233,97.625,562.462,28.229,25.382,1,0,0,0,0.0,251.241,101.953,535.034,27.895,24.434,1.0,0.0,0.0,0.0,0.0
00:10:40.205,1705731987663,209.459,99.175,161.331,96.336,460.043,25.464,23.014,0,200,1,0,0.0,257.586,102.014,493.643,26.82,23.447,0.0,200.0,1.0,0.0,0.0
00:10:40.222,1705731987680,217.748,99.26,169.889,96.23,510.633,26.853,24.224,0,0,1,0,0.0,265.606,102.289,484.968,26.632,23.198,0.0,0.0,1.0,0.0,0.0
00:10:40.238,1705731987696,219.343,99.208,171.583,96.072,539.172,28.131,24.416,1,0,0,33,6.993,267.103,102.344,497.022,26.897,23.54,1.0,0.0,0.0,33.0,6.057
00:10:40.255,1705731987713,219.311,99.129,171.446,95.909,535.131,28.236,24.143,1,0,0,0,0.0,267.175,102.349,493.309,26.772,23.473,1.0,0.0,0.0,0.0,0.0
00:10:40.272,1705731987730,219.321,99.12,171.284,95.947,527.436,27.688,24.267,1,0,0,0,0.0,267.359,102.292,482.032,26.646,23.045,1.0,0.0,0.0,0.0,0.0
00:10:40.288,1705731987746,219.253,99.064,171.22,95.893,519.912,27.463,24.117,1,0,0,0,0.0,267.286,102.234,478.736,26.416,23.086,1.0,0.0,0.0,0.0,0.0
00:10:40.305,1705731987763,219.174,99.021,171.062,95.857,517.294,27.387,24.062,1,0,0,0,0.0,267.287,102.184,476.293,26.291,23.078,1.0,0.0,0.0,0.0,0.0
00:10:40.322,1705731987780,219.282,99.012,171.011,95.9,513.877,27.115,24.143,1,0,0,0,0.0,267.554,102.124,465.42,25.98,22.821,1.0,0.0,0.0,0.0,0.0
00:10:40.338,1705731987796,219.196,98.98,170.981,95.843,510.475,27.2,23.907,1,0,0,0,0.0,267.411,102.117,463.972,26.34,22.439,1.0,0.0,0.0,0.0,0.0
00:10:40.355,1705731987813,219.065,99.077,170.82,95.99,511.079,26.938,24.168,1,0,0,0,0.0,267.311,102.164,466.374,26.302,22.588,1.0,0.0,0.0,0.0,0.0
00:10:40.372,1705731987830,221.189,99.597,173.03,96.179,458.573,25.881,22.571,1,0,0,0,0.0,269.347,103.015,438.643,25.217,22.159,1.0,0.0,0.0,0.0,0.0
00:10:40.388,1705731987846,226.096,101.114,178.754,97.764,494.133,27.337,23.026,0,150,1,0,0.0,273.438,104.463,441.613,25.295,22.24,0.0,150.0,1.0,0.0,0.0
00:10:40.405,1705731987863,227.162,101.249,179.432,97.722,480.84,27.15,22.561,1,0,0,17,3.037,274.892,104.775,450.359,25.494,22.504,1.0,0.0,0.0,17.0,2.512
00:10:40.422,1705731987880,227.236,101.498,179.604,98.212,503.361,27.206,23.569,1,0,0,0,0.0,274.867,104.783,448.464,25.404,22.489,1.0,0.0,0.0,0.0,0.0
00:10:40.438,1705731987896,227.161,101.322,179.491,97.894,494.7,27.37,23.025,1,0,0,0,0.0,274.83,104.75,447.009,25.31,22.499,1.0,0.0,0.0,0.0,0.0
00:10:40.455,1705731987913,226.944,101.316,179.156,97.819,490.891,27.173,23.013,1,0,0,0,0.0,274.731,104.814,446.126,25.437,22.342,1.0,0.0,0.0,0.0,0.0
00:10:40.472,1705731987930,226.662,101.091,178.596,97.55,474.187,26.967,22.4,1,0,0,0,0.0,274.728,104.633,446.528,25.5,22.307,1.0,0.0,0.0,0.0,0.0
00:10:40.488,1705731987946,226.646,101.25,178.558,97.796,495.686,27.158,23.251,1,0,0,0,0.0,274.733,104.704,447.795,25.324,22.525,1.0,0.0,0.0,0.0,0.0
00:10:40.505,1705731987963,226.672,101.192,178.563,97.635,489.669,27.287,22.86,1,0,0,0,0.0,274.782,104.749,439.925,25.43,22.037,1.0,0.0,0.0,0.0,0.0
00:10:40.522,1705731987980,226.432,101.327,178.282,98.002,503.087,27.49,23.313,1,0,0,0,0.0,274.581,104.652,452.01,25.83,22.292,1.0,0.0,0.0,0.0,0.0
00:10:40.538,1705731987996,226.495,101.385,178.559,98.004,522.437,27.98,23.786,1,0,0,0,0.0,274.431,104.766,446.354,25.565,22.241,1.0,0.0,0.0,0.0,0.0
00:10:40.555,1705731988013,226.317,101.365,178.455,98.053,516.742,27.778,23.698,1,0,0,0,0.0,274.178,104.677,454.642,25.652,22.577,1.0,0.0,0.0,0.0,0.0
00:10:40.572,1705731988030,226.149,101.311,178.16,97.798,514.363,28.042,23.366,1,0,0,0,0.0,274.139,104.824,462.844,25.973,22.701,1.0,0.0,0.0,0.0,0.0
