rec_time,UTC,Pupil X,Pupil Y,Left Eye_Pupil X,Left Eye_Pupil Y,Left Eye_Pupil Area,Left Eye_Pupil Height,Left Eye_Pupil Width,Left Eye_Fixations_Fixations,Left Eye_Fixations_Fixations Duration,Left Eye_Saccades_Saccades,Left Eye_Saccades_Saccades Duration,Left Eye_Saccades_Saccades Angle,Right Eye_Pupil X,Right Eye_Pupil Y,Right Eye_Pupil Area,Right Eye_Pupil Height,Right Eye_Pupil Width,Right Eye_Fixations_Fixations,Right Eye_Fixations_Fixations Duration,Right Eye_Saccades_Saccades,Right Eye_Saccades_Saccades Duration,Right Eye_Saccades_Saccades Angle
00:08:11.238,1705458339058,179.37,175.438,174.948,192.383,834.727,34.195,31.096,1,0,0,0,0.0,184.506,158.686,906.357,35.58,32.45,1.0,0.0,0.0,0.0,0.0
00:08:11.255,1705458339075,178.708,175.08,174.252,192.12,831.433,34.352,30.832,1,0,0,0,0.0,183.793,158.493,898.825,35.463,32.287,1.0,0.0,0.0,0.0,0.0
00:08:11.271,1705458339091,178.248,174.795,173.687,191.791,823.513,34.131,30.736,1,0,0,0,0.0,183.165,158.039,893.261,35.3,32.235,1.0,0.0,0.0,0.0,0.0
00:08:11.288,1705458339108,178.071,174.558,173.503,191.571,826.309,34.004,30.956,1,0,0,0,0.0,182.809,157.799,892.51,35.252,32.252,1.0,0.0,0.0,0.0,0.0
00:08:11.305,1705458339125,177.882,174.42,173.308,191.461,828.896,34.144,30.926,1,0,0,0,0.0,182.638,157.544,891.763,35.394,32.096,1.0,0.0,0.0,0.0,0.0
00:08:11.321,1705458339141,177.952,174.272,173.399,191.399,831.667,34.074,31.093,1,0,0,0,0.0,182.456,157.378,892.383,35.317,32.189,1.0,0.0,0.0,0.0,0.0
00:08:11.338,1705458339158,178.013,174.142,173.383,191.124,824.096,34.018,30.861,1,0,0,0,0.0,182.505,157.146,891.678,35.23,32.242,1.0,0.0,0.0,0.0,0.0
00:08:11.355,1705458339175,178.117,174.085,173.513,191.119,824.945,33.956,30.949,1,0,0,0,0.0,182.642,157.16,895.29,35.315,32.295,1.0,0.0,0.0,0.0,0.0
00:08:11.371,1705458339191,178.181,174.057,173.476,190.882,814.955,33.87,30.651,1,0,0,0,0.0,182.722,157.052,889.682,35.241,32.16,1.0,0.0,0.0,0.0,0.0
00:08:11.388,1705458339208,178.279,173.955,173.73,190.99,833.073,34.079,31.141,1,0,0,0,0.0,182.885,157.232,893.947,35.171,32.379,1.0,0.0,0.0,0.0,0.0
00:08:11.405,1705458339225,178.369,173.812,173.825,190.812,829.225,34.091,30.986,1,0,0,0,0.0,182.829,156.92,900.84,35.554,32.277,1.0,0.0,0.0,0.0,0.0
00:08:11.421,1705458339241,178.405,173.507,173.783,190.479,824.25,33.933,30.944,1,0,0,0,0.0,182.912,156.813,899.953,35.525,32.271,1.0,0.0,0.0,0.0,0.0
00:08:11.438,1705458339258,178.617,173.544,174.02,190.562,834.201,34.138,31.129,1,0,0,0,0.0,183.028,156.536,912.727,35.736,32.536,1.0,0.0,0.0,0.0,0.0
00:08:11.455,1705458339275,178.647,173.275,174.053,190.316,838.42,34.225,31.207,1,0,0,0,0.0,183.213,156.527,917.91,35.752,32.707,1.0,0.0,0.0,0.0,0.0
