rec_time,UTC,Pupil X,Pupil Y,Left Eye_Pupil X,Left Eye_Pupil Y,Left Eye_Pupil Area,Left Eye_Pupil Height,Left Eye_Pupil Width,Left Eye_Fixations_Fixations,Left Eye_Fixations_Fixations Duration,Left Eye_Saccades_Saccades,Left Eye_Saccades_Saccades Duration,Left Eye_Saccades_Saccades Angle,Right Eye_Pupil X,Right Eye_Pupil Y,Right Eye_Pupil Area,Right Eye_Pupil Height,Right Eye_Pupil Width,Right Eye_Fixations_Fixations,Right Eye_Fixations_Fixations Duration,Right Eye_Saccades_Saccades,Right Eye_Saccades_Saccades Duration,Right Eye_Saccades_Saccades Angle
00:02:01.062,1705371679558,211.226,139.261,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,208.759,154.402,1205.977,44.393,34.606,1.0,0.0,0.0,17.0,0.0
00:02:01.078,1705371679574,211.947,137.83,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,209.48,152.971,1365.21,45.499,38.223,1.0,0.0,0.0,0.0,0.0
00:02:01.095,1705371679591,212.15,137.028,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,209.683,152.169,1433.789,45.323,40.299,1.0,0.0,0.0,0.0,0.0
00:02:01.112,1705371679608,212.184,136.432,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,209.717,151.573,1484.57,44.795,42.219,1.0,0.0,0.0,0.0,0.0
00:02:01.128,1705371679624,212.362,135.946,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,209.895,151.087,1538.713,44.883,43.672,1.0,0.0,0.0,0.0,0.0
00:02:01.145,1705371679641,212.344,135.882,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,209.876,151.023,1559.276,45.843,43.33,1.0,0.0,0.0,0.0,0.0
00:02:01.162,1705371679658,212.452,135.984,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,209.985,151.125,1565.246,45.637,43.692,1.0,0.0,0.0,0.0,0.0
00:02:01.178,1705371679674,212.733,135.808,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,210.266,150.949,1601.263,46.603,43.77,1.0,0.0,0.0,0.0,0.0
00:02:01.195,1705371679691,212.551,136.22,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,210.084,151.361,1572.871,45.864,43.687,1.0,0.0,0.0,0.0,0.0
00:02:01.212,1705371679708,212.589,136.366,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,210.121,151.507,1577.409,45.618,44.05,1.0,0.0,0.0,0.0,0.0
00:02:01.228,1705371679724,211.096,143.755,212.131,135.677,1875.661,50.178,47.618,0,0,0,0,0.0,210.061,151.833,1560.709,45.389,43.803,1.0,0.0,0.0,0.0,0.0
