rec_time,UTC,Pupil X,Pupil Y,Left Eye_Pupil X,Left Eye_Pupil Y,Left Eye_Pupil Area,Left Eye_Pupil Height,Left Eye_Pupil Width,Left Eye_Fixations_Fixations,Left Eye_Fixations_Fixations Duration,Left Eye_Saccades_Saccades,Left Eye_Saccades_Saccades Duration,Left Eye_Saccades_Saccades Angle,Right Eye_Pupil X,Right Eye_Pupil Y,Right Eye_Pupil Area,Right Eye_Pupil Height,Right Eye_Pupil Width,Right Eye_Fixations_Fixations,Right Eye_Fixations_Fixations Duration,Right Eye_Saccades_Saccades,Right Eye_Saccades_Saccades Duration,Right Eye_Saccades_Saccades Angle
00:08:35.238,1705570523722,191.618,141.833,178.751,149.614,640.572,29.961,27.236,1,0,0,0,0.0,204.484,134.051,592.009,29.189,25.837,1.0,0.0,0.0,0.0,0.0
00:08:35.255,1705570523739,191.428,141.748,178.535,149.487,633.599,30.019,26.887,1,0,0,0,0.0,204.322,134.008,601.312,29.399,26.056,1.0,0.0,0.0,0.0,0.0
00:08:35.271,1705570523755,191.5,141.842,178.708,149.604,650.846,29.982,27.653,1,0,0,0,0.0,204.292,134.08,606.196,29.431,26.239,1.0,0.0,0.0,0.0,0.0
00:08:35.288,1705570523772,191.406,141.82,178.608,149.596,639.972,29.951,27.22,1,0,0,0,0.0,204.203,134.045,604.726,29.384,26.217,1.0,0.0,0.0,0.0,0.0
00:08:35.305,1705570523789,191.47,141.79,178.635,149.496,637.107,29.835,27.203,1,0,0,0,0.0,204.304,134.084,602.04,29.308,26.168,1.0,0.0,0.0,0.0,0.0
00:08:35.321,1705570523805,191.424,141.86,178.625,149.737,639.713,30.017,27.148,1,0,0,0,0.0,204.223,133.982,602.407,29.325,26.169,1.0,0.0,0.0,0.0,0.0
00:08:35.338,1705570523822,191.527,141.876,178.678,149.6,645.08,29.93,27.456,1,0,0,0,0.0,204.376,134.151,601.517,29.345,26.112,1.0,0.0,0.0,0.0,0.0
00:08:35.355,1705570523839,191.453,141.892,178.653,149.659,640.351,29.939,27.247,1,0,0,0,0.0,204.253,134.126,606.608,29.425,26.261,1.0,0.0,0.0,0.0,0.0
00:08:35.371,1705570523855,191.527,141.898,178.691,149.659,643.125,30.156,27.168,1,0,0,0,0.0,204.363,134.137,602.134,29.149,26.315,1.0,0.0,0.0,0.0,0.0
00:08:35.388,1705570523872,191.493,141.851,178.708,149.588,643.601,30.006,27.324,1,0,0,0,0.0,204.278,134.114,604.151,29.297,26.27,1.0,0.0,0.0,0.0,0.0
00:08:35.405,1705570523889,192.864,141.714,180.568,149.373,620.546,29.485,26.81,1,0,0,0,0.0,205.16,134.054,589.344,28.855,26.019,1.0,0.0,0.0,0.0,0.0
00:08:35.421,1705570523905,199.251,141.802,187.391,149.057,600.135,28.976,26.384,0,1316,1,0,0.0,211.112,134.547,586.957,28.45,26.282,0.0,1316.0,1.0,0.0,0.0
00:08:35.438,1705570523922,202.269,142.031,189.885,149.3,637.289,30.236,26.85,1,0,0,17,1.636,214.652,134.761,601.865,28.999,26.439,1.0,0.0,0.0,17.0,0.85
00:08:35.455,1705570523939,202.287,141.86,189.849,149.137,621.905,29.924,26.475,1,0,0,0,0.0,214.725,134.584,603.339,28.994,26.509,1.0,0.0,0.0,0.0,0.0
00:08:35.471,1705570523955,202.354,141.617,189.892,148.61,578.732,29.834,24.712,1,0,0,0,0.0,214.816,134.624,589.174,28.608,26.236,1.0,0.0,0.0,0.0,0.0
00:08:35.488,1705570523972,202.377,142.032,189.925,149.578,613.552,29.524,26.473,1,0,0,0,0.0,214.829,134.486,584.233,28.532,26.085,1.0,0.0,0.0,0.0,0.0
00:08:35.505,1705570523989,202.295,141.908,189.807,149.345,588.728,28.812,26.03,1,0,0,0,0.0,214.783,134.471,574.319,28.217,25.928,1.0,0.0,0.0,0.0,0.0
00:08:35.521,1705570524005,202.255,141.727,189.696,149.069,572.089,28.57,25.508,1,0,0,0,0.0,214.813,134.386,559.98,28.099,25.387,1.0,0.0,0.0,0.0,0.0
00:08:35.538,1705570524022,202.299,141.891,189.731,149.383,562.543,28.097,25.505,1,0,0,0,0.0,214.866,134.399,554.345,27.878,25.331,1.0,0.0,0.0,0.0,0.0
00:08:35.555,1705570524039,202.369,141.757,189.793,149.113,548.899,28.005,24.968,1,0,0,0,0.0,214.945,134.401,549.452,27.678,25.288,1.0,0.0,0.0,0.0,0.0
00:08:35.571,1705570524055,202.501,141.739,190.015,149.059,546.122,27.972,24.871,1,0,0,0,0.0,214.987,134.419,533.18,27.381,24.806,1.0,0.0,0.0,0.0,0.0
00:08:35.588,1705570524072,202.569,141.683,190.074,149.183,548.441,27.774,25.155,1,0,0,0,0.0,215.064,134.183,518.373,27.121,24.348,1.0,0.0,0.0,0.0,0.0
00:08:35.605,1705570524089,202.512,141.844,189.984,149.272,544.608,27.648,25.093,1,0,0,0,0.0,215.04,134.417,521.927,27.019,24.608,1.0,0.0,0.0,0.0,0.0
00:08:35.621,1705570524105,202.605,141.722,190.023,149.222,538.433,27.371,25.059,1,0,0,0,0.0,215.188,134.223,506.829,26.824,24.069,1.0,0.0,0.0,0.0,0.0
00:08:35.638,1705570524122,202.499,141.788,189.947,149.276,535.854,27.38,24.931,1,0,0,0,0.0,215.052,134.3,515.24,26.925,24.377,1.0,0.0,0.0,0.0,0.0
00:08:35.655,1705570524139,202.571,141.77,190.056,149.217,524.128,27.339,24.423,1,0,0,0,0.0,215.087,134.324,513.241,26.847,24.354,1.0,0.0,0.0,0.0,0.0
00:08:35.671,1705570524155,202.526,141.738,190.101,149.126,529.66,27.392,24.632,1,0,0,0,0.0,214.95,134.35,514.0,26.726,24.499,1.0,0.0,0.0,0.0,0.0
00:08:35.688,1705570524172,202.63,141.838,190.09,149.351,530.084,27.345,24.695,1,0,0,0,0.0,215.169,134.324,504.826,26.723,24.065,1.0,0.0,0.0,0.0,0.0
00:08:35.705,1705570524189,202.388,141.779,189.777,149.2,530.015,27.277,24.753,1,0,0,0,0.0,214.998,134.359,507.029,26.597,24.284,1.0,0.0,0.0,0.0,0.0
00:08:35.721,1705570524205,201.052,141.801,188.177,149.31,524.276,27.17,24.581,1,0,0,0,0.0,213.927,134.291,499.889,26.324,24.191,1.0,0.0,0.0,0.0,0.0
00:08:35.738,1705570524222,200.145,141.828,187.602,149.434,525.455,27.349,24.475,1,0,0,0,0.0,212.688,134.222,507.675,26.298,24.592,1.0,0.0,0.0,0.0,0.0
00:08:35.755,1705570524239,200.337,141.672,187.733,149.279,533.128,27.469,24.724,1,0,0,0,0.0,212.941,134.066,512.386,26.776,24.377,1.0,0.0,0.0,0.0,0.0
00:08:35.771,1705570524255,200.289,141.758,187.722,149.368,540.849,27.568,24.992,1,0,0,0,0.0,212.856,134.148,513.694,26.847,24.375,1.0,0.0,0.0,0.0,0.0
00:08:35.788,1705570524272,200.316,141.732,187.769,149.344,543.695,27.847,24.872,1,0,0,0,0.0,212.863,134.119,518.481,27.011,24.452,1.0,0.0,0.0,0.0,0.0
00:08:35.805,1705570524289,200.246,141.826,187.689,149.363,545.657,27.803,25.001,1,0,0,0,0.0,212.802,134.29,529.012,27.113,24.855,1.0,0.0,0.0,0.0,0.0
00:08:35.821,1705570524305,200.369,141.648,187.733,149.372,552.172,27.955,25.162,1,0,0,0,0.0,213.005,133.923,521.117,27.147,24.454,1.0,0.0,0.0,0.0,0.0
00:08:35.838,1705570524322,200.224,141.729,187.658,149.219,546.119,28.004,24.843,1,0,0,0,0.0,212.791,134.24,541.334,27.521,25.057,1.0,0.0,0.0,0.0,0.0
00:08:35.855,1705570524339,200.315,141.74,187.808,149.361,568.812,28.357,25.553,1,0,0,0,0.0,212.821,134.119,545.613,27.517,25.259,1.0,0.0,0.0,0.0,0.0
00:08:35.871,1705570524355,200.289,141.735,187.69,149.251,572.418,28.357,25.715,1,0,0,0,0.0,212.888,134.219,558.138,27.819,25.558,1.0,0.0,0.0,0.0,0.0
00:08:35.888,1705570524372,200.327,141.65,187.738,149.249,577.509,28.653,25.675,1,0,0,0,0.0,212.916,134.05,560.511,28.268,25.259,1.0,0.0,0.0,0.0,0.0
00:08:35.905,1705570524389,200.215,141.629,187.514,149.048,571.295,28.728,25.333,1,0,0,0,0.0,212.916,134.21,571.425,28.276,25.744,1.0,0.0,0.0,0.0,0.0
00:08:35.921,1705570524405,200.431,141.673,187.755,149.268,594.275,29.044,26.065,1,0,0,0,0.0,213.107,134.078,568.866,28.442,25.479,1.0,0.0,0.0,0.0,0.0
00:08:35.938,1705570524422,200.333,141.835,187.753,149.352,599.938,29.143,26.224,1,0,0,0,0.0,212.913,134.318,589.887,28.554,26.317,1.0,0.0,0.0,0.0,0.0
00:08:35.955,1705570524439,200.261,141.696,187.667,149.234,610.012,29.592,26.26,1,0,0,0,0.0,212.855,134.157,599.097,29.029,26.29,1.0,0.0,0.0,0.0,0.0
00:08:35.971,1705570524455,200.338,141.767,187.81,149.342,619.643,29.744,26.538,1,0,0,0,0.0,212.866,134.192,609.667,29.19,26.607,1.0,0.0,0.0,0.0,0.0
00:08:35.988,1705570524472,200.278,141.778,187.583,149.304,619.553,29.589,26.674,1,0,0,0,0.0,212.972,134.251,610.689,29.231,26.614,1.0,0.0,0.0,0.0,0.0
