rec_time,UTC,Pupil X,Pupil Y,Left Eye_Pupil X,Left Eye_Pupil Y,Left Eye_Pupil Area,Left Eye_Pupil Height,Left Eye_Pupil Width,Left Eye_Fixations_Fixations,Left Eye_Fixations_Fixations Duration,Left Eye_Saccades_Saccades,Left Eye_Saccades_Saccades Duration,Left Eye_Saccades_Saccades Angle,Right Eye_Pupil X,Right Eye_Pupil Y,Right Eye_Pupil Area,Right Eye_Pupil Height,Right Eye_Pupil Width,Right Eye_Fixations_Fixations,Right Eye_Fixations_Fixations Duration,Right Eye_Saccades_Saccades,Right Eye_Saccades_Saccades Duration,Right Eye_Saccades_Saccades Angle
00:11:18.442,1705650665667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,17,2.312,203.923,98.563,321.902,22.525,18.205,1.0,0.0,0.0,0.0,0.0
00:11:18.458,1705650665683,201.958,160.204,201.958,160.204,956.108,40.325,30.204,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,284.0,0.0,0.0,0.0
00:11:18.475,1705650665700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00:11:18.492,1705650665717,268.956,150.892,268.956,150.892,189.823,16.53,14.628,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00:11:18.508,1705650665733,235.951,125.193,269.889,150.056,146.624,14.469,12.909,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00:11:18.525,1705650665750,179.348,106.176,150.906,116.089,499.827,30.819,20.66,0,17,1,0,0.0,202.012,100.33,136.301,16.661,10.421,0.0,0.0,0.0,0.0,0.0
00:11:18.542,1705650665767,176.875,103.373,152.371,113.273,660.576,31.564,26.66,1,0,0,17,49.495,207.791,96.263,182.688,17.063,13.639,0.0,0.0,1.0,0.0,0.0
00:11:18.558,1705650665783,177.061,102.919,152.846,112.823,672.776,32.053,26.739,1,0,0,0,0.0,201.378,93.472,579.143,28.95,25.484,0.0,0.0,1.0,0.0,0.0
00:11:18.575,1705650665800,176.995,103.21,152.786,113.25,687.867,31.918,27.454,1,0,0,0,0.0,201.276,93.014,607.147,28.94,26.726,1.0,0.0,0.0,33.0,2.797
00:11:18.592,1705650665817,176.952,103.306,152.735,113.051,662.465,32.164,26.237,1,0,0,0,0.0,201.204,93.17,599.758,29.16,26.201,1.0,0.0,0.0,0.0,0.0
00:11:18.608,1705650665833,176.883,103.693,152.591,113.615,673.912,31.492,27.26,1,0,0,0,0.0,201.17,93.56,605.373,28.89,26.693,1.0,0.0,0.0,0.0,0.0
00:11:18.625,1705650665850,176.914,103.499,152.601,113.374,646.896,31.526,26.14,1,0,0,0,0.0,201.175,93.772,599.147,28.733,26.564,1.0,0.0,0.0,0.0,0.0
00:11:18.642,1705650665867,176.862,103.596,152.59,113.765,656.29,31.051,26.925,1,0,0,0,0.0,201.226,93.625,593.128,28.781,26.253,1.0,0.0,0.0,0.0,0.0
